12	3
13	37
14	265
15	1169
16	4578
17	13375
18	31954
19	68857
20	136877
21	263556
22	535231
23	1079040
24	1991661
25	2790788
26	2622402
27	1674185
28	731788
29	214792
30	43350
31	6814
32	927
33	193
34	69
35	56
36	53
37	56
38	48
39	46
40	47
41	48
42	42
43	52
44	45
45	43
46	48
47	41
49	1
50	108
51	1
52	1
