chromosomes,start_position,end_position,dataset,score,dataset_strand,product,windows,phase,time_after_exposure,repdomains,sample_strand,replicate,real,sim,xr_ds,direction,log2val
.,0,100,Initiation Zones,0,.,CPD,28,early,12,LRD,+,_,0.382928395385063,0.830821000408042,0.460903606429056,Right Replicating,-1.11746303852337
.,0,100,Initiation Zones,0,.,CPD,29,early,12,ERD,-,_,1.97380949007234,1.58050294458935,1.24884897989556,Right Replicating,0.320599026082134
.,0,100,Initiation Zones,0,.,CPD,29,early,12,ERD,+,_,2.11048389650042,1.52958341984502,1.37977691776645,Right Replicating,0.464435031026522
.,0,100,Initiation Zones,0,.,CPD,29,early,12,LRD,-,_,0.412903220855518,0.686419994251398,0.601531459330268,Right Replicating,-0.73328790439719
.,0,100,Initiation Zones,0,.,CPD,29,early,12,LRD,+,_,0.41713990655311,0.796240676170509,0.523886707922697,Right Replicating,-0.932673236540017
.,0,100,Initiation Zones,0,.,CPD,3,early,12,ERD,-,_,2.12804592329869,1.2526396367439,1.69884926269004,Right Replicating,0.764557849215994
.,0,100,Initiation Zones,0,.,CPD,3,early,12,ERD,+,_,2.0605468659228,1.71719509114843,1.19994919420876,Right Replicating,0.262973323488173
.,0,100,Initiation Zones,0,.,CPD,3,early,12,LRD,-,_,0.383993490706348,0.801353372522823,0.479181225003719,Right Replicating,-1.06135671247992
.,0,100,Initiation Zones,0,.,CPD,3,early,12,LRD,+,_,0.406504100811263,0.835758889694936,0.48638920366093,Right Replicating,-1.03981688912745
.,0,100,Initiation Zones,0,.,CPD,30,early,12,ERD,-,_,2.12803275944948,1.69436822021714,1.25594468431234,Right Replicating,0.328772924877918
.,0,100,Initiation Zones,0,.,CPD,30,early,12,ERD,+,_,2.22548271195366,1.67368114461634,1.32969336430196,Right Replicating,0.411093589482092
.,0,100,Initiation Zones,0,.,CPD,30,early,12,LRD,-,_,0.454334640655559,0.697849379801613,0.651049716179039,Right Replicating,-0.619160378614272
.,0,100,Initiation Zones,0,.,CPD,30,early,12,LRD,+,_,0.388398047897102,0.95579677325589,0.406360492904822,Right Replicating,-1.29916794735618
.,0,100,Initiation Zones,0,.,CPD,31,early,12,ERD,-,_,2.31320920889789,1.77805407741692,1.30097798389711,Right Replicating,0.379596547919492
.,0,100,Initiation Zones,0,.,CPD,31,early,12,ERD,+,_,2.07759818652251,1.56555224105945,1.3270704943813,Right Replicating,0.40824500913542
.,0,100,Initiation Zones,0,.,CPD,31,early,12,LRD,-,_,0.488809215991926,0.698987177703463,0.699310704951583,Right Replicating,-0.515994504954177
.,0,100,Initiation Zones,0,.,CPD,31,early,12,LRD,+,_,0.319080898669356,0.835601939668702,0.381857537089808,Right Replicating,-1.38889359502636
.,0,100,Initiation Zones,0,.,CPD,32,early,12,ERD,-,_,2.09001411193998,1.82172295605435,1.14727330244919,Right Replicating,0.198209109854542
.,0,100,Initiation Zones,0,.,CPD,32,early,12,ERD,+,_,1.99117094687306,1.80969318897202,1.10028095315103,Right Replicating,0.137871958262202
.,0,100,Initiation Zones,0,.,CPD,32,early,12,LRD,-,_,0.499898553551491,0.663450182322553,0.753483180608206,Right Replicating,-0.408352786812049
.,0,100,Initiation Zones,0,.,CPD,32,early,12,LRD,+,_,0.349055498440871,0.956366411955011,0.364980925801576,Right Replicating,-1.45410702533451
.,0,100,Initiation Zones,0,.,CPD,33,early,12,ERD,-,_,2.24355191023915,1.62163635227059,1.38351111030396,Right Replicating,0.468334229575669
.,0,100,Initiation Zones,0,.,CPD,33,early,12,ERD,+,_,2.27800147801746,1.51724513595654,1.50140634761785,Right Replicating,0.586314487521703
.,0,100,Initiation Zones,0,.,CPD,33,early,12,LRD,-,_,0.414657478191432,0.802135364844081,0.516942022961465,Right Replicating,-0.951925609078793
.,0,100,Initiation Zones,0,.,CPD,33,early,12,LRD,+,_,0.377018200724994,0.910629372548326,0.414019371755973,Right Replicating,-1.2722298226158
.,0,100,Initiation Zones,0,.,CPD,34,early,12,ERD,-,_,2.19485553575212,1.55306710994744,1.41323933891459,Right Replicating,0.499005813743332
.,0,100,Initiation Zones,0,.,CPD,34,early,12,ERD,+,_,2.1269211398581,1.6696390179921,1.27388083108882,Right Replicating,0.349230322775909
.,0,100,Initiation Zones,0,.,CPD,34,early,12,LRD,-,_,0.438531696632757,0.70413751646777,0.622792688042818,Right Replicating,-0.683176088470237
.,0,100,Initiation Zones,0,.,CPD,34,early,12,LRD,+,_,0.407208004016131,0.887720080004046,0.458712169735166,Right Replicating,-1.12433891194171
.,0,100,Initiation Zones,0,.,CPD,35,early,12,ERD,-,_,2.02680906940778,1.54798007292179,1.30932503903762,Right Replicating,0.388823289794078
.,0,100,Initiation Zones,0,.,CPD,35,early,12,ERD,+,_,2.24864125294669,1.55046374302697,1.45030237763359,Right Replicating,0.536353723159501
.,0,100,Initiation Zones,0,.,CPD,35,early,12,LRD,-,_,0.417047434838068,0.720722700271495,0.578651726497538,Right Replicating,-0.789232801301945
.,0,100,Initiation Zones,0,.,CPD,35,early,12,LRD,+,_,0.378641927679525,0.937610488147738,0.40383712902736,Right Replicating,-1.30815453587441
.,0,100,Initiation Zones,0,.,CPD,36,early,12,ERD,-,_,1.99452669251645,1.74380711500226,1.14377712727355,Right Replicating,0.193805960593541
.,0,100,Initiation Zones,0,.,CPD,36,early,12,ERD,+,_,1.98513153303643,1.39936643390048,1.41859307537,Right Replicating,0.504460810442744
.,0,100,Initiation Zones,0,.,CPD,36,early,12,LRD,-,_,0.441756194402115,0.751781227454694,0.587612696712006,Right Replicating,-0.767062525940837
.,0,100,Initiation Zones,0,.,CPD,36,early,12,LRD,+,_,0.372437206470403,0.93983322997699,0.396280100118956,Right Replicating,-1.33540757315434
.,0,100,Initiation Zones,0,.,CPD,37,early,12,ERD,-,_,2.26559514788441,1.55670956861119,1.45537433158174,Right Replicating,0.541390271249699
.,0,100,Initiation Zones,0,.,CPD,37,early,12,ERD,+,_,2.12115875001714,1.56852959883402,1.35232306205374,Right Replicating,0.435439844184075
.,0,100,Initiation Zones,0,.,CPD,37,early,12,LRD,-,_,0.435307198863398,0.675426319792313,0.644492502153678,Right Replicating,-0.63376452011522
.,0,100,Initiation Zones,0,.,CPD,37,early,12,LRD,+,_,0.365443080527297,0.832934993442878,0.438741418483049,Right Replicating,-1.18855718743717
.,0,100,Initiation Zones,0,.,CPD,38,early,12,ERD,-,_,2.52473148284115,1.7101474688706,1.47632384270844,Right Replicating,0.562009222091496
.,0,100,Initiation Zones,0,.,CPD,38,early,12,ERD,+,_,1.93965942741412,1.55164218974741,1.25006875955717,Right Replicating,0.322007451962475
.,0,100,Initiation Zones,0,.,CPD,38,early,12,LRD,-,_,0.425938725614586,0.75313114108149,0.565557181718634,Right Replicating,-0.822255196912202
.,0,100,Initiation Zones,0,.,CPD,38,early,12,LRD,+,_,0.402900996281345,0.791128580235095,0.509273721550569,Right Replicating,-0.973486818584137
.,0,100,Initiation Zones,0,.,CPD,39,early,12,ERD,-,_,2.42741330972768,1.45277594653144,1.67087933657163,Right Replicating,0.740607552181125
.,0,100,Initiation Zones,0,.,CPD,39,early,12,ERD,+,_,2.06590236395452,1.63651831887985,1.26237655889399,Right Replicating,0.336142321267728
.,0,100,Initiation Zones,0,.,CPD,39,early,12,LRD,-,_,0.414827280598554,0.782799121612078,0.5299281375588,Right Replicating,-0.916131362790472
.,0,100,Initiation Zones,0,.,CPD,39,early,12,LRD,+,_,0.345804784143821,0.81782086110609,0.422836834555829,Right Replicating,-1.24182703529939
.,0,100,Initiation Zones,0,.,CPD,4,early,12,ERD,-,_,2.26475750485389,1.54129475037705,1.46938637421548,Right Replicating,0.555213801524917
.,0,100,Initiation Zones,0,.,CPD,4,early,12,ERD,+,_,2.16133479054716,1.56399007436653,1.38193638564015,Right Replicating,0.466691206005616
