repdomains,log2val,sample_strand,direction,windows
ERD,-0.0941558888247773,+,Left Replicating,-18
LRD,-0.255556604029419,-,Left Replicating,-18
LRD,-0.0650352915724783,+,Left Replicating,-18
ERD,-0.16135883018908,-,Left Replicating,-19
ERD,-0.212194370963888,+,Left Replicating,-19
LRD,-0.0993585354271174,-,Left Replicating,-19
LRD,-0.117033102594336,+,Left Replicating,-19
ERD,-0.288854072942731,-,Left Replicating,-2
ERD,-0.178016280036099,+,Left Replicating,-2
LRD,0.0133041250351938,-,Left Replicating,-2
LRD,-0.0511817735758685,+,Left Replicating,-2
ERD,-0.25232987494419,-,Left Replicating,-20
ERD,-0.318292681815921,+,Left Replicating,-20
LRD,-0.223655846068582,-,Left Replicating,-20
LRD,-0.167134242281656,+,Left Replicating,-20
ERD,-0.29839121418567,-,Left Replicating,-21
ERD,-0.218674526151277,+,Left Replicating,-21
LRD,-0.0902135270169304,-,Left Replicating,-21
LRD,-0.42700570062341,+,Left Replicating,-21
ERD,-0.101173367609614,-,Left Replicating,-22
ERD,-0.347037054408095,+,Left Replicating,-22
LRD,-0.199029913406628,-,Left Replicating,-22
LRD,-0.0254808158836663,+,Left Replicating,-22
ERD,-0.220174968424021,-,Left Replicating,-23
ERD,-0.219599274783139,+,Left Replicating,-23
LRD,-0.175067817819074,-,Left Replicating,-23
LRD,-0.214915386941218,+,Left Replicating,-23
ERD,-0.167328469302915,-,Left Replicating,-24
ERD,-0.146778339438747,+,Left Replicating,-24
LRD,-0.435688319766771,-,Left Replicating,-24
LRD,-0.24202663168216,+,Left Replicating,-24
ERD,-0.16654175585799,-,Left Replicating,-25
ERD,-0.344836499131704,+,Left Replicating,-25
LRD,-0.201310874980349,-,Left Replicating,-25
LRD,-0.127157198079233,+,Left Replicating,-25
ERD,-0.193671436957367,-,Left Replicating,-26
ERD,-0.31734736564865,+,Left Replicating,-26
LRD,-0.0654043482526268,-,Left Replicating,-26
LRD,-0.594409369664251,+,Left Replicating,-26
ERD,-0.249189546872896,-,Left Replicating,-27
ERD,-0.417069038422196,+,Left Replicating,-27
LRD,-0.176491452095882,-,Left Replicating,-27
LRD,-0.264756836305421,+,Left Replicating,-27
ERD,-0.424901114268606,-,Left Replicating,-28
ERD,-0.299455881166491,+,Left Replicating,-28
LRD,-0.250998811936991,-,Left Replicating,-28
LRD,-0.261003674162975,+,Left Replicating,-28
ERD,-0.124632808817772,-,Left Replicating,-29
ERD,-0.322404511275904,+,Left Replicating,-29
LRD,-0.279318594252961,-,Left Replicating,-29
LRD,-0.309045779770352,+,Left Replicating,-29
ERD,-0.198833688764359,-,Left Replicating,-3
ERD,-0.276620203002501,+,Left Replicating,-3
LRD,0.208682739899618,-,Left Replicating,-3
LRD,-0.182294168614109,+,Left Replicating,-3
ERD,-0.110323653139787,-,Left Replicating,-30
ERD,-0.151152419196422,+,Left Replicating,-30
LRD,-0.0542986432837738,-,Left Replicating,-30
LRD,-0.214683225622381,+,Left Replicating,-30
ERD,-0.247239078689538,-,Left Replicating,-31
ERD,-0.219018017571865,+,Left Replicating,-31
LRD,-0.172812746778393,-,Left Replicating,-31
LRD,-0.234086084674968,+,Left Replicating,-31
ERD,-0.170834866233856,-,Left Replicating,-32
ERD,-0.26545906330151,+,Left Replicating,-32
LRD,-0.282016212096759,-,Left Replicating,-32
LRD,-0.19804812323284,+,Left Replicating,-32
ERD,-0.22371122672796,-,Left Replicating,-33
ERD,0.0129254763845539,+,Left Replicating,-33
LRD,-0.323097448388596,-,Left Replicating,-33
LRD,-0.148439916248465,+,Left Replicating,-33
ERD,-0.224184317311857,-,Left Replicating,-34
ERD,-0.203380486763181,+,Left Replicating,-34
LRD,-0.0575586747706164,-,Left Replicating,-34
LRD,-0.349413256507527,+,Left Replicating,-34
ERD,-0.234577274553406,-,Left Replicating,-35
ERD,-0.405215224683416,+,Left Replicating,-35
LRD,-0.176689986978118,-,Left Replicating,-35
LRD,-0.383377663322656,+,Left Replicating,-35
ERD,-0.0961866323425493,-,Left Replicating,-36
ERD,-0.180438503434718,+,Left Replicating,-36
LRD,-0.248459193541577,-,Left Replicating,-36
LRD,-0.22650120784879,+,Left Replicating,-36
ERD,-0.0519704761196641,-,Left Replicating,-37
ERD,-0.357778333765827,+,Left Replicating,-37
LRD,-0.26060681529502,-,Left Replicating,-37
LRD,-0.422728354536214,+,Left Replicating,-37
ERD,-0.239162337730613,-,Left Replicating,-38
ERD,-0.0340223710140499,+,Left Replicating,-38
LRD,-0.0256501994211115,-,Left Replicating,-38
LRD,-0.254773583255097,+,Left Replicating,-38
ERD,-0.348042498403653,-,Left Replicating,-39
ERD,-0.261921407195476,+,Left Replicating,-39
LRD,-0.355425986992093,-,Left Replicating,-39
LRD,-0.568563747152882,+,Left Replicating,-39
ERD,-0.213158447903637,-,Left Replicating,-4
ERD,-0.245799492585167,+,Left Replicating,-4
LRD,-0.00545767780116541,-,Left Replicating,-4
LRD,-0.0205741829590758,+,Left Replicating,-4
ERD,-0.244126654189996,-,Left Replicating,-40
ERD,-0.231405130378673,+,Left Replicating,-40
LRD,-0.529887768331864,-,Left Replicating,-40
LRD,-0.758722021750402,+,Left Replicating,-40
ERD,-0.267409218458902,-,Left Replicating,-41
ERD,-0.10256024275489,+,Left Replicating,-41
LRD,-0.250185914146932,-,Left Replicating,-41
LRD,-0.347346763026509,+,Left Replicating,-41
ERD,0.116684406332915,-,Left Replicating,-42
ERD,-0.470006213018679,+,Left Replicating,-42
LRD,-0.422811371196854,-,Left Replicating,-42
LRD,-0.255601177315023,+,Left Replicating,-42
ERD,-0.232502936044156,-,Left Replicating,-43
ERD,-0.0525152913848667,+,Left Replicating,-43
LRD,-0.263519403990961,-,Left Replicating,-43
LRD,-0.132971179072606,+,Left Replicating,-43
ERD,-0.344383367006304,-,Left Replicating,-44
ERD,-0.440181127247394,+,Left Replicating,-44
LRD,-0.41040794282376,-,Left Replicating,-44
LRD,-0.42967715825978,+,Left Replicating,-44
ERD,-0.048237762901186,-,Left Replicating,-45
ERD,-0.337643771332094,+,Left Replicating,-45
LRD,-0.222307745905361,-,Left Replicating,-45
LRD,-0.120873021682906,+,Left Replicating,-45
ERD,-0.264518615137915,-,Left Replicating,-46
ERD,-0.269327531581431,+,Left Replicating,-46
LRD,-0.175824354729912,-,Left Replicating,-46
LRD,-0.192909344231848,+,Left Replicating,-46
ERD,-0.313795181306835,-,Left Replicating,-47
ERD,-0.226826928191801,+,Left Replicating,-47
LRD,-0.495343119590995,-,Left Replicating,-47
LRD,-0.326988920824368,+,Left Replicating,-47
ERD,-0.397094983022505,-,Left Replicating,-48
ERD,-0.306435204806194,+,Left Replicating,-48
LRD,-0.24059941400704,-,Left Replicating,-48
LRD,-0.338241840559328,+,Left Replicating,-48
ERD,-0.461096677792649,-,Left Replicating,-49
ERD,-0.280324373709601,+,Left Replicating,-49
LRD,-0.285432904980634,-,Left Replicating,-49
LRD,-0.190548984035905,+,Left Replicating,-49
ERD,-0.178938496964378,-,Left Replicating,-5
ERD,-0.126685382811374,+,Left Replicating,-5
LRD,-0.266413864498259,-,Left Replicating,-5
LRD,-0.127923897503535,+,Left Replicating,-5
ERD,-0.0896697713821424,-,Left Replicating,-50
ERD,-0.178067539831177,+,Left Replicating,-50
LRD,-0.205439736521624,-,Left Replicating,-50
LRD,-0.372222856047932,+,Left Replicating,-50
ERD,0.0302036934758241,-,Left Replicating,-51
ERD,-0.338776948588486,+,Left Replicating,-51
LRD,-0.54239597639597,-,Left Replicating,-51
LRD,-0.0696462424079611,+,Left Replicating,-51
ERD,-0.0842783171296794,-,Left Replicating,-52
ERD,-0.370180879285834,+,Left Replicating,-52
LRD,-0.050539523221533,-,Left Replicating,-52
LRD,-0.115538993226151,+,Left Replicating,-52
ERD,-0.257969410472224,-,Left Replicating,-53
ERD,-0.226895078069723,+,Left Replicating,-53
LRD,-0.226679178387687,-,Left Replicating,-53
LRD,-0.247580634497439,+,Left Replicating,-53
ERD,-0.140022728891249,-,Left Replicating,-54
ERD,-0.221982078148492,+,Left Replicating,-54
LRD,-0.190153795306335,-,Left Replicating,-54
LRD,0.0376088758618514,+,Left Replicating,-54
ERD,-0.262562860186532,-,Left Replicating,-55
ERD,-0.303104491246417,+,Left Replicating,-55
LRD,-0.219740004075773,-,Left Replicating,-55
LRD,-0.257419721709806,+,Left Replicating,-55
ERD,-0.186379421658595,-,Left Replicating,-56
ERD,-0.32864704600863,+,Left Replicating,-56
LRD,-0.352034633866243,-,Left Replicating,-56
LRD,-0.0347650662528867,+,Left Replicating,-56
ERD,-0.0888584792933228,-,Left Replicating,-57
ERD,-0.293741596584395,+,Left Replicating,-57
LRD,-0.306571693551278,-,Left Replicating,-57
LRD,-0.140557830974821,+,Left Replicating,-57
ERD,-0.137045414003604,-,Left Replicating,-58
ERD,-0.179241175076625,+,Left Replicating,-58
LRD,-0.218353260129552,-,Left Replicating,-58
LRD,-0.40682818429293,+,Left Replicating,-58
ERD,-0.0929901287355249,-,Left Replicating,-59
ERD,0.0706432479900993,+,Left Replicating,-59
LRD,-0.278811496580813,-,Left Replicating,-59
LRD,-0.205309502692743,+,Left Replicating,-59
ERD,-0.010124824532114,-,Left Replicating,-6
ERD,0.0147070811010467,+,Left Replicating,-6
LRD,-0.0534831257617829,-,Left Replicating,-6
LRD,0.012568375275765,+,Left Replicating,-6
ERD,-0.297158282095909,-,Left Replicating,-60
ERD,-0.155397420461257,+,Left Replicating,-60
LRD,-0.249780313322282,-,Left Replicating,-60
LRD,-0.32532081534967,+,Left Replicating,-60
ERD,-0.477875609617894,-,Left Replicating,-61
ERD,-0.29489400756599,+,Left Replicating,-61
LRD,-0.412370545130866,-,Left Replicating,-61
LRD,-0.626681240388813,+,Left Replicating,-61
ERD,-0.179983279445824,-,Left Replicating,-62
ERD,-0.105975826780236,+,Left Replicating,-62
LRD,0.0095718699515107,-,Left Replicating,-62
LRD,-0.20371206679946,+,Left Replicating,-62
ERD,-0.213508110173758,-,Left Replicating,-63
ERD,-0.225064972711075,+,Left Replicating,-63
LRD,-0.307326689902854,-,Left Replicating,-63
LRD,-0.229926952482167,+,Left Replicating,-63
ERD,-0.315188575768553,-,Left Replicating,-64
ERD,-0.409804714673833,+,Left Replicating,-64
LRD,-0.190297319996407,-,Left Replicating,-64
LRD,-0.265919017056349,+,Left Replicating,-64
ERD,-0.0286023897877937,-,Left Replicating,-65
ERD,-0.275133263013025,+,Left Replicating,-65
LRD,-0.231614028171355,-,Left Replicating,-65
LRD,-0.548283829569436,+,Left Replicating,-65
ERD,-0.539721385537002,-,Left Replicating,-66
ERD,-0.192271088084543,+,Left Replicating,-66
LRD,-0.207373437465492,-,Left Replicating,-66
LRD,-0.275748059317683,+,Left Replicating,-66
ERD,-0.245008389270125,-,Left Replicating,-67
ERD,-0.331511971736637,+,Left Replicating,-67
LRD,-0.124186897931503,-,Left Replicating,-67
LRD,-0.262475429845964,+,Left Replicating,-67
ERD,-0.233680848433675,-,Left Replicating,-68
ERD,-0.135788992026787,+,Left Replicating,-68
LRD,-0.311752618133659,-,Left Replicating,-68
LRD,-0.397792103437928,+,Left Replicating,-68
ERD,-0.237544932661061,-,Left Replicating,-69
ERD,-0.245063094246035,+,Left Replicating,-69
LRD,-0.186950523087481,-,Left Replicating,-69
LRD,-0.169759152241813,+,Left Replicating,-69
ERD,-0.0986021085445589,-,Left Replicating,-7
ERD,-0.151547978223646,+,Left Replicating,-7
LRD,-0.0326879251928247,-,Left Replicating,-7
LRD,-0.0285282316881951,+,Left Replicating,-7
ERD,-0.0913188844658864,-,Left Replicating,-70
ERD,-0.196846997311102,+,Left Replicating,-70
LRD,-0.308829256323288,-,Left Replicating,-70
LRD,-0.0689611350985511,+,Left Replicating,-70
ERD,-0.214604650691585,-,Left Replicating,-71
ERD,-0.196177895189348,+,Left Replicating,-71
LRD,-0.405106268161032,-,Left Replicating,-71
LRD,-0.454925124375228,+,Left Replicating,-71
ERD,-0.171574491209503,-,Left Replicating,-72
ERD,-0.509378625621435,+,Left Replicating,-72
LRD,-0.332774355930665,-,Left Replicating,-72
LRD,-0.364763077427565,+,Left Replicating,-72
ERD,-0.185529111883478,-,Left Replicating,-73
ERD,-0.304884014075438,+,Left Replicating,-73
LRD,-0.110326197993057,-,Left Replicating,-73
LRD,-0.354712623578033,+,Left Replicating,-73
ERD,-0.0631527531546431,-,Left Replicating,-74
ERD,-0.233670522367035,+,Left Replicating,-74
LRD,-0.217560770692519,-,Left Replicating,-74
LRD,-0.238952708338159,+,Left Replicating,-74
ERD,-0.0880471362572825,-,Left Replicating,-75
ERD,-0.208318129125114,+,Left Replicating,-75
LRD,-0.28819725744073,-,Left Replicating,-75
LRD,-0.670029809323304,+,Left Replicating,-75
ERD,-0.180541457229481,-,Left Replicating,-76
ERD,-0.313572061672282,+,Left Replicating,-76
LRD,-0.0240379458088221,-,Left Replicating,-76
LRD,-0.194783443408319,+,Left Replicating,-76
ERD,0.0717887869937072,-,Left Replicating,-77
ERD,-0.248427466507281,+,Left Replicating,-77
LRD,-0.359576380247464,-,Left Replicating,-77
LRD,-0.421974665482524,+,Left Replicating,-77
ERD,-0.431781605296283,-,Left Replicating,-78
ERD,-0.26044005865831,+,Left Replicating,-78
LRD,-0.0423899728841236,-,Left Replicating,-78
LRD,-0.202547545200516,+,Left Replicating,-78
ERD,-0.392229601046866,-,Left Replicating,-79
ERD,-0.0945890525997963,+,Left Replicating,-79
LRD,-0.289265934040923,-,Left Replicating,-79
LRD,-0.32070840990112,+,Left Replicating,-79
ERD,-0.0956222264653947,-,Left Replicating,-8
ERD,-0.258120240125418,+,Left Replicating,-8
LRD,-0.274382798326569,-,Left Replicating,-8
LRD,-0.396684950509962,+,Left Replicating,-8
ERD,-0.172400890139755,-,Left Replicating,-80
ERD,-0.272257631417007,+,Left Replicating,-80
LRD,-0.328285299217561,-,Left Replicating,-80
LRD,-0.202421000236334,+,Left Replicating,-80
ERD,-0.288152224439397,-,Left Replicating,-81
ERD,-0.264810149449715,+,Left Replicating,-81
LRD,-0.0000454937219755217,-,Left Replicating,-81
LRD,-0.301246072153934,+,Left Replicating,-81
ERD,-0.0451586928925617,-,Left Replicating,-82
ERD,-0.391153416863231,+,Left Replicating,-82
LRD,-0.635945803600489,-,Left Replicating,-82
LRD,-0.422016411601709,+,Left Replicating,-82
ERD,0.0629569839312026,-,Left Replicating,-83
ERD,-0.332421911498001,+,Left Replicating,-83
LRD,-0.180069730894985,-,Left Replicating,-83
LRD,-0.212894764334461,+,Left Replicating,-83
ERD,-0.154016951992626,-,Left Replicating,-84
ERD,-0.209584724702067,+,Left Replicating,-84
LRD,-0.371622165527894,-,Left Replicating,-84
LRD,-0.480815220100703,+,Left Replicating,-84
ERD,-0.269895875682434,-,Left Replicating,-85
ERD,-0.252880139203311,+,Left Replicating,-85
LRD,-0.25186504357764,-,Left Replicating,-85
LRD,-0.269198769995461,+,Left Replicating,-85
ERD,-0.422535967487076,-,Left Replicating,-86
ERD,-0.622215800894357,+,Left Replicating,-86
LRD,-0.387325048333858,-,Left Replicating,-86
LRD,-0.247726576208252,+,Left Replicating,-86
ERD,-0.243605957851343,-,Left Replicating,-87
ERD,-0.304699621849539,+,Left Replicating,-87
LRD,-0.30649736151967,-,Left Replicating,-87
LRD,-0.704015056338772,+,Left Replicating,-87
ERD,-0.277843830906268,-,Left Replicating,-88
ERD,-0.193601083355459,+,Left Replicating,-88
LRD,-0.248863387305168,-,Left Replicating,-88
LRD,-0.287814301096942,+,Left Replicating,-88
ERD,-0.167827486804475,-,Left Replicating,-89
ERD,-0.159951979029638,+,Left Replicating,-89
LRD,-0.250968966722485,-,Left Replicating,-89
LRD,-0.611332864541612,+,Left Replicating,-89
ERD,-0.165325388387346,-,Left Replicating,-9
ERD,-0.277960280744514,+,Left Replicating,-9
LRD,-0.0489980294899627,-,Left Replicating,-9
LRD,0.000726227090388754,+,Left Replicating,-9
ERD,-0.0687952241786669,-,Left Replicating,-90
ERD,-0.122828172589106,+,Left Replicating,-90
LRD,-0.0638585943069916,-,Left Replicating,-90
LRD,-0.470533924771896,+,Left Replicating,-90
ERD,-0.296421299228585,-,Left Replicating,-91
ERD,-0.40819826100979,+,Left Replicating,-91
LRD,-0.150910895759554,-,Left Replicating,-91
LRD,-0.453927354550647,+,Left Replicating,-91
ERD,-0.383697454445684,-,Left Replicating,-92
ERD,-0.0225412989295775,+,Left Replicating,-92
LRD,-0.341716475621269,-,Left Replicating,-92
LRD,-0.57270415792904,+,Left Replicating,-92
ERD,-0.303752967982097,-,Left Replicating,-93
ERD,-0.0203193403909695,+,Left Replicating,-93
LRD,-0.511639106206773,-,Left Replicating,-93
LRD,-0.466540837639539,+,Left Replicating,-93
ERD,-0.168762379505822,-,Left Replicating,-94
ERD,-0.3070399380592,+,Left Replicating,-94
LRD,-0.0723217197153053,-,Left Replicating,-94
LRD,-0.380054811674028,+,Left Replicating,-94
ERD,-0.462722751162745,-,Left Replicating,-95
ERD,-0.308239041934413,+,Left Replicating,-95
LRD,-0.260264776775022,-,Left Replicating,-95
LRD,-0.28246670759636,+,Left Replicating,-95
ERD,-0.165591235626787,-,Left Replicating,-96
ERD,-0.0227601061012984,+,Left Replicating,-96
LRD,-0.41023866120241,-,Left Replicating,-96
LRD,-0.36249423084208,+,Left Replicating,-96
ERD,-0.390371917742961,-,Left Replicating,-97
ERD,-0.218275881118541,+,Left Replicating,-97
LRD,-0.358345927530307,-,Left Replicating,-97
LRD,-0.23633418216093,+,Left Replicating,-97
ERD,-0.450130283791328,-,Left Replicating,-98
ERD,-0.306218822563966,+,Left Replicating,-98
LRD,-0.173849497620206,-,Left Replicating,-98
LRD,-0.358044206877253,+,Left Replicating,-98
ERD,-0.174655594994537,-,Left Replicating,-99
ERD,-0.177702166942154,+,Left Replicating,-99
LRD,-0.311429382330455,-,Left Replicating,-99
LRD,-0.376557691725693,+,Left Replicating,-99
ERD,-0.164887672196754,-,Right Replicating,1
ERD,-0.246966765837618,+,Right Replicating,1
LRD,-0.170916826517196,-,Right Replicating,1
LRD,0.113953489051917,+,Right Replicating,1
ERD,-0.20240870515483,-,Right Replicating,10
ERD,-0.203451702166386,+,Right Replicating,10
LRD,0.178687499925442,-,Right Replicating,10
LRD,0.114206607070862,+,Right Replicating,10
ERD,-0.328631096433136,-,Right Replicating,100
ERD,-0.238060323831658,+,Right Replicating,100
LRD,-0.370706218527985,-,Right Replicating,100
LRD,-0.226268821658338,+,Right Replicating,100
ERD,-0.36469001390355,-,Right Replicating,11
ERD,-0.22033201472658,+,Right Replicating,11
LRD,0.120325231113184,-,Right Replicating,11
LRD,0.0331587694132603,+,Right Replicating,11
ERD,-0.141740441019471,-,Right Replicating,12
ERD,-0.184831826815829,+,Right Replicating,12
LRD,0.0745935458502047,-,Right Replicating,12
LRD,-0.0280754917812177,+,Right Replicating,12
ERD,-0.261832483200502,-,Right Replicating,13
ERD,-0.244045786079764,+,Right Replicating,13
LRD,-0.0143642614702169,-,Right Replicating,13
LRD,0.0498337491825417,+,Right Replicating,13
ERD,-0.308702995897106,-,Right Replicating,14
ERD,0.0992969188421358,+,Right Replicating,14
LRD,-0.00624293385149978,-,Right Replicating,14
LRD,-0.300574030730969,+,Right Replicating,14
ERD,-0.0662973135520254,-,Right Replicating,15
ERD,-0.204402763341008,+,Right Replicating,15
LRD,-0.103720123282014,-,Right Replicating,15
LRD,-0.0158710603034633,+,Right Replicating,15
ERD,-0.274334098149475,-,Right Replicating,16
ERD,-0.319692012908443,+,Right Replicating,16
LRD,0.0911453404966836,-,Right Replicating,16
LRD,0.0143817344942311,+,Right Replicating,16
ERD,-0.187369517149659,-,Right Replicating,17
ERD,0.0508855607383595,+,Right Replicating,17
LRD,-0.141250205416137,-,Right Replicating,17
LRD,-0.199916087239902,+,Right Replicating,17
ERD,-0.172095816070062,-,Right Replicating,18
ERD,-0.235518550111825,+,Right Replicating,18
LRD,0.0513342953421319,-,Right Replicating,18
LRD,-0.203787076718191,+,Right Replicating,18
ERD,-0.315479748760091,-,Right Replicating,19
ERD,-0.271900807968125,+,Right Replicating,19
LRD,-0.186065428271638,-,Right Replicating,19
LRD,-0.0858280760924797,+,Right Replicating,19
ERD,-0.366866614133581,-,Right Replicating,2
ERD,-0.30824585360685,+,Right Replicating,2
LRD,-0.246963326777192,-,Right Replicating,2
LRD,-0.175345130398883,+,Right Replicating,2
ERD,-0.202768716529085,-,Right Replicating,20
ERD,-0.357099971701199,+,Right Replicating,20
LRD,-0.232738348109461,-,Right Replicating,20
LRD,0.00867738046322002,+,Right Replicating,20
ERD,-0.16818653394309,-,Right Replicating,21
ERD,-0.321316796345714,+,Right Replicating,21
LRD,-0.0723885409226891,-,Right Replicating,21
LRD,-0.450814674711329,+,Right Replicating,21
ERD,-0.366746458200452,-,Right Replicating,22
ERD,0.0370418625746936,+,Right Replicating,22
LRD,-0.102496783222002,-,Right Replicating,22
LRD,-0.136197985284309,+,Right Replicating,22
ERD,-0.0809545494463207,-,Right Replicating,23
ERD,-0.200701083770886,+,Right Replicating,23
LRD,0.108232734641913,-,Right Replicating,23
LRD,-0.0194207329064074,+,Right Replicating,23
ERD,-0.272679203269217,-,Right Replicating,24
ERD,-0.593862591120592,+,Right Replicating,24
LRD,0.074546120301416,-,Right Replicating,24
LRD,-0.232480712452221,+,Right Replicating,24
ERD,-0.297225534589442,-,Right Replicating,25
ERD,-0.405166142869501,+,Right Replicating,25
LRD,-0.295947524430815,-,Right Replicating,25
LRD,-0.245628698108914,+,Right Replicating,25
ERD,-0.321829722054543,-,Right Replicating,26
ERD,-0.0684486543125955,+,Right Replicating,26
LRD,-0.0285756936444328,-,Right Replicating,26
LRD,-0.0698135716668202,+,Right Replicating,26
ERD,-0.306406026387411,-,Right Replicating,27
ERD,-0.291781357814493,+,Right Replicating,27
LRD,-0.254395115881091,-,Right Replicating,27
LRD,-0.103124449790133,+,Right Replicating,27
ERD,-0.106196620509646,-,Right Replicating,28
ERD,-0.126092886556608,+,Right Replicating,28
LRD,-0.184044802888569,-,Right Replicating,28
LRD,-0.0685503429120093,+,Right Replicating,28
ERD,-0.400559660124425,-,Right Replicating,29
ERD,-0.195211855753794,+,Right Replicating,29
LRD,-0.438700524665081,-,Right Replicating,29
LRD,-0.180932831311535,+,Right Replicating,29
ERD,-0.0709631605455402,-,Right Replicating,3
ERD,-0.142777503466787,+,Right Replicating,3
LRD,0.0345089319099068,-,Right Replicating,3
LRD,0.231037985867809,+,Right Replicating,3
ERD,-0.198611803067341,-,Right Replicating,30
ERD,0.121942929704626,+,Right Replicating,30
LRD,-0.0244794088220798,-,Right Replicating,30
LRD,-0.103485463893336,+,Right Replicating,30
ERD,-0.335195621191558,-,Right Replicating,31
ERD,-0.211886475307427,+,Right Replicating,31
LRD,-0.0391407874542268,-,Right Replicating,31
LRD,-0.219618299990005,+,Right Replicating,31
ERD,-0.0450163925391683,-,Right Replicating,32
ERD,-0.070822086153476,+,Right Replicating,32
LRD,-0.387970427418033,-,Right Replicating,32
LRD,0.0147965830998247,+,Right Replicating,32
ERD,-0.00939334083774273,-,Right Replicating,33
ERD,-0.186894978418311,+,Right Replicating,33
LRD,0.0894657426612291,-,Right Replicating,33
LRD,-0.34345617731499,+,Right Replicating,33
ERD,-0.163820444827802,-,Right Replicating,34
ERD,-0.0654887519064031,+,Right Replicating,34
LRD,-0.373542870697519,-,Right Replicating,34
LRD,-0.216848204721899,+,Right Replicating,34
ERD,-0.398071386323113,-,Right Replicating,35
ERD,-0.411647864136921,+,Right Replicating,35
LRD,-0.148074267552309,-,Right Replicating,35
LRD,-0.0826880514587245,+,Right Replicating,35
ERD,-0.2676972234235,-,Right Replicating,36
ERD,-0.331349532317821,+,Right Replicating,36
LRD,0.287155136223717,-,Right Replicating,36
LRD,-0.365890041226143,+,Right Replicating,36
ERD,-0.00946514235344002,-,Right Replicating,37
ERD,-0.234042442723323,+,Right Replicating,37
LRD,0.0068086780066536,-,Right Replicating,37
LRD,0.065186029151459,+,Right Replicating,37
ERD,-0.254897437712013,-,Right Replicating,38
ERD,-0.221921197074619,+,Right Replicating,38
LRD,-0.189063183323876,-,Right Replicating,38
LRD,-0.0668136758112414,+,Right Replicating,38
ERD,-0.0837773824853389,-,Right Replicating,39
ERD,-0.246120402932758,+,Right Replicating,39
LRD,-0.147464495086836,-,Right Replicating,39
LRD,-0.268045763934806,+,Right Replicating,39
ERD,-0.138599638397332,-,Right Replicating,4
ERD,-0.126262422378261,+,Right Replicating,4
LRD,-0.00557156513186106,-,Right Replicating,4
LRD,-0.161234350435279,+,Right Replicating,4
ERD,-0.0626343617055799,-,Right Replicating,40
ERD,-0.139674897750983,+,Right Replicating,40
LRD,-0.0383210068725482,-,Right Replicating,40
LRD,-0.294363721567201,+,Right Replicating,40
ERD,-0.123260861754191,-,Right Replicating,41
ERD,-0.340597741271156,+,Right Replicating,41
LRD,-0.257689902516014,-,Right Replicating,41
LRD,-0.503421919479465,+,Right Replicating,41
ERD,-0.274028375720469,-,Right Replicating,42
ERD,-0.332301194375112,+,Right Replicating,42
LRD,-0.196398342704473,-,Right Replicating,42
LRD,-0.370295575632625,+,Right Replicating,42
ERD,-0.279022792415937,-,Right Replicating,43
ERD,-0.157867234549184,+,Right Replicating,43
LRD,-0.175253203216176,-,Right Replicating,43
LRD,-0.267792007900029,+,Right Replicating,43
ERD,-0.313534260105561,-,Right Replicating,44
ERD,-0.264195436250356,+,Right Replicating,44
LRD,-0.410059678479658,-,Right Replicating,44
LRD,-0.488472791884334,+,Right Replicating,44
ERD,-0.214700531498863,-,Right Replicating,45
ERD,-0.215692787962108,+,Right Replicating,45
