repdomains,log2val,sample_strand,direction,windows
ERD,-0.185450513283184,-,Right Replicating,45
ERD,-0.0852160737756763,+,Right Replicating,45
LRD,-0.220189191615248,-,Right Replicating,45
LRD,-0.578608263834384,+,Right Replicating,45
ERD,-0.362167543511225,-,Right Replicating,46
ERD,-0.11575656156241,+,Right Replicating,46
LRD,-0.332413077515233,-,Right Replicating,46
LRD,-0.840861709231787,+,Right Replicating,46
ERD,-0.144893209672622,-,Right Replicating,47
ERD,-0.229803138497855,+,Right Replicating,47
LRD,-0.287802304710763,-,Right Replicating,47
LRD,-0.615002630382,+,Right Replicating,47
ERD,-0.118028270430173,-,Right Replicating,48
ERD,-0.176703196972936,+,Right Replicating,48
LRD,-0.0661573711712217,-,Right Replicating,48
LRD,-0.665539969903169,+,Right Replicating,48
ERD,-0.0906201709382758,-,Right Replicating,49
ERD,-0.120764674256248,+,Right Replicating,49
LRD,-0.31854362481026,-,Right Replicating,49
LRD,-0.65567765177516,+,Right Replicating,49
ERD,-0.130843802788767,-,Right Replicating,5
ERD,-0.241044011732552,+,Right Replicating,5
LRD,-0.333742847865308,-,Right Replicating,5
LRD,-0.307510339164801,+,Right Replicating,5
ERD,-0.0488406404063923,-,Right Replicating,50
ERD,-0.130360162972118,+,Right Replicating,50
LRD,-0.225209366445874,-,Right Replicating,50
LRD,-0.560417080021948,+,Right Replicating,50
ERD,-0.00744544231587226,-,Right Replicating,51
ERD,-0.234947274313915,+,Right Replicating,51
LRD,-0.170080681182671,-,Right Replicating,51
LRD,-0.612465991802231,+,Right Replicating,51
ERD,-0.210152096093035,-,Right Replicating,52
ERD,-0.177330952334781,+,Right Replicating,52
LRD,-0.0856046297038142,-,Right Replicating,52
LRD,-0.666709117419582,+,Right Replicating,52
ERD,-0.131641108567283,-,Right Replicating,53
ERD,-0.135148108842161,+,Right Replicating,53
LRD,-0.400521151178466,-,Right Replicating,53
LRD,-0.605369603317427,+,Right Replicating,53
ERD,-0.199330492110111,-,Right Replicating,54
ERD,-0.255723547592646,+,Right Replicating,54
LRD,-0.202050936507928,-,Right Replicating,54
LRD,-0.568086356421786,+,Right Replicating,54
ERD,-0.184142621721093,-,Right Replicating,55
ERD,-0.258959460470217,+,Right Replicating,55
LRD,-0.258632747115695,-,Right Replicating,55
LRD,-0.617533945279217,+,Right Replicating,55
ERD,-0.206116008904407,-,Right Replicating,56
ERD,-0.21122818694289,+,Right Replicating,56
LRD,0.0400994610107657,-,Right Replicating,56
LRD,-0.41320614275937,+,Right Replicating,56
ERD,-0.23208957283657,-,Right Replicating,57
ERD,-0.260815838392319,+,Right Replicating,57
LRD,-0.182144144690297,-,Right Replicating,57
LRD,-0.751509178963409,+,Right Replicating,57
ERD,-0.253013130870247,-,Right Replicating,58
ERD,-0.108250461311712,+,Right Replicating,58
LRD,-0.284990968060329,-,Right Replicating,58
LRD,-0.827777237452908,+,Right Replicating,58
ERD,0.0373663263820606,-,Right Replicating,59
ERD,-0.0875364718585301,+,Right Replicating,59
LRD,-0.375941168653354,-,Right Replicating,59
LRD,-0.601865102589967,+,Right Replicating,59
ERD,-0.18704438961036,-,Right Replicating,6
ERD,-0.159065835193214,+,Right Replicating,6
LRD,-0.345585238888568,-,Right Replicating,6
LRD,-0.217014896308641,+,Right Replicating,6
ERD,-0.131528066759968,-,Right Replicating,60
ERD,-0.0423205581331577,+,Right Replicating,60
LRD,-0.131281491783195,-,Right Replicating,60
LRD,-0.768454686200709,+,Right Replicating,60
ERD,-0.0410704066794436,-,Right Replicating,61
ERD,-0.124685170853569,+,Right Replicating,61
LRD,-0.154605506320958,-,Right Replicating,61
LRD,-0.66201679485812,+,Right Replicating,61
ERD,-0.0957738849040979,-,Right Replicating,62
ERD,-0.0433007490212427,+,Right Replicating,62
LRD,-0.336198543248383,-,Right Replicating,62
LRD,-0.531408672526223,+,Right Replicating,62
ERD,-0.174492202198083,-,Right Replicating,63
ERD,-0.212311773635637,+,Right Replicating,63
LRD,-0.360443347201942,-,Right Replicating,63
LRD,-0.657140341497011,+,Right Replicating,63
ERD,-0.0675374758899172,-,Right Replicating,64
ERD,-0.23322991572288,+,Right Replicating,64
LRD,-0.130325979536213,-,Right Replicating,64
LRD,-0.616889727171373,+,Right Replicating,64
ERD,-0.0818733899230521,-,Right Replicating,65
ERD,-0.297979087242546,+,Right Replicating,65
LRD,-0.271878152069638,-,Right Replicating,65
LRD,-0.827385514300264,+,Right Replicating,65
ERD,-0.135530287230117,-,Right Replicating,66
ERD,-0.107292639896514,+,Right Replicating,66
LRD,-0.243049085319452,-,Right Replicating,66
LRD,-0.73310866124467,+,Right Replicating,66
ERD,-0.107221858283248,-,Right Replicating,67
ERD,-0.0607706920048788,+,Right Replicating,67
LRD,-0.345553584338315,-,Right Replicating,67
LRD,-0.694168233158529,+,Right Replicating,67
ERD,-0.107575173648094,-,Right Replicating,68
ERD,-0.26673347843407,+,Right Replicating,68
LRD,-0.375187907885912,-,Right Replicating,68
LRD,-0.782385978759446,+,Right Replicating,68
ERD,-0.108225543852437,-,Right Replicating,69
ERD,-0.20669691827825,+,Right Replicating,69
LRD,-0.222833473644693,-,Right Replicating,69
LRD,-0.715048476014994,+,Right Replicating,69
ERD,-0.169616818364214,-,Right Replicating,7
ERD,-0.137652900802466,+,Right Replicating,7
LRD,-0.209088937926884,-,Right Replicating,7
LRD,-0.385355664156291,+,Right Replicating,7
ERD,-0.17398955069174,-,Right Replicating,70
ERD,-0.170984689108081,+,Right Replicating,70
LRD,-0.359396139047679,-,Right Replicating,70
LRD,-0.774342313413654,+,Right Replicating,70
ERD,-0.134305526568716,-,Right Replicating,71
ERD,-0.187247345034943,+,Right Replicating,71
LRD,-0.127511304610657,-,Right Replicating,71
LRD,-0.733396688994875,+,Right Replicating,71
ERD,0.0206785492951252,-,Right Replicating,72
ERD,-0.102382642067174,+,Right Replicating,72
LRD,-0.225465334982287,-,Right Replicating,72
LRD,-0.890539209258023,+,Right Replicating,72
ERD,-0.104864329580316,-,Right Replicating,73
ERD,-0.138454482449204,+,Right Replicating,73
LRD,-0.142626487183859,-,Right Replicating,73
LRD,-0.510147923182997,+,Right Replicating,73
ERD,-0.0094234587752297,-,Right Replicating,74
ERD,-0.332648665578628,+,Right Replicating,74
LRD,-0.454697081591635,-,Right Replicating,74
LRD,-0.625422769314838,+,Right Replicating,74
ERD,-0.147450435584004,-,Right Replicating,75
ERD,-0.212121789094768,+,Right Replicating,75
LRD,-0.268996650114275,-,Right Replicating,75
LRD,-0.684322084511282,+,Right Replicating,75
ERD,-0.146094661863641,-,Right Replicating,76
ERD,-0.265877932643714,+,Right Replicating,76
LRD,-0.467022913229438,-,Right Replicating,76
LRD,-0.667715057435326,+,Right Replicating,76
ERD,-0.0756058221227676,-,Right Replicating,77
ERD,-0.177072550274715,+,Right Replicating,77
LRD,-0.425646595817958,-,Right Replicating,77
LRD,-0.72221318109923,+,Right Replicating,77
ERD,-0.124048684395209,-,Right Replicating,78
ERD,-0.0524894429833263,+,Right Replicating,78
LRD,-0.345081545267417,-,Right Replicating,78
LRD,-0.822697622454082,+,Right Replicating,78
ERD,-0.00274936448974115,-,Right Replicating,79
ERD,-0.217088379536455,+,Right Replicating,79
LRD,-0.217111458806932,-,Right Replicating,79
LRD,-0.846909059226708,+,Right Replicating,79
ERD,-0.274598791907549,-,Right Replicating,8
ERD,-0.348022929098176,+,Right Replicating,8
LRD,-0.223571819788676,-,Right Replicating,8
LRD,-0.193935150497986,+,Right Replicating,8
ERD,-0.0416589702115123,-,Right Replicating,80
ERD,-0.151051134327374,+,Right Replicating,80
LRD,-0.284564428465721,-,Right Replicating,80
LRD,-0.696338877826804,+,Right Replicating,80
ERD,-0.0416679552717751,-,Right Replicating,81
ERD,-0.0572154522508542,+,Right Replicating,81
LRD,-0.398376600193209,-,Right Replicating,81
LRD,-0.675993256373199,+,Right Replicating,81
ERD,-0.052713975034664,-,Right Replicating,82
ERD,-0.19762116856134,+,Right Replicating,82
LRD,-0.317946509684754,-,Right Replicating,82
LRD,-0.606583746215817,+,Right Replicating,82
ERD,-0.108520754395919,-,Right Replicating,83
ERD,-0.125747466893881,+,Right Replicating,83
LRD,-0.161136890075922,-,Right Replicating,83
LRD,-0.695475359026289,+,Right Replicating,83
ERD,-0.11133261181462,-,Right Replicating,84
ERD,-0.0920138037683854,+,Right Replicating,84
LRD,-0.369549794034166,-,Right Replicating,84
LRD,-0.687104981875939,+,Right Replicating,84
ERD,-0.0368925954883772,-,Right Replicating,85
ERD,-0.250838131922061,+,Right Replicating,85
LRD,-0.300546879768646,-,Right Replicating,85
LRD,-0.691742937381322,+,Right Replicating,85
ERD,-0.0515882556922453,-,Right Replicating,86
ERD,-0.241720483625898,+,Right Replicating,86
LRD,-0.322934649898226,-,Right Replicating,86
LRD,-0.538428644521076,+,Right Replicating,86
ERD,-0.116846145947929,-,Right Replicating,87
ERD,-0.0701402449886841,+,Right Replicating,87
LRD,-0.150913557283689,-,Right Replicating,87
LRD,-0.596893980108444,+,Right Replicating,87
ERD,0.0170955869157439,-,Right Replicating,88
ERD,-0.106717744855133,+,Right Replicating,88
LRD,-0.187542006549087,-,Right Replicating,88
LRD,-0.609543648297662,+,Right Replicating,88
ERD,-0.140083514689072,-,Right Replicating,89
ERD,-0.189775611736133,+,Right Replicating,89
LRD,-0.26983430010118,-,Right Replicating,89
LRD,-0.600347423213462,+,Right Replicating,89
ERD,-0.315478400416976,-,Right Replicating,9
ERD,-0.29829408411159,+,Right Replicating,9
LRD,-0.296467668701596,-,Right Replicating,9
LRD,-0.244920600036657,+,Right Replicating,9
ERD,-0.0527012948173407,-,Right Replicating,90
ERD,-0.133904146782662,+,Right Replicating,90
LRD,-0.582751493090243,-,Right Replicating,90
LRD,-0.780293805679599,+,Right Replicating,90
ERD,-0.0516569030415328,-,Right Replicating,91
ERD,-0.122170208810201,+,Right Replicating,91
LRD,-0.186054778811416,-,Right Replicating,91
LRD,-0.706123691379272,+,Right Replicating,91
ERD,-0.145645797846167,-,Right Replicating,92
ERD,-0.137404779125438,+,Right Replicating,92
LRD,-0.239085198227427,-,Right Replicating,92
LRD,-0.540330423672856,+,Right Replicating,92
ERD,-0.0847020913703596,-,Right Replicating,93
ERD,-0.102510944881978,+,Right Replicating,93
LRD,-0.393830527028094,-,Right Replicating,93
LRD,-0.594897216345517,+,Right Replicating,93
ERD,-0.130424359092998,-,Right Replicating,94
ERD,-0.214208416070117,+,Right Replicating,94
LRD,-0.220399585775862,-,Right Replicating,94
LRD,-0.655254199650892,+,Right Replicating,94
ERD,-0.0480937705619591,-,Right Replicating,95
ERD,-0.0503187309669321,+,Right Replicating,95
LRD,-0.503554136434258,-,Right Replicating,95
LRD,-0.676575025417938,+,Right Replicating,95
ERD,-0.110256822904455,-,Right Replicating,96
ERD,-0.071680309377312,+,Right Replicating,96
LRD,-0.296926873330996,-,Right Replicating,96
LRD,-0.745657152161911,+,Right Replicating,96
ERD,-0.0697284652253649,-,Right Replicating,97
ERD,-0.124315134385174,+,Right Replicating,97
LRD,-0.295085857918494,-,Right Replicating,97
LRD,-0.899415663572312,+,Right Replicating,97
ERD,0.00547107164388734,-,Right Replicating,98
ERD,-0.219859233318648,+,Right Replicating,98
LRD,-0.353413845617324,-,Right Replicating,98
LRD,-0.632393810997931,+,Right Replicating,98
ERD,-0.11790174774728,-,Right Replicating,99
ERD,-0.14055133770743,+,Right Replicating,99
LRD,-0.267550641880252,-,Right Replicating,99
LRD,-0.703453610447493,+,Right Replicating,99
