repdomains,log2val,sample_strand,direction,windows
ERD,-0.225029788660451,-,Right Replicating,43
ERD,-0.328840898484737,+,Right Replicating,43
LRD,-0.0711125545942288,-,Right Replicating,43
LRD,-0.386150315268523,+,Right Replicating,43
ERD,-0.269534395836338,-,Right Replicating,44
ERD,-0.156540042462753,+,Right Replicating,44
LRD,-0.0492889136745818,-,Right Replicating,44
LRD,-0.458561558596403,+,Right Replicating,44
ERD,-0.182164356725347,-,Right Replicating,45
ERD,-0.201466276068598,+,Right Replicating,45
LRD,0.154233281128043,-,Right Replicating,45
LRD,-0.372723565461501,+,Right Replicating,45
ERD,-0.277050699057213,-,Right Replicating,46
ERD,-0.185650298134253,+,Right Replicating,46
LRD,-0.233347312512116,-,Right Replicating,46
LRD,-0.523191317653388,+,Right Replicating,46
ERD,-0.226596511272169,-,Right Replicating,47
ERD,-0.142297222879008,+,Right Replicating,47
LRD,-0.0489394129854875,-,Right Replicating,47
LRD,-0.448223509958026,+,Right Replicating,47
ERD,-0.22361873870369,-,Right Replicating,48
ERD,-0.197411744787997,+,Right Replicating,48
LRD,-0.131399726247313,-,Right Replicating,48
LRD,-0.422079932950882,+,Right Replicating,48
ERD,-0.174905264351984,-,Right Replicating,49
ERD,-0.231748855605623,+,Right Replicating,49
LRD,-0.034049689317248,-,Right Replicating,49
LRD,-0.51900277602411,+,Right Replicating,49
ERD,-0.194202168736527,-,Right Replicating,5
ERD,-0.253673987950701,+,Right Replicating,5
LRD,-0.0936101474167398,-,Right Replicating,5
LRD,-0.0166155907735137,+,Right Replicating,5
ERD,-0.186664856435241,-,Right Replicating,50
ERD,-0.138095236778033,+,Right Replicating,50
LRD,0.0387088345257052,-,Right Replicating,50
LRD,-0.478204894894741,+,Right Replicating,50
ERD,-0.154904322331705,-,Right Replicating,51
ERD,-0.197696285496947,+,Right Replicating,51
LRD,-0.0324095332980307,-,Right Replicating,51
LRD,-0.44923444403159,+,Right Replicating,51
ERD,-0.182706454020178,-,Right Replicating,52
ERD,-0.192008301218328,+,Right Replicating,52
LRD,-0.234449044407521,-,Right Replicating,52
LRD,-0.369171893874916,+,Right Replicating,52
ERD,-0.284666066617178,-,Right Replicating,53
ERD,-0.18434526300047,+,Right Replicating,53
LRD,-0.0832105314297398,-,Right Replicating,53
LRD,-0.445184226557394,+,Right Replicating,53
ERD,-0.116242116052174,-,Right Replicating,54
ERD,-0.14651663435777,+,Right Replicating,54
LRD,-0.130079719340728,-,Right Replicating,54
LRD,-0.362666425847363,+,Right Replicating,54
ERD,-0.22641358831925,-,Right Replicating,55
ERD,-0.0962591788448336,+,Right Replicating,55
LRD,-0.117287700706145,-,Right Replicating,55
LRD,-0.485371347392439,+,Right Replicating,55
ERD,-0.0905747088086261,-,Right Replicating,56
ERD,-0.0595109664037109,+,Right Replicating,56
LRD,0.132322684911856,-,Right Replicating,56
LRD,-0.502864967403484,+,Right Replicating,56
ERD,-0.00939421687195528,-,Right Replicating,57
ERD,-0.283417127628008,+,Right Replicating,57
LRD,-0.0358829514511085,-,Right Replicating,57
LRD,-0.608743316206531,+,Right Replicating,57
ERD,-0.260556271520221,-,Right Replicating,58
ERD,-0.104341278956933,+,Right Replicating,58
LRD,-0.209353879930434,-,Right Replicating,58
LRD,-0.521668804408588,+,Right Replicating,58
ERD,-0.240759662477113,-,Right Replicating,59
ERD,-0.254116398910382,+,Right Replicating,59
LRD,-0.163146957131006,-,Right Replicating,59
LRD,-0.444464625689257,+,Right Replicating,59
ERD,-0.166000036571957,-,Right Replicating,6
ERD,-0.217933133062791,+,Right Replicating,6
LRD,0.126872501874044,-,Right Replicating,6
LRD,-0.0808517281936202,+,Right Replicating,6
ERD,-0.127864983309932,-,Right Replicating,60
ERD,-0.228192575457678,+,Right Replicating,60
LRD,-0.11571620255087,-,Right Replicating,60
LRD,-0.402798533123213,+,Right Replicating,60
ERD,-0.0679927014690471,-,Right Replicating,61
ERD,-0.141642016879119,+,Right Replicating,61
LRD,-0.100299547539868,-,Right Replicating,61
LRD,-0.374067851325815,+,Right Replicating,61
ERD,-0.0974248136578794,-,Right Replicating,62
ERD,-0.171774227544811,+,Right Replicating,62
LRD,-0.00763311528695204,-,Right Replicating,62
LRD,-0.484958435778942,+,Right Replicating,62
ERD,-0.111270857729413,-,Right Replicating,63
ERD,-0.310393284368347,+,Right Replicating,63
LRD,-0.152394524265083,-,Right Replicating,63
LRD,-0.484504222943759,+,Right Replicating,63
ERD,-0.214654969858976,-,Right Replicating,64
ERD,-0.159914013499688,+,Right Replicating,64
LRD,0.0846825506008498,-,Right Replicating,64
LRD,-0.476839713913395,+,Right Replicating,64
ERD,-0.108898423887202,-,Right Replicating,65
ERD,-0.266440618354228,+,Right Replicating,65
LRD,-0.147851922348993,-,Right Replicating,65
LRD,-0.540825240324533,+,Right Replicating,65
ERD,-0.104605649994131,-,Right Replicating,66
ERD,-0.262996129429917,+,Right Replicating,66
LRD,-0.158111924557516,-,Right Replicating,66
LRD,-0.435732612469025,+,Right Replicating,66
ERD,-0.17268055811465,-,Right Replicating,67
ERD,-0.162491998248882,+,Right Replicating,67
LRD,-0.111005554228245,-,Right Replicating,67
LRD,-0.367337356554545,+,Right Replicating,67
ERD,-0.179002223341916,-,Right Replicating,68
ERD,-0.200550098610249,+,Right Replicating,68
LRD,-0.258669916472664,-,Right Replicating,68
LRD,-0.547131174617813,+,Right Replicating,68
ERD,-0.109212327663589,-,Right Replicating,69
ERD,-0.261050404606676,+,Right Replicating,69
LRD,-0.176638104496699,-,Right Replicating,69
LRD,-0.417236753491657,+,Right Replicating,69
ERD,-0.201590199540871,-,Right Replicating,7
ERD,-0.209946051787742,+,Right Replicating,7
LRD,-0.0518090184693899,-,Right Replicating,7
LRD,-0.0234270025619262,+,Right Replicating,7
ERD,-0.148780672156614,-,Right Replicating,70
ERD,-0.19714288761339,+,Right Replicating,70
LRD,-0.227434606507253,-,Right Replicating,70
LRD,-0.568033679419642,+,Right Replicating,70
ERD,-0.184726443783764,-,Right Replicating,71
ERD,-0.35189005865834,+,Right Replicating,71
LRD,-0.10442944507827,-,Right Replicating,71
LRD,-0.387641751517733,+,Right Replicating,71
ERD,-0.120219811747331,-,Right Replicating,72
ERD,-0.272250230154449,+,Right Replicating,72
LRD,-0.117751440541124,-,Right Replicating,72
LRD,-0.625244357901977,+,Right Replicating,72
ERD,-0.212958041408277,-,Right Replicating,73
ERD,-0.147173014022358,+,Right Replicating,73
LRD,0.0160447289563712,-,Right Replicating,73
LRD,-0.460372259310803,+,Right Replicating,73
ERD,-0.114402638646058,-,Right Replicating,74
ERD,-0.338619409313985,+,Right Replicating,74
LRD,-0.23412371108175,-,Right Replicating,74
LRD,-0.470248491304917,+,Right Replicating,74
ERD,-0.213014155775169,-,Right Replicating,75
ERD,-0.264283915411593,+,Right Replicating,75
LRD,-0.0325246488651282,-,Right Replicating,75
LRD,-0.411260742956543,+,Right Replicating,75
ERD,-0.18420019521441,-,Right Replicating,76
ERD,-0.280894775940979,+,Right Replicating,76
LRD,-0.0817018534560635,-,Right Replicating,76
LRD,-0.435339769231201,+,Right Replicating,76
ERD,-0.167085556594986,-,Right Replicating,77
ERD,-0.105931682422207,+,Right Replicating,77
LRD,-0.14775944898007,-,Right Replicating,77
LRD,-0.434448785512665,+,Right Replicating,77
ERD,-0.116151518460212,-,Right Replicating,78
ERD,-0.0701728847343943,+,Right Replicating,78
LRD,-0.204013927186371,-,Right Replicating,78
LRD,-0.549157047188529,+,Right Replicating,78
ERD,-0.117137492358251,-,Right Replicating,79
ERD,-0.234888324462171,+,Right Replicating,79
LRD,-0.0287126807839457,-,Right Replicating,79
LRD,-0.521258447704626,+,Right Replicating,79
ERD,-0.260125960512127,-,Right Replicating,8
ERD,-0.27732813533492,+,Right Replicating,8
LRD,-0.230558226924406,-,Right Replicating,8
LRD,-0.0969100171964485,+,Right Replicating,8
ERD,-0.164776891255189,-,Right Replicating,80
ERD,-0.286206409353418,+,Right Replicating,80
LRD,-0.327313801196601,-,Right Replicating,80
LRD,-0.615581733381575,+,Right Replicating,80
ERD,-0.104507209220487,-,Right Replicating,81
ERD,-0.201445139297102,+,Right Replicating,81
LRD,-0.139976883077627,-,Right Replicating,81
LRD,-0.554549463052051,+,Right Replicating,81
ERD,-0.111944394444297,-,Right Replicating,82
ERD,-0.261873470137574,+,Right Replicating,82
LRD,-0.168985900433773,-,Right Replicating,82
LRD,-0.445199890537888,+,Right Replicating,82
ERD,-0.104579368215708,-,Right Replicating,83
ERD,-0.12752304616391,+,Right Replicating,83
LRD,-0.162212757199295,-,Right Replicating,83
LRD,-0.599933197435331,+,Right Replicating,83
ERD,-0.224682008708662,-,Right Replicating,84
ERD,-0.232119909891621,+,Right Replicating,84
LRD,-0.0398553455535977,-,Right Replicating,84
LRD,-0.546988250333972,+,Right Replicating,84
ERD,-0.268448094787222,-,Right Replicating,85
ERD,-0.167022677887898,+,Right Replicating,85
LRD,-0.00874761290403722,-,Right Replicating,85
LRD,-0.374172479767009,+,Right Replicating,85
ERD,-0.0202288428683356,-,Right Replicating,86
ERD,-0.219376584097827,+,Right Replicating,86
LRD,-0.128197147985369,-,Right Replicating,86
LRD,-0.473481225479321,+,Right Replicating,86
ERD,-0.202805363669619,-,Right Replicating,87
ERD,-0.145595060451479,+,Right Replicating,87
LRD,-0.014411784193049,-,Right Replicating,87
LRD,-0.595628475932097,+,Right Replicating,87
ERD,0.048843291619936,-,Right Replicating,88
ERD,-0.134259925182123,+,Right Replicating,88
LRD,0.0577606739026753,-,Right Replicating,88
LRD,-0.62207561316762,+,Right Replicating,88
ERD,-0.156735969194061,-,Right Replicating,89
ERD,-0.133689710830361,+,Right Replicating,89
LRD,-0.213484990861678,-,Right Replicating,89
LRD,-0.517014675676125,+,Right Replicating,89
ERD,-0.205501786783544,-,Right Replicating,9
ERD,-0.26698875511242,+,Right Replicating,9
LRD,-0.253621961416902,-,Right Replicating,9
LRD,0.0447440565438665,+,Right Replicating,9
ERD,-0.16386981499607,-,Right Replicating,90
ERD,-0.0899427465547716,+,Right Replicating,90
LRD,-0.0303703844801752,-,Right Replicating,90
LRD,-0.471373595520884,+,Right Replicating,90
ERD,-0.0774975932868368,-,Right Replicating,91
ERD,-0.117822602164489,+,Right Replicating,91
LRD,-0.145571417333828,-,Right Replicating,91
LRD,-0.383737120195061,+,Right Replicating,91
ERD,-0.138115303560821,-,Right Replicating,92
ERD,-0.119151546414165,+,Right Replicating,92
LRD,0.289691491125629,-,Right Replicating,92
LRD,-0.428207136915897,+,Right Replicating,92
ERD,-0.151669268336434,-,Right Replicating,93
ERD,-0.230502499604887,+,Right Replicating,93
LRD,-0.078954989229227,-,Right Replicating,93
LRD,-0.616763547564204,+,Right Replicating,93
ERD,-0.145241579493657,-,Right Replicating,94
ERD,-0.184697115424593,+,Right Replicating,94
LRD,-0.103260021515191,-,Right Replicating,94
LRD,-0.40228267784249,+,Right Replicating,94
ERD,-0.12179687428092,-,Right Replicating,95
ERD,-0.134006356480478,+,Right Replicating,95
LRD,-0.0797910247026231,-,Right Replicating,95
LRD,-0.560677241491769,+,Right Replicating,95
ERD,-0.0315217244894793,-,Right Replicating,96
ERD,-0.170851665184736,+,Right Replicating,96
LRD,-0.0266998256860061,-,Right Replicating,96
LRD,-0.556186782743534,+,Right Replicating,96
ERD,-0.10925902584866,-,Right Replicating,97
ERD,-0.273975724066414,+,Right Replicating,97
LRD,-0.122584624770263,-,Right Replicating,97
LRD,-0.450189149942906,+,Right Replicating,97
ERD,-0.0573317863843839,-,Right Replicating,98
ERD,-0.0730198802077782,+,Right Replicating,98
LRD,-0.0828098292112881,-,Right Replicating,98
LRD,-0.598986593588486,+,Right Replicating,98
ERD,-0.069412131162472,-,Right Replicating,99
ERD,-0.138799201721785,+,Right Replicating,99
LRD,0.10967773693082,-,Right Replicating,99
LRD,-0.593138900087439,+,Right Replicating,99
