chromosomes,start_position,end_position,dataset,score,dataset_strand,product,windows,phase,time_after_exposure,repdomains,sample_strand,replicate,real,sim,xr_ds,direction,log2val
.,0,100,Initiation Zones,0,.,CPD,-1,early,12,ERD,-,_,1.73357183940614,1.53520504858287,1.12921191928491,Left Replicating,0.175316262205654
.,0,100,Initiation Zones,0,.,CPD,-1,early,12,ERD,+,_,1.96539427594364,1.54856627615974,1.26917026813833,Left Replicating,0.343885629872912
.,0,100,Initiation Zones,0,.,CPD,-1,early,12,LRD,-,_,0.389339706047378,0.735894405834436,0.529070071684949,Left Replicating,-0.918469284877717
.,0,100,Initiation Zones,0,.,CPD,-1,early,12,LRD,+,_,0.369529695395799,0.731033425336466,0.505489465445057,Left Replicating,-0.984247068651338
.,0,100,Initiation Zones,0,.,CPD,-10,early,12,ERD,-,_,1.88284350457995,1.49529564273368,1.25917808543718,Left Replicating,0.332482337709766
.,0,100,Initiation Zones,0,.,CPD,-10,early,12,ERD,+,_,1.75566178935786,1.51124546292284,1.16173171892427,Left Replicating,0.216276942696882
.,0,100,Initiation Zones,0,.,CPD,-10,early,12,LRD,-,_,0.3477778275874,0.853090940033294,0.407667941677856,Left Replicating,-1.29453358471495
.,0,100,Initiation Zones,0,.,CPD,-10,early,12,LRD,+,_,0.345931808836719,0.753497960814155,0.45910118782928,Left Replicating,-1.1231159301575
.,0,100,Initiation Zones,0,.,CPD,-100,early,12,ERD,-,_,1.91636615066023,1.45996935217076,1.31260710905395,Left Replicating,0.392435151842479
.,0,100,Initiation Zones,0,.,CPD,-100,early,12,ERD,+,_,1.87314859500305,1.64789752799651,1.13668997202781,Left Replicating,0.184838818162544
.,0,100,Initiation Zones,0,.,CPD,-100,early,12,LRD,-,_,0.321175050899336,0.887229050746258,0.361997897419153,Left Replicating,-1.46594677711416
.,0,100,Initiation Zones,0,.,CPD,-100,early,12,LRD,+,_,0.328616259764512,0.783529332121514,0.419405178967248,Left Replicating,-1.2535834184213
.,0,100,Initiation Zones,0,.,CPD,-11,early,12,ERD,-,_,1.91230595513217,1.59266787089741,1.20069349678954,Left Replicating,0.263867918656912
.,0,100,Initiation Zones,0,.,CPD,-11,early,12,ERD,+,_,1.82936028810251,1.53985616454167,1.18800725043499,Left Replicating,0.248543640965852
.,0,100,Initiation Zones,0,.,CPD,-11,early,12,LRD,-,_,0.387442318736806,0.936720437474971,0.41361574194025,Left Replicating,-1.27363700017516
.,0,100,Initiation Zones,0,.,CPD,-11,early,12,LRD,+,_,0.397260545137543,0.735758265233216,0.539933513368854,Left Replicating,-0.889146328052957
.,0,100,Initiation Zones,0,.,CPD,-12,early,12,ERD,-,_,1.81913735288049,1.62254614870973,1.12116216498809,Left Replicating,0.164994964765734
.,0,100,Initiation Zones,0,.,CPD,-12,early,12,ERD,+,_,1.87731218930686,1.55733862970528,1.2054617752994,Left Replicating,0.269585904395169
.,0,100,Initiation Zones,0,.,CPD,-12,early,12,LRD,-,_,0.415737779795104,0.887918126728899,0.46821634481851,Left Replicating,-1.09475279696665
.,0,100,Initiation Zones,0,.,CPD,-12,early,12,LRD,+,_,0.359308855341525,0.799765841188283,0.449267569127069,Left Replicating,-1.15435317179348
.,0,100,Initiation Zones,0,.,CPD,-13,early,12,ERD,-,_,1.83907117021423,1.54028231506208,1.19398317583105,Left Replicating,0.255782508029761
.,0,100,Initiation Zones,0,.,CPD,-13,early,12,ERD,+,_,2.02209882542212,1.43054209923068,1.41351927112775,Left Replicating,0.499291552196975
.,0,100,Initiation Zones,0,.,CPD,-13,early,12,LRD,-,_,0.338767110777878,0.764262217397215,0.44326031441354,Left Replicating,-1.17377389268583
.,0,100,Initiation Zones,0,.,CPD,-13,early,12,LRD,+,_,0.325810806803453,0.629489095189534,0.517579747279584,Left Replicating,-0.950146928621386
.,0,100,Initiation Zones,0,.,CPD,-14,early,12,ERD,-,_,1.81903512773507,1.5910549798542,1.14328866743609,Left Replicating,0.193189713699802
.,0,100,Initiation Zones,0,.,CPD,-14,early,12,ERD,+,_,1.93083563703864,1.53258246426734,1.25985758160276,Left Replicating,0.333260656004329
.,0,100,Initiation Zones,0,.,CPD,-14,early,12,LRD,-,_,0.393482251909333,0.900094688583443,0.437156509087494,Left Replicating,-1.19377821456549
.,0,100,Initiation Zones,0,.,CPD,-14,early,12,LRD,+,_,0.394339511717414,0.711865989726956,0.553951891800123,Left Replicating,-0.852167404668993
.,0,100,Initiation Zones,0,.,CPD,-15,early,12,ERD,-,_,1.81087312020177,1.77240773978946,1.02170233155091,Left Replicating,0.0309749346828991
