repdomains,log2val,norm,strands,direction,window_number
LRD,-5.06057829760274,0.0299649899942626,-,Right Replicating,5
LRD,-5.0284035168439,0.0306407725572527,+,Right Replicating,5
LRD,-4.9975574202695,0.0313029531656578,-,Right Replicating,6
LRD,-4.9977708767738,0.0312983220242995,+,Right Replicating,6
LRD,-5.09101472923778,0.0293394425601703,-,Right Replicating,7
LRD,-5.00702969516046,0.0310981012044423,+,Right Replicating,7
LRD,-5.00234772778056,0.0311991875774025,-,Right Replicating,8
LRD,-5.00936887433607,0.0310477197398096,+,Right Replicating,8
LRD,-5.03935511978308,0.0304090568233853,-,Left Replicating,-90
LRD,-5.29514566928867,0.0254684387029579,+,Left Replicating,-90
LRD,-5.02452479356346,0.0307232619118855,-,Right Replicating,9
LRD,-5.02426240765801,0.0307288501226843,+,Right Replicating,9
LRD,-5.02510735130004,0.0307108584168341,-,Right Replicating,10
LRD,-4.96387506469914,0.0320423758872141,+,Right Replicating,10
LRD,-5.01484654691172,0.0309300602316722,-,Right Replicating,11
LRD,-4.75532862267645,0.0370257142703853,+,Right Replicating,11
LRD,-5.40459944370439,0.0236076877834776,-,Right Replicating,12
LRD,-5.00632556768441,0.0311132827718109,+,Right Replicating,12
LRD,-4.83101816523925,0.0351332739957664,-,Right Replicating,13
LRD,-5.18921959090198,0.0274087512268546,+,Right Replicating,13
LRD,-5.03124024875233,0.0305805836352307,-,Right Replicating,14
LRD,-5.16525622771241,0.0278678163701517,+,Right Replicating,14
LRD,-5.03123198132479,0.0305807588791155,-,Right Replicating,15
LRD,-5.17195312575704,0.0277387555279839,+,Right Replicating,15
LRD,-5.07730350810567,0.0296196107558275,-,Right Replicating,16
LRD,-5.08126141203248,0.029538463382181,+,Right Replicating,16
LRD,-5.10743172309806,0.0290074699185051,-,Right Replicating,17
LRD,-5.09592598243058,0.0292397344153573,+,Right Replicating,17
LRD,-5.09482947479607,0.0292619662649588,-,Right Replicating,18
LRD,-4.85236788666406,0.0346171823773992,+,Right Replicating,18
LRD,-4.85668842406379,0.0345136670160156,-,Left Replicating,-89
LRD,-5.09454651018971,0.0292677061563407,+,Left Replicating,-89
LRD,-4.9543725273622,0.0322541246180548,-,Right Replicating,19
LRD,-4.90157761349285,0.0334563155988801,+,Right Replicating,19
LRD,-5.03068862746454,0.0305922785019982,-,Right Replicating,20
LRD,-5.00717175958357,0.0310950390768483,+,Right Replicating,20
LRD,-4.96508711367584,0.0320154674842803,-,Right Replicating,21
LRD,-4.90209684871202,0.0334442766224141,+,Right Replicating,21
LRD,-5.15408882595162,0.0280843685140169,-,Right Replicating,22
LRD,-5.09734340030214,0.0292110210918726,+,Right Replicating,22
LRD,-5.09724195708217,0.0292130751394277,-,Right Replicating,23
LRD,-5.07909700742479,0.0295828117484947,+,Right Replicating,23
LRD,-5.19281395709356,0.0273405493797063,-,Right Replicating,24
LRD,-5.01701273836914,0.0308836539189749,+,Right Replicating,24
LRD,-5.04194485886065,0.0303545193913222,-,Right Replicating,25
LRD,-5.08249479711896,0.0295132212275231,+,Right Replicating,25
LRD,-4.87890526064246,0.033986243960432,-,Right Replicating,26
LRD,-5.07105808397225,0.0297481119353901,+,Right Replicating,26
LRD,-4.93153161369801,0.0327688393856176,-,Right Replicating,27
LRD,-5.19762953206964,0.0272494414385957,+,Right Replicating,27
LRD,-5.12006219439694,0.02875462444716,-,Right Replicating,28
LRD,-5.0988114782548,0.0291813112481822,+,Right Replicating,28
LRD,-4.84942172399922,0.0346879471989637,-,Left Replicating,-88
LRD,-4.93865737769441,0.0326073864810792,+,Left Replicating,-88
LRD,-5.07520254064634,0.0296627766159843,-,Right Replicating,29
LRD,-4.95565174094923,0.032225538100151,+,Right Replicating,29
LRD,-4.92253761765949,0.0329737637738639,-,Right Replicating,30
LRD,-4.84926264900544,0.0346917721855707,+,Right Replicating,30
LRD,-4.96749657658126,0.0319620426795501,-,Right Replicating,31
LRD,-4.89400203563737,0.0336324564441884,+,Right Replicating,31
LRD,-5.06503339836158,0.0298725996167111,-,Right Replicating,32
LRD,-4.81246448452617,0.0355880209117082,+,Right Replicating,32
LRD,-5.15407712049483,0.0280845963803964,-,Right Replicating,33
LRD,-5.05865311892083,0.0300050029323863,+,Right Replicating,33
LRD,-5.13243771280845,0.0285090205849918,-,Right Replicating,34
LRD,-4.93394000191334,0.0327141817846016,+,Right Replicating,34
LRD,-5.17181187279709,0.0277414715372802,-,Right Replicating,35
LRD,-4.97485516117405,0.0317994327100452,+,Right Replicating,35
LRD,-4.97078834631127,0.0318891986320449,-,Right Replicating,36
LRD,-5.19668336705341,0.0272673183452166,+,Right Replicating,36
LRD,-5.17767493016699,0.0276289600359225,-,Right Replicating,37
LRD,-5.14542043467722,0.0282536205909005,+,Right Replicating,37
LRD,-4.92900755201771,0.0328262201657918,-,Right Replicating,38
LRD,-5.16477323048275,0.0278771477472694,+,Right Replicating,38
LRD,-4.5763659110436,0.0419156870948297,-,Left Replicating,-87
LRD,-5.29628841449663,0.0254482733790172,+,Left Replicating,-87
LRD,-5.32557421976983,0.0249368972438666,-,Right Replicating,39
LRD,-5.05856390927638,0.0300068583615156,+,Right Replicating,39
LRD,-4.91053672049098,0.0332491963251555,-,Right Replicating,40
LRD,-4.91716926337194,0.0330966896808542,+,Right Replicating,40
LRD,-5.15322905833214,0.0281011102551791,-,Right Replicating,41
LRD,-4.68249426190494,0.038942943329239,+,Right Replicating,41
LRD,-4.97734504147954,0.0317445988785604,-,Right Replicating,42
LRD,-4.85635432209219,0.0345216606800736,+,Right Replicating,42
LRD,-5.01978219600164,0.0308244252346464,-,Right Replicating,43
LRD,-5.01210316778117,0.0309889317236766,+,Right Replicating,43
LRD,-5.09679462510992,0.0292221345513787,-,Right Replicating,44
LRD,-4.93858740711264,0.0326089679747878,+,Right Replicating,44
LRD,-5.23510514621137,0.0265507210882225,-,Right Replicating,45
LRD,-5.03704612824058,0.0304577646035852,+,Right Replicating,45
LRD,-5.14050368246468,0.0283500741254236,-,Right Replicating,46
LRD,-4.89611433118038,0.0335832501296075,+,Right Replicating,46
LRD,-5.34752682347465,0.0245603201427442,-,Right Replicating,47
LRD,-5.00248429864837,0.031196234286283,+,Right Replicating,47
LRD,-5.24782093673856,0.0263177335808238,-,Right Replicating,48
LRD,-4.77340275810315,0.0365647483167663,+,Right Replicating,48
LRD,-4.93354207195884,0.0327232063864732,-,Left Replicating,-86
LRD,-5.10923671477247,0.0289712006443195,+,Left Replicating,-86
LRD,-5.10188561250916,0.029119197108709,-,Right Replicating,49
LRD,-5.13178421046209,0.0285219373356297,+,Right Replicating,49
LRD,-5.13776764454689,0.0284038904025964,-,Right Replicating,50
LRD,-4.84303980808546,0.0348417329388411,+,Right Replicating,50
LRD,-5.16640371695685,0.0278456597086991,-,Right Replicating,51
LRD,-4.80662071870208,0.0357324657322501,+,Right Replicating,51
LRD,-5.07309535235328,0.0297061334746858,-,Right Replicating,52
LRD,-5.03460764495418,0.0305092886959558,+,Right Replicating,52
LRD,-5.36456062697965,0.0242720432731827,-,Right Replicating,53
LRD,-4.85074201963789,0.0346562167264062,+,Right Replicating,53
LRD,-5.12620979337618,0.0286323561923392,-,Right Replicating,54
LRD,-4.8884541824303,0.0337620383352501,+,Right Replicating,54
LRD,-5.04929859829288,0.0302001892757506,-,Right Replicating,55
LRD,-4.74219689026534,0.0373642690525557,+,Right Replicating,55
LRD,-5.23161372096585,0.0266150535465384,-,Right Replicating,56
LRD,-4.99518719073988,0.0313544236175155,+,Right Replicating,56
LRD,-5.02993915248602,0.0306081752114209,-,Right Replicating,57
LRD,-4.86880829585876,0.0342249371919207,+,Right Replicating,57
LRD,-5.24489622729435,0.0263711404306024,-,Right Replicating,58
LRD,-4.73011855333573,0.0376783982691149,+,Right Replicating,58
LRD,-4.93154794865282,0.032768468361621,-,Left Replicating,-85
LRD,-5.26625997021504,0.0259835079859933,+,Left Replicating,-85
LRD,-5.34497430395215,0.0246038124859104,-,Right Replicating,59
LRD,-4.88570820923795,0.0338263609645308,+,Right Replicating,59
LRD,-5.16289882462283,0.0279133903674685,-,Right Replicating,60
LRD,-4.65160263200868,0.0397857986000105,+,Right Replicating,60
LRD,-5.03040393184628,0.0305983160544951,-,Right Replicating,61
LRD,-4.86203751248119,0.0343859374392502,+,Right Replicating,61
LRD,-5.05820687750882,0.0300142852446321,-,Right Replicating,62
LRD,-5.03437764175865,0.0305141530595871,+,Right Replicating,62
LRD,-5.05944222751975,0.029988595631472,-,Right Replicating,63
LRD,-4.78887530536246,0.036174695787597,+,Right Replicating,63
LRD,-5.30257851429256,0.0253375613250433,-,Right Replicating,64
LRD,-4.97900443889673,0.0317081070207211,+,Right Replicating,64
LRD,-5.11753261694624,0.0288050861540964,-,Right Replicating,65
LRD,-4.8349662777142,0.0350372589074844,+,Right Replicating,65
LRD,-5.10548183087094,0.0290467018274668,-,Right Replicating,66
LRD,-4.92015334274799,0.0330283030325831,+,Right Replicating,66
LRD,-4.99616448838352,0.0313331909751526,-,Right Replicating,67
LRD,-4.99201286787671,0.031423487859667,+,Right Replicating,67
LRD,-5.104962432581,0.0290571610880368,-,Right Replicating,68
LRD,-5.0640038951441,0.0298939242294125,+,Right Replicating,68
LRD,-4.91716926337194,0.0330966896808542,-,Left Replicating,-84
LRD,-5.044730769304,0.0302959599776644,+,Left Replicating,-84
LRD,-5.15246371168134,0.0281160217893215,-,Right Replicating,69
LRD,-4.67113033243655,0.0392509033411884,+,Right Replicating,69
LRD,-5.183008400085,0.0275270076651306,-,Right Replicating,70
LRD,-4.96467843348859,0.0320245379671277,+,Right Replicating,70
LRD,-5.21430223759307,0.0269363421580145,-,Right Replicating,71
LRD,-4.95636048438455,0.032209710757082,+,Right Replicating,71
LRD,-5.18194075775667,0.0275473861060509,-,Right Replicating,72
LRD,-4.85759321872554,0.0344920283533096,+,Right Replicating,72
LRD,-5.31927549064047,0.0250460084124828,-,Right Replicating,73
LRD,-4.81513510579263,0.0355222036674496,+,Right Replicating,73
LRD,-5.23847646230715,0.0264887493153098,-,Right Replicating,74
LRD,-4.99656105212395,0.0313245793840263,+,Right Replicating,74
LRD,-5.08398578092507,0.0294827359182898,-,Right Replicating,75
LRD,-4.95495560373634,0.0322410914976848,+,Right Replicating,75
LRD,-5.23918765660778,0.0264756945778905,-,Right Replicating,76
LRD,-5.00318130097319,0.0311811662396393,+,Right Replicating,76
LRD,-5.06797387014239,0.0298117758957512,-,Right Replicating,77
LRD,-4.84942172399922,0.0346879471989637,+,Right Replicating,77
LRD,-5.19971537370531,0.0272100727919885,-,Right Replicating,78
LRD,-4.94895350194132,0.0323755048068996,+,Right Replicating,78
LRD,-4.6579917449081,0.0396099929610567,-,Left Replicating,-83
LRD,-5.23122399032651,0.0266222443267874,+,Left Replicating,-83
LRD,-5.11541201117932,0.0288474576502864,-,Right Replicating,79
LRD,-4.80966755831277,0.0356570816719289,+,Right Replicating,79
LRD,-5.17606719504712,0.0276597668302196,-,Right Replicating,80
LRD,-4.95235614196954,0.0322992361727727,+,Right Replicating,80
LRD,-5.14571364756021,0.0282478789174917,-,Right Replicating,81
LRD,-5.13860536548839,0.0283874020761243,+,Right Replicating,81
LRD,-5.2416647399382,0.0264302752550111,-,Right Replicating,82
LRD,-4.98484605590877,0.0315799772932338,+,Right Replicating,82
LRD,-5.01635929843513,0.0308976452221263,-,Right Replicating,83
LRD,-4.89580551064675,0.0335904396651853,+,Right Replicating,83
LRD,-5.10041789329137,0.0291488364652116,-,Right Replicating,84
LRD,-4.87735647354697,0.0340227490559857,+,Right Replicating,84
LRD,-5.07056764725527,0.0297582263712515,-,Right Replicating,85
LRD,-4.97885366343118,0.0317114209951171,+,Right Replicating,85
LRD,-5.50076181631415,0.0220854216071974,-,Right Replicating,86
LRD,-4.82684337002884,0.0352350880616487,+,Right Replicating,86
LRD,-5.30475302574848,0.0252993998881893,-,Right Replicating,87
LRD,-4.77950915014883,0.0364103103932478,+,Right Replicating,87
LRD,-5.36543129331605,0.0242573995162967,-,Right Replicating,88
LRD,-4.96988024974252,0.0319092774337503,+,Right Replicating,88
LRD,-4.98569333213203,0.0315614362241506,-,Left Replicating,-82
LRD,-5.0765703020119,0.0296346678524386,+,Left Replicating,-82
LRD,-5.09191632791781,0.0293211128799072,-,Right Replicating,89
LRD,-4.95152370247463,0.0323178783095811,+,Right Replicating,89
LRD,-4.94268962205434,0.0325163780718412,-,Right Replicating,90
LRD,-5.02112611825827,0.0307957245451693,+,Right Replicating,90
LRD,-5.09955769548736,0.0291662214571392,-,Right Replicating,91
LRD,-5.26418277336489,0.0260209460676499,+,Right Replicating,91
LRD,-5.15697376357637,0.0280282646985025,-,Right Replicating,92
LRD,-5.02171889171832,0.0307830738200247,+,Right Replicating,92
LRD,-5.18594773976832,0.027470981370185,-,Right Replicating,93
LRD,-5.01854195213282,0.0308509355092161,+,Right Replicating,93
LRD,-5.04526823675066,0.0302846755002911,-,Right Replicating,94
LRD,-4.92492431720509,0.0329192592501134,+,Right Replicating,94
LRD,-5.19365894937248,0.0273245405988038,-,Right Replicating,95
LRD,-5.03729924096044,0.0304524214290481,+,Right Replicating,95
LRD,-5.14352094742263,0.0282908444920658,-,Right Replicating,96
LRD,-4.80713201566786,0.0357198042454426,+,Right Replicating,96
LRD,-5.42408016998044,0.0232910554832299,-,Right Replicating,97
LRD,-5.00208047918872,0.0312049675316053,+,Right Replicating,97
LRD,-5.20227862623789,0.0271617712707445,-,Right Replicating,98
LRD,-5.05731242129846,0.0300328995650966,+,Right Replicating,98
LRD,-4.79896412298604,0.0359226073152095,-,Left Replicating,-99
LRD,-4.96008385941134,0.0321266896033865,+,Left Replicating,-99
LRD,-4.93181390773568,0.0327624280909552,-,Left Replicating,-81
LRD,-4.9797245931533,0.0316922831429776,+,Left Replicating,-81
LRD,-5.19872364500546,0.0272287838060348,-,Right Replicating,99
LRD,-4.85845068980035,0.0344715339811448,+,Right Replicating,99
LRD,-5.12903986437554,0.0285762444206199,-,Right Replicating,100
LRD,-4.87085445681022,0.0341764306882747,+,Right Replicating,100
LRD,-4.90051166029582,0.0334810443487436,-,Left Replicating,-80
LRD,-5.22303477353291,0.026773790745342,+,Left Replicating,-80
LRD,-4.8412396052772,0.0348852357807641,-,Left Replicating,-79
LRD,-4.88919808619149,0.0337446339410866,+,Left Replicating,-79
LRD,-4.92407167220806,0.0329387205616778,-,Left Replicating,-78
LRD,-5.37598810250771,0.0240805457207365,+,Left Replicating,-78
LRD,-4.82387092020135,0.0353077593450751,-,Left Replicating,-77
LRD,-4.92035556855995,0.0330236737054466,+,Left Replicating,-77
LRD,-5.02709956696154,0.0306684791008322,-,Left Replicating,-76
LRD,-5.29592659869419,0.0254546563926698,+,Left Replicating,-76
LRD,-4.98615318408925,0.0315513777745217,-,Left Replicating,-75
LRD,-5.21069904921318,0.0270037008268798,+,Left Replicating,-75
LRD,-4.98002018465171,0.0316857904265213,-,Left Replicating,-74
LRD,-4.95159986141046,0.0323161723147682,+,Left Replicating,-74
LRD,-4.99636078923711,0.0313289279025504,-,Left Replicating,-73
LRD,-4.76544160797706,0.0367670794372628,+,Left Replicating,-73
LRD,-4.80748230189775,0.0357111325328804,-,Left Replicating,-72
LRD,-4.99274890884125,0.0314074601652223,+,Left Replicating,-72
LRD,-4.95733473181847,0.0321879669830597,-,Left Replicating,-98
LRD,-5.20940044889606,0.027028018371808,+,Left Replicating,-98
LRD,-4.88433716340402,0.0338585226716535,-,Left Replicating,-71
LRD,-5.32076550909996,0.0250201541959862,+,Left Replicating,-71
LRD,-4.83230327735958,0.0351019921990819,-,Left Replicating,-70
LRD,-4.91637836237616,0.0331148386176939,+,Left Replicating,-70
LRD,-4.89344666638104,0.0336454058391829,-,Left Replicating,-69
LRD,-5.01948090110244,0.0308308633325672,+,Left Replicating,-69
LRD,-4.76703542687958,0.036726483394987,-,Left Replicating,-68
LRD,-5.11001002984094,0.0289556756290012,+,Left Replicating,-68
LRD,-4.90806869675626,0.0333061245278674,-,Left Replicating,-67
LRD,-4.93170708348513,0.0327648540724018,+,Left Replicating,-67
LRD,-5.18055315119955,0.0275738943569783,-,Left Replicating,-66
LRD,-5.13589737357676,0.0284407363184906,+,Left Replicating,-66
LRD,-4.9443003293568,0.0324800951845134,-,Left Replicating,-65
LRD,-5.15225923360845,0.0281200070510918,+,Left Replicating,-65
LRD,-4.92613884663325,0.0328915579109017,-,Left Replicating,-64
LRD,-5.1822110550754,0.0275422254262741,+,Left Replicating,-64
LRD,-4.71734895759545,0.0380133779583933,-,Left Replicating,-63
LRD,-5.04512211643887,0.0302877429748492,+,Left Replicating,-63
LRD,-5.14710945834586,0.0282205622459697,-,Left Replicating,-62
LRD,-5.05076921806145,0.0301694202182093,+,Left Replicating,-62
LRD,-4.74018005444437,0.0374165394855104,-,Left Replicating,-97
LRD,-5.16303192791442,0.0279108151920868,+,Left Replicating,-97
LRD,-5.03910327461514,0.0304143656671045,-,Left Replicating,-61
LRD,-5.15564835685015,0.0280540261512627,+,Left Replicating,-61
LRD,-4.92394859293155,0.0329415307514383,-,Left Replicating,-60
LRD,-4.91627994081802,0.0331170978097596,+,Left Replicating,-60
LRD,-4.9879723080421,0.0315116190626546,-,Left Replicating,-59
LRD,-4.90454054060101,0.0333876753812093,+,Left Replicating,-59
LRD,-4.95702034687351,0.0321949819894246,-,Left Replicating,-58
LRD,-4.84473007303922,0.0348009361848131,+,Left Replicating,-58
LRD,-4.94447066940551,0.0324762604625318,-,Left Replicating,-57
LRD,-5.21115631424202,0.0269951433070597,+,Left Replicating,-57
LRD,-4.90489146940284,0.033379554973441,-,Left Replicating,-56
LRD,-5.24347806632211,0.0263970758558882,+,Left Replicating,-56
LRD,-4.9602043625139,0.0321240062891819,-,Left Replicating,-55
LRD,-4.99420162776461,0.0313758504025762,+,Left Replicating,-55
LRD,-4.92552416102505,0.0329055749238035,-,Left Replicating,-54
LRD,-5.15500957669586,0.0280664503452307,+,Left Replicating,-54
LRD,-4.73326904771032,0.0375962076046332,-,Left Replicating,-53
LRD,-5.11279711662235,0.0288997912763402,+,Left Replicating,-53
LRD,-4.9135999941468,0.0331786732206272,-,Left Replicating,-52
LRD,-4.93368463112817,0.032719973019399,+,Left Replicating,-52
LRD,-4.80653591114605,0.0357345662954841,-,Left Replicating,-96
LRD,-5.22477389048576,0.0267415353493849,+,Left Replicating,-96
LRD,-5.00379407496893,0.0311679250832745,-,Left Replicating,-51
LRD,-5.05577648020937,0.0300648906144748,+,Left Replicating,-51
LRD,-4.72182503261587,0.0378956212277966,-,Left Replicating,-50
LRD,-5.18185845323061,0.0275489577058469,+,Left Replicating,-50
LRD,-4.98604472782839,0.0315537497748328,-,Left Replicating,-49
LRD,-5.30534744455723,0.0252889781836182,+,Left Replicating,-49
LRD,-4.92645884109855,0.032884263265102,-,Left Replicating,-48
LRD,-4.89148534569873,0.0336911773325225,+,Left Replicating,-48
LRD,-4.86656319347297,0.034278239036381,-,Left Replicating,-47
LRD,-5.00474222591611,0.0311474479983017,+,Left Replicating,-47
LRD,-4.90229977168633,0.033439572832196,-,Left Replicating,-46
LRD,-5.13930633934762,0.0283736126107112,+,Left Replicating,-46
LRD,-4.90250827570147,0.03343474036158,-,Left Replicating,-45
LRD,-5.02914029576417,0.0306251284252238,+,Left Replicating,-45
LRD,-5.06681092348587,0.0298358166537085,-,Left Replicating,-44
LRD,-4.9322684434303,0.0327521075818076,+,Left Replicating,-44
LRD,-5.24444460515083,0.0263793969608803,-,Left Replicating,-43
LRD,-4.82621901691031,0.0352503400015557,+,Left Replicating,-43
LRD,-4.88766431378704,0.0337805279509869,-,Left Replicating,-42
LRD,-4.98671255296687,0.0315391468890859,+,Left Replicating,-42
LRD,-4.98447584301594,0.0315880821349447,-,Left Replicating,-95
LRD,-5.02269583671101,0.030762235604787,+,Left Replicating,-95
LRD,-4.97583484031485,0.0317778462590365,-,Left Replicating,-41
LRD,-5.0009545331633,0.0312293308393523,+,Left Replicating,-41
LRD,-4.9052367418625,0.0333715673795849,-,Left Replicating,-40
LRD,-5.05905540610358,0.02999663737695,+,Left Replicating,-40
LRD,-4.97714656823264,0.0317489663206271,-,Left Replicating,-39
LRD,-5.05262805212722,0.0301305735929772,+,Left Replicating,-39
LRD,-4.87914752907296,0.0339805372085217,-,Left Replicating,-38
LRD,-5.15608606547247,0.0280455159490366,+,Left Replicating,-38
LRD,-4.92807815159423,0.0328473740002434,-,Left Replicating,-37
LRD,-5.09382931198791,0.0292822594500007,+,Left Replicating,-37
LRD,-4.98007941848616,0.0316844895054797,-,Left Replicating,-36
LRD,-4.89186176027075,0.0336823880905374,+,Left Replicating,-36
LRD,-4.98289482865304,0.0316227177196063,-,Left Replicating,-35
LRD,-4.94966040162262,0.032359645164123,+,Left Replicating,-35
LRD,-5.03532153780058,0.030494195433415,-,Left Replicating,-34
LRD,-5.07144815247379,0.0297400698803675,+,Left Replicating,-34
LRD,-4.83661467964484,0.0349972487176142,-,Left Replicating,-33
LRD,-4.95930470703043,0.0321440448632112,+,Left Replicating,-33
LRD,-5.01675953021239,0.0308890748008291,-,Left Replicating,-32
LRD,-4.9322403806201,0.0327527446707917,+,Left Replicating,-32
LRD,-4.9492141729913,0.0323696556189473,-,Left Replicating,-94
LRD,-5.08993393736713,0.0293614303751636,+,Left Replicating,-94
LRD,-4.87031628107331,0.0341891820711231,-,Left Replicating,-31
LRD,-4.8986911554598,0.0335233200028815,+,Left Replicating,-31
LRD,-4.91048633312499,0.033250357602233,-,Left Replicating,-30
LRD,-5.14615244870324,0.0282392885249463,+,Left Replicating,-30
LRD,-5.05960745003861,0.0299851614284993,-,Left Replicating,-29
LRD,-4.95380853398485,0.0322667362014832,+,Left Replicating,-29
LRD,-4.96017688734217,0.0321246180754352,-,Left Replicating,-28
LRD,-5.09869698448984,0.0291836271990074,+,Left Replicating,-28
LRD,-4.99890829821641,0.031273656137205,-,Left Replicating,-27
LRD,-5.07201508292702,0.0297283853327406,+,Left Replicating,-27
LRD,-4.85900132721616,0.034458379645691,-,Left Replicating,-26
LRD,-5.22229086555651,0.0267875998816122,+,Left Replicating,-26
LRD,-5.08707506484831,0.0294196712425288,-,Left Replicating,-25
LRD,-5.2607210184516,0.0260834584443714,+,Left Replicating,-25
LRD,-4.90545795583227,0.033366450781314,-,Left Replicating,-24
LRD,-5.08128147635537,0.0295380525780062,+,Left Replicating,-24
LRD,-5.01440294199738,0.0309395721770212,-,Left Replicating,-23
LRD,-5.06500664156898,0.0298731536508915,+,Left Replicating,-23
LRD,-5.04570186686279,0.0302755742186848,-,Left Replicating,-22
LRD,-5.11870238067698,0.028781739925366,+,Left Replicating,-22
LRD,-4.9302847631622,0.0327971721271813,-,Left Replicating,-93
LRD,-5.06939879608437,0.0297823458357819,+,Left Replicating,-93
LRD,-4.85132810304134,0.0346421407728931,-,Left Replicating,-21
LRD,-5.23000080453052,0.0266448255090427,+,Left Replicating,-21
LRD,-5.03275849157984,0.0305484186045043,-,Left Replicating,-20
LRD,-4.92001762568097,0.033031410214028,+,Left Replicating,-20
LRD,-4.89827205320031,0.0335330599268945,-,Left Replicating,-19
LRD,-5.13965744426998,0.0283667082389335,+,Left Replicating,-19
LRD,-4.86332856717201,0.0343551795406329,-,Left Replicating,-18
LRD,-4.95659343260395,0.0322045103586419,+,Left Replicating,-18
LRD,-5.06003796237512,0.0299762149390067,-,Left Replicating,-17
LRD,-5.16347894339487,0.0279021684348773,+,Left Replicating,-17
LRD,-4.93138854675098,0.0327720891162514,-,Left Replicating,-16
LRD,-4.9599846859756,0.03212889812536,+,Left Replicating,-16
LRD,-4.98314825017275,0.0316171634110771,-,Left Replicating,-15
LRD,-4.83440809052925,0.0350508176515557,+,Left Replicating,-15
LRD,-4.90838045548272,0.0332989280290607,-,Left Replicating,-14
LRD,-5.06298385577205,0.0299150678260939,+,Left Replicating,-14
LRD,-4.91831944926622,0.0330703139229761,-,Left Replicating,-13
LRD,-4.97542673809339,0.0317868366857752,+,Left Replicating,-13
LRD,-5.23289385681025,0.0265914478837904,-,Left Replicating,-12
LRD,-5.06862322422213,0.0297983606958513,+,Left Replicating,-12
LRD,-5.02921593664287,0.0306235227838151,-,Left Replicating,-92
LRD,-5.10718263829689,0.0290124785609713,+,Left Replicating,-92
LRD,-5.13314684514496,0.028495010901698,-,Left Replicating,-11
LRD,-5.02779457205854,0.0306537084005663,+,Left Replicating,-11
LRD,-5.00552161389326,0.0311306257387963,-,Left Replicating,-10
LRD,-4.92794753696988,0.0328503479770811,+,Left Replicating,-10
LRD,-5.07316883056805,0.0297046205436717,-,Left Replicating,-9
LRD,-4.98324543254833,0.0316150336972596,+,Left Replicating,-9
LRD,-4.90064036361472,0.0334780576265312,-,Left Replicating,-8
LRD,-5.05706249578187,0.0300381027701495,+,Left Replicating,-8
LRD,-4.99491582893322,0.0313603217408446,-,Left Replicating,-7
LRD,-5.06696749139974,0.0298325789090906,+,Left Replicating,-7
LRD,-4.98724366616755,0.0315275382165476,-,Left Replicating,-6
LRD,-4.8125363632393,0.0355862478707322,+,Left Replicating,-6
LRD,-5.20522740007386,0.0271063110933827,-,Left Replicating,-5
LRD,-5.04556517081299,0.0302784429798262,+,Left Replicating,-5
LRD,-5.02112877371012,0.0307956678620268,-,Left Replicating,-4
LRD,-5.12884969301919,0.0285800114962623,+,Left Replicating,-4
LRD,-4.93168424843372,0.0327653726803037,-,Left Replicating,-3
LRD,-5.17450347793363,0.0276897631205931,+,Left Replicating,-3
LRD,-5.06835620437218,0.0298038764077349,-,Left Replicating,-2
LRD,-5.01966987593923,0.0308268251431823,+,Left Replicating,-2
