dataset,chromosomes,start_position,end_position,score,dataset_strand,counts,sample_names,file_names,layout,cell_line,product,method,uv_exposure,treatment,phase,time_after_exposure,replicate,project,sample_source,sample_strand,mapped_reads,RPKM,windows,repdomains
iz,.,0,100,0,.,0.94037558685446,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,35118055,0.267775532231059,-100,ERD
iz,.,0,100,0,.,0.806572769953052,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,31084944,0.259473772882799,-100,ERD
iz,.,0,100,0,.,0.891079812206573,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,35118055,0.253738372528482,-100,ERD
iz,.,0,100,0,.,0.763849765258216,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,31084944,0.245729818673058,-100,ERD
iz,.,0,100,0,.,0.946009389671362,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,35118055,0.269379779054211,-91,ERD
iz,.,0,100,0,.,0.927230046948357,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,35118055,0.264032289643705,-91,ERD
iz,.,0,100,0,.,0.78169014084507,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,31084944,0.251469052299104,-91,ERD
iz,.,0,100,0,.,0.784037558685446,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,31084944,0.25222421461832,-91,ERD
iz,.,0,100,0,.,0.902816901408451,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,35118055,0.257080553410048,-1,ERD
iz,.,0,100,0,.,0.903286384976526,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,35118055,0.257214240645311,-1,ERD
iz,.,0,100,0,.,0.746009389671362,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,31084944,0.239990585047012,-1,ERD
iz,.,0,100,0,.,0.762910798122066,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,31084944,0.245427753745371,-1,ERD
iz,.,0,100,0,.,0.885446009389671,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,35118055,0.252134125705331,0,ERD
iz,.,0,100,0,.,0.771830985915493,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,31084944,0.248297370558394,0,ERD
iz,.,0,100,0,.,0.917370892018779,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,35118055,0.26122485770319,0,ERD
iz,.,0,100,0,.,0.761032863849765,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,31084944,0.244823623889998,0,ERD
iz,.,0,100,0,.,0.773708920187793,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,31084944,0.248901500413767,1,ERD
iz,.,0,100,0,.,0.90093896713615,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,35118055,0.256545804468998,1,ERD
iz,.,0,100,0,.,0.771361502347418,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,31084944,0.248146338094551,1,ERD
iz,.,0,100,0,.,0.891079812206573,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,35118055,0.253738372528482,1,ERD
iz,.,0,100,0,.,0.733802816901408,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,31084944,0.236063740987086,2,ERD
iz,.,0,100,0,.,0.927699530516432,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,35118055,0.264165976878968,2,ERD
iz,.,0,100,0,.,0.805164319248826,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,31084944,0.259020675491269,2,ERD
iz,.,0,100,0,.,0.915962441314554,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,35118055,0.260823795997402,2,ERD
iz,.,0,100,0,.,0.887323943661972,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,35118055,0.252668874646381,3,ERD
iz,.,0,100,0,.,0.834741784037559,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,35118055,0.237695904296966,3,ERD
iz,.,0,100,0,.,0.743192488262911,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,31084944,0.239084390263953,3,ERD
iz,.,0,100,0,.,0.77887323943662,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,31084944,0.250562857516044,3,ERD
iz,.,0,100,0,.,0.838028169014085,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,35118055,0.238631714943804,4,ERD
iz,.,0,100,0,.,0.909859154929577,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,35118055,0.259085861938988,4,ERD
iz,.,0,100,0,.,0.733802816901408,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,31084944,0.236063740987086,4,ERD
iz,.,0,100,0,.,0.732394366197183,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,31084944,0.235610643595556,4,ERD
iz,.,0,100,0,.,0.742723004694836,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,31084944,0.238933357800109,5,ERD
iz,.,0,100,0,.,0.758215962441315,Hela_64_XR_NA_late_12_NA,HXL64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,31084944,0.243917429106938,5,ERD
iz,.,0,100,0,.,0.968544600938967,Hela_64_XR_NA_early_12_NA,HXE64_comb,single,HeLa_S3,64_PP,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,35118055,0.275796766346817,5,ERD
