repdomains,log2val,sample_strand,direction,windows
ERD,0.450004103359424,-,Right Replicating,24
ERD,0.290814784349359,+,Right Replicating,24
LRD,-0.760790937916871,-,Right Replicating,24
LRD,-1.28097458309311,+,Right Replicating,24
ERD,0.343340283165712,-,Right Replicating,25
ERD,0.218361055303029,+,Right Replicating,25
LRD,-1.10639689187736,-,Right Replicating,25
LRD,-1.18607811669174,+,Right Replicating,25
ERD,0.18717520644345,-,Right Replicating,26
ERD,0.241744029034843,+,Right Replicating,26
LRD,-0.812343905757875,-,Right Replicating,26
LRD,-1.18346095377736,+,Right Replicating,26
ERD,0.386218629920843,-,Right Replicating,27
ERD,0.379508102179473,+,Right Replicating,27
LRD,-1.12678009625592,-,Right Replicating,27
LRD,-1.11268682085618,+,Right Replicating,27
ERD,0.439123209003517,-,Right Replicating,28
ERD,0.413429757558655,+,Right Replicating,28
LRD,-0.866987798613707,-,Right Replicating,28
LRD,-1.35796734456242,+,Right Replicating,28
ERD,0.0068320504030315,-,Right Replicating,29
ERD,0.23039459188034,+,Right Replicating,29
LRD,-0.793930372612499,-,Right Replicating,29
LRD,-1.15711689580754,+,Right Replicating,29
ERD,0.483547058234335,-,Right Replicating,3
ERD,0.0871911521888088,+,Right Replicating,3
LRD,-1.15808991995648,-,Right Replicating,3
LRD,-0.920077209270325,+,Right Replicating,3
ERD,0.144386128781625,-,Right Replicating,30
ERD,0.228514618072469,+,Right Replicating,30
LRD,-0.839680287832626,-,Right Replicating,30
LRD,-1.32967308705833,+,Right Replicating,30
ERD,0.213939087334624,-,Right Replicating,31
ERD,0.381094067492246,+,Right Replicating,31
LRD,-0.838825807756039,-,Right Replicating,31
LRD,-1.3711839019579,+,Right Replicating,31
ERD,0.0388060806988288,-,Right Replicating,32
ERD,0.00173784478323258,+,Right Replicating,32
LRD,-0.618418698752755,-,Right Replicating,32
LRD,-1.46688722025651,+,Right Replicating,32
ERD,0.334183156985511,-,Right Replicating,33
ERD,0.379789173675771,+,Right Replicating,33
LRD,-0.785157473490267,-,Right Replicating,33
LRD,-1.35281454388519,+,Right Replicating,33
ERD,0.329174672073097,-,Right Replicating,34
ERD,0.205817969161089,+,Right Replicating,34
LRD,-0.915446152633828,-,Right Replicating,34
LRD,-1.16480482466226,+,Right Replicating,34
ERD,0.178142669340045,-,Right Replicating,35
ERD,0.371725054591586,+,Right Replicating,35
LRD,-0.975095214116646,-,Right Replicating,35
LRD,-1.37964409987366,+,Right Replicating,35
ERD,0.0297162967446684,-,Right Replicating,36
ERD,0.338733581533902,+,Right Replicating,36
LRD,-1.00327343396355,-,Right Replicating,36
LRD,-1.37104748627442,+,Right Replicating,36
ERD,0.369964329073773,-,Right Replicating,37
ERD,0.299221921873891,+,Right Replicating,37
LRD,-0.845363419098956,-,Right Replicating,37
LRD,-1.20624236844174,+,Right Replicating,37
ERD,0.319008876463784,-,Right Replicating,38
ERD,0.193274313942807,+,Right Replicating,38
LRD,-0.882960558214595,-,Right Replicating,38
LRD,-1.16171796397987,+,Right Replicating,38
ERD,0.526184511725107,-,Right Replicating,39
ERD,0.172163450412035,+,Right Replicating,39
LRD,-1.15057568409503,-,Right Replicating,39
LRD,-1.41982996832519,+,Right Replicating,39
ERD,0.349410101940927,-,Right Replicating,4
ERD,0.275629787222851,+,Right Replicating,4
LRD,-1.28053671640281,-,Right Replicating,4
LRD,-0.609125510575329,+,Right Replicating,4
ERD,0.239059883469981,-,Right Replicating,40
ERD,0.141682341079094,+,Right Replicating,40
LRD,-0.945076470301986,-,Right Replicating,40
LRD,-1.56197768453498,+,Right Replicating,40
ERD,0.369732844064614,-,Right Replicating,41
ERD,0.114207161082303,+,Right Replicating,41
LRD,-0.855453664655389,-,Right Replicating,41
LRD,-1.4397571829541,+,Right Replicating,41
ERD,0.294991028861096,-,Right Replicating,42
ERD,0.267425656455731,+,Right Replicating,42
LRD,-0.981202477335816,-,Right Replicating,42
LRD,-1.36069186961477,+,Right Replicating,42
ERD,0.255591272531874,-,Right Replicating,43
ERD,0.0264037092530935,+,Right Replicating,43
LRD,-0.981497919350615,-,Right Replicating,43
LRD,-1.52528720279309,+,Right Replicating,43
ERD,0.177280724932019,-,Right Replicating,44
ERD,0.366703502768368,+,Right Replicating,44
LRD,-1.0758884400192,-,Right Replicating,44
LRD,-1.40327891455795,+,Right Replicating,44
ERD,0.184495041248227,-,Right Replicating,45
ERD,0.0573890633553093,+,Right Replicating,45
LRD,-0.961748935241386,-,Right Replicating,45
LRD,-1.66384642341587,+,Right Replicating,45
ERD,0.227999479314222,-,Right Replicating,46
ERD,0.239603219979742,+,Right Replicating,46
LRD,-0.99787028872682,-,Right Replicating,46
LRD,-1.30614742012914,+,Right Replicating,46
ERD,0.168185036391523,-,Right Replicating,47
ERD,0.29870302796609,+,Right Replicating,47
LRD,-0.878146352528493,-,Right Replicating,47
LRD,-1.36176321761185,+,Right Replicating,47
ERD,0.14847976621474,-,Right Replicating,48
ERD,0.275625822559214,+,Right Replicating,48
LRD,-1.0580353311601,-,Right Replicating,48
LRD,-1.39293467102118,+,Right Replicating,48
