repdomains,log2val,sample_strand,direction,windows
ERD,-0.237429785792165,+,Left Replicating,-20
LRD,-0.199268292835613,-,Left Replicating,-20
LRD,0.0635956692804665,+,Left Replicating,-20
ERD,-0.135194344330011,-,Left Replicating,-21
ERD,-0.483829885418983,+,Left Replicating,-21
LRD,0.203721386655582,-,Left Replicating,-21
LRD,-0.0332218835837686,+,Left Replicating,-21
ERD,-0.230805028685672,-,Left Replicating,-22
ERD,-0.139962100272122,+,Left Replicating,-22
LRD,0.00655784774356858,-,Left Replicating,-22
LRD,-0.00744216840693381,+,Left Replicating,-22
ERD,-0.12392214764284,-,Left Replicating,-23
ERD,-0.335827394477706,+,Left Replicating,-23
LRD,0.225307176922588,-,Left Replicating,-23
LRD,-0.134950425031761,+,Left Replicating,-23
ERD,-0.144427235725755,-,Left Replicating,-24
ERD,-0.24688942104543,+,Left Replicating,-24
LRD,-0.0592598493677993,-,Left Replicating,-24
LRD,0.14494636737971,+,Left Replicating,-24
ERD,-0.349940020510155,-,Left Replicating,-25
ERD,-0.385572299165762,+,Left Replicating,-25
LRD,-0.0453631523058601,-,Left Replicating,-25
LRD,0.103828057532638,+,Left Replicating,-25
ERD,-0.226027026097029,-,Left Replicating,-26
ERD,-0.25027454476232,+,Left Replicating,-26
LRD,0.118227916707562,-,Left Replicating,-26
LRD,-0.143740044294418,+,Left Replicating,-26
ERD,-0.165086796559261,-,Left Replicating,-27
ERD,-0.417540364086777,+,Left Replicating,-27
LRD,-0.300401949894766,-,Left Replicating,-27
LRD,-0.0847446456155027,+,Left Replicating,-27
ERD,-0.309478333289841,-,Left Replicating,-28
ERD,-0.397720168940052,+,Left Replicating,-28
LRD,0.0780788200720723,-,Left Replicating,-28
LRD,-0.135790890090312,+,Left Replicating,-28
ERD,-0.322482184611703,-,Left Replicating,-29
ERD,-0.154296956635611,+,Left Replicating,-29
LRD,-0.217449538542872,-,Left Replicating,-29
LRD,-0.145324400682119,+,Left Replicating,-29
ERD,-0.292770967118893,-,Left Replicating,-3
ERD,-0.120759820408708,+,Left Replicating,-3
LRD,0.147321615608751,-,Left Replicating,-3
LRD,0.0826718184443738,+,Left Replicating,-3
ERD,-0.435430258662886,-,Left Replicating,-30
ERD,-0.349037216022975,+,Left Replicating,-30
LRD,0.0458430405955734,-,Left Replicating,-30
LRD,-0.173580163779364,+,Left Replicating,-30
ERD,-0.337999243060256,-,Left Replicating,-31
ERD,-0.328302637679975,+,Left Replicating,-31
LRD,-0.0869086329311968,-,Left Replicating,-31
LRD,-0.138937812703205,+,Left Replicating,-31
ERD,-0.285543160807586,-,Left Replicating,-32
ERD,-0.283461988722116,+,Left Replicating,-32
LRD,-0.203080080708366,-,Left Replicating,-32
LRD,-0.244936447259743,+,Left Replicating,-32
ERD,-0.44965787116512,-,Left Replicating,-33
ERD,-0.352519101662869,+,Left Replicating,-33
LRD,-0.0250094359027626,-,Left Replicating,-33
LRD,0.0121712319950093,+,Left Replicating,-33
ERD,-0.224198966166693,-,Left Replicating,-34
ERD,-0.242283336340826,+,Left Replicating,-34
LRD,-0.155409870129178,-,Left Replicating,-34
LRD,-0.134172109478105,+,Left Replicating,-34
ERD,-0.221204275674575,-,Left Replicating,-35
ERD,-0.177219905534025,+,Left Replicating,-35
LRD,0.136705609286497,-,Left Replicating,-35
LRD,-0.0985549744462713,+,Left Replicating,-35
ERD,-0.176206373541051,-,Left Replicating,-36
ERD,-0.479610366513037,+,Left Replicating,-36
LRD,-0.029517908695753,-,Left Replicating,-36
LRD,-0.172486441532485,+,Left Replicating,-36
ERD,-0.28380922017901,-,Left Replicating,-37
ERD,-0.338601386196543,+,Left Replicating,-37
LRD,0.219025083409694,-,Left Replicating,-37
LRD,-0.153942396181708,+,Left Replicating,-37
ERD,-0.306329312573745,-,Left Replicating,-38
ERD,-0.359797761872563,+,Left Replicating,-38
LRD,-0.156689954902621,-,Left Replicating,-38
LRD,-0.255771863228532,+,Left Replicating,-38
ERD,-0.182327801545416,-,Left Replicating,-39
ERD,-0.179157760671678,+,Left Replicating,-39
LRD,-0.098792805013355,-,Left Replicating,-39
LRD,-0.325922665548252,+,Left Replicating,-39
ERD,-0.19855883283278,-,Left Replicating,-4
ERD,-0.400069712346172,+,Left Replicating,-4
LRD,-0.130964791527709,-,Left Replicating,-4
LRD,-0.132215274606495,+,Left Replicating,-4
ERD,-0.224817931542007,-,Left Replicating,-40
ERD,-0.216281124853376,+,Left Replicating,-40
LRD,-0.185405295728445,-,Left Replicating,-40
LRD,-0.0305284744349833,+,Left Replicating,-40
ERD,-0.342143246478544,-,Left Replicating,-41
ERD,-0.307899641126073,+,Left Replicating,-41
LRD,-0.0340233459469684,-,Left Replicating,-41
LRD,0.0919622180586449,+,Left Replicating,-41
ERD,-0.244758829376086,-,Left Replicating,-42
ERD,-0.134136664475103,+,Left Replicating,-42
LRD,-0.134738971183941,-,Left Replicating,-42
LRD,-0.214000894062405,+,Left Replicating,-42
ERD,-0.300055869517345,-,Left Replicating,-43
ERD,-0.223743378240686,+,Left Replicating,-43
LRD,-0.140294645808596,-,Left Replicating,-43
LRD,-0.180519533210331,+,Left Replicating,-43
ERD,-0.299371697388354,-,Left Replicating,-44
ERD,-0.311286137619243,+,Left Replicating,-44
LRD,-0.0653900362649729,-,Left Replicating,-44
LRD,-0.131310418681205,+,Left Replicating,-44
ERD,-0.270965638238631,-,Left Replicating,-45
ERD,-0.310482432573751,+,Left Replicating,-45
LRD,-0.0982326876250492,-,Left Replicating,-45
LRD,0.186563901657116,+,Left Replicating,-45
ERD,-0.283829514307188,-,Left Replicating,-46
ERD,-0.33854872564411,+,Left Replicating,-46
LRD,-0.0859266180988277,-,Left Replicating,-46
LRD,-0.232582895105226,+,Left Replicating,-46
ERD,-0.17381608851117,-,Left Replicating,-47
ERD,-0.314358668642379,+,Left Replicating,-47
LRD,-0.181195443588903,-,Left Replicating,-47
LRD,-0.302800539968751,+,Left Replicating,-47
ERD,-0.232026783625914,-,Left Replicating,-48
ERD,-0.394973234088847,+,Left Replicating,-48
LRD,-0.278182500336972,-,Left Replicating,-48
LRD,-0.156895543216332,+,Left Replicating,-48
ERD,-0.142383677182675,-,Left Replicating,-49
ERD,-0.235221673382545,+,Left Replicating,-49
LRD,-0.203162761931623,-,Left Replicating,-49
LRD,-0.344338348907368,+,Left Replicating,-49
ERD,-0.205410622399526,-,Left Replicating,-5
ERD,-0.275690963593745,+,Left Replicating,-5
LRD,-0.0185619024735105,-,Left Replicating,-5
LRD,0.0446954010589502,+,Left Replicating,-5
ERD,-0.222477128488592,-,Left Replicating,-50
ERD,-0.332056958691617,+,Left Replicating,-50
LRD,-0.19554441891624,-,Left Replicating,-50
LRD,-0.201373618308484,+,Left Replicating,-50
ERD,-0.194127050944619,-,Left Replicating,-51
ERD,-0.242709685129659,+,Left Replicating,-51
LRD,0.107168476328139,-,Left Replicating,-51
LRD,-0.11901218620009,+,Left Replicating,-51
ERD,-0.21094084917381,-,Left Replicating,-52
ERD,-0.383413467855524,+,Left Replicating,-52
LRD,0.147770834420115,-,Left Replicating,-52
LRD,-0.0412217361244733,+,Left Replicating,-52
ERD,-0.164272169588637,-,Left Replicating,-53
ERD,-0.130371238488139,+,Left Replicating,-53
LRD,0.122883438437018,-,Left Replicating,-53
LRD,-0.100536833344547,+,Left Replicating,-53
ERD,-0.287866912327941,-,Left Replicating,-54
ERD,-0.372253944174447,+,Left Replicating,-54
LRD,-0.123912875334395,-,Left Replicating,-54
LRD,-0.434107044496167,+,Left Replicating,-54
ERD,-0.266588253282089,-,Left Replicating,-55
ERD,-0.205115999199684,+,Left Replicating,-55
LRD,-0.11470163741829,-,Left Replicating,-55
LRD,-0.17449587952167,+,Left Replicating,-55
ERD,-0.318228485817713,-,Left Replicating,-56
ERD,-0.316957198312038,+,Left Replicating,-56
LRD,0.101096372861975,-,Left Replicating,-56
LRD,-0.182541121958882,+,Left Replicating,-56
ERD,-0.346931288077196,-,Left Replicating,-57
ERD,-0.184616664426409,+,Left Replicating,-57
LRD,-0.0146061645170406,-,Left Replicating,-57
LRD,0.044050812215763,+,Left Replicating,-57
ERD,-0.239126067183932,-,Left Replicating,-58
ERD,-0.242863608901671,+,Left Replicating,-58
LRD,0.12008225279339,-,Left Replicating,-58
LRD,-0.516431026292169,+,Left Replicating,-58
ERD,-0.212375365218164,-,Left Replicating,-59
ERD,-0.447241348890825,+,Left Replicating,-59
LRD,-0.0322452745366,-,Left Replicating,-59
LRD,-0.369960637889693,+,Left Replicating,-59
ERD,-0.0676729535520718,-,Left Replicating,-6
ERD,-0.298578843596439,+,Left Replicating,-6
LRD,0.220407315030379,-,Left Replicating,-6
LRD,-0.150650985446811,+,Left Replicating,-6
ERD,-0.160384198140005,-,Left Replicating,-60
ERD,-0.325420821779183,+,Left Replicating,-60
LRD,-0.106474823172948,-,Left Replicating,-60
LRD,-0.103280819782054,+,Left Replicating,-60
ERD,-0.305595859834767,-,Left Replicating,-61
ERD,-0.281493439783779,+,Left Replicating,-61
LRD,-0.052292859908051,-,Left Replicating,-61
LRD,-0.314906730922687,+,Left Replicating,-61
ERD,-0.317588191734443,-,Left Replicating,-62
ERD,-0.117945468314481,+,Left Replicating,-62
LRD,-0.0605607920301233,-,Left Replicating,-62
LRD,0.20102216730731,+,Left Replicating,-62
ERD,-0.28750738257378,-,Left Replicating,-63
ERD,-0.231042525477032,+,Left Replicating,-63
LRD,-0.0731438305363732,-,Left Replicating,-63
LRD,-0.125196066357443,+,Left Replicating,-63
ERD,-0.186590686081353,-,Left Replicating,-64
ERD,-0.305164102432829,+,Left Replicating,-64
LRD,-0.109411951942258,-,Left Replicating,-64
LRD,-0.0983579033234518,+,Left Replicating,-64
ERD,-0.12355727118289,-,Left Replicating,-65
ERD,-0.380415724613681,+,Left Replicating,-65
LRD,-0.332555096827187,-,Left Replicating,-65
LRD,-0.124254859525649,+,Left Replicating,-65
ERD,-0.19226192016825,-,Left Replicating,-66
ERD,-0.249349723847298,+,Left Replicating,-66
LRD,-0.186101183045175,-,Left Replicating,-66
LRD,-0.0368135961199829,+,Left Replicating,-66
ERD,-0.1567920437661,-,Left Replicating,-67
ERD,-0.330818945279118,+,Left Replicating,-67
LRD,-0.0069503883451468,-,Left Replicating,-67
LRD,-0.449331563341119,+,Left Replicating,-67
ERD,-0.331200431565979,-,Left Replicating,-68
ERD,-0.201168888928102,+,Left Replicating,-68
LRD,-0.234495645640435,-,Left Replicating,-68
LRD,-0.10590949058822,+,Left Replicating,-68
ERD,-0.428775939205325,-,Left Replicating,-69
ERD,-0.223018351133819,+,Left Replicating,-69
LRD,-0.0137262658689817,-,Left Replicating,-69
LRD,-0.303206133258216,+,Left Replicating,-69
ERD,-0.0548889509171481,-,Left Replicating,-7
ERD,-0.308958954143439,+,Left Replicating,-7
LRD,-0.106982681624323,-,Left Replicating,-7
LRD,0.131634880632015,+,Left Replicating,-7
ERD,-0.163780115991456,-,Left Replicating,-70
ERD,-0.113498297748383,+,Left Replicating,-70
LRD,-0.141154428063718,-,Left Replicating,-70
LRD,-0.212221190986058,+,Left Replicating,-70
ERD,-0.220787752804087,-,Left Replicating,-71
ERD,-0.437739155612285,+,Left Replicating,-71
LRD,-0.271036959941247,-,Left Replicating,-71
LRD,-0.28094483116007,+,Left Replicating,-71
ERD,-0.252878052122504,-,Left Replicating,-72
ERD,-0.295264120214441,+,Left Replicating,-72
LRD,-0.142329408378157,-,Left Replicating,-72
LRD,-0.359676015051671,+,Left Replicating,-72
ERD,-0.194083580142398,-,Left Replicating,-73
ERD,-0.390499676113877,+,Left Replicating,-73
LRD,0.0485910157090853,-,Left Replicating,-73
LRD,-0.15154842731342,+,Left Replicating,-73
ERD,-0.222204575465323,-,Left Replicating,-74
ERD,-0.467105434065185,+,Left Replicating,-74
LRD,0.0153144991540666,-,Left Replicating,-74
LRD,-0.0410631004320824,+,Left Replicating,-74
ERD,-0.339184876022242,-,Left Replicating,-75
ERD,-0.280806634710456,+,Left Replicating,-75
LRD,-0.00271098428222167,-,Left Replicating,-75
LRD,0.0499245944417845,+,Left Replicating,-75
ERD,-0.161088122723437,-,Left Replicating,-76
ERD,-0.314546695585891,+,Left Replicating,-76
LRD,0.0306809748459828,-,Left Replicating,-76
LRD,-0.0257322720530236,+,Left Replicating,-76
ERD,-0.307097434906965,-,Left Replicating,-77
ERD,-0.296654333412778,+,Left Replicating,-77
LRD,-0.298261570627076,-,Left Replicating,-77
LRD,-0.0344355060836602,+,Left Replicating,-77
ERD,-0.241377310760388,-,Left Replicating,-78
ERD,-0.4678272822587,+,Left Replicating,-78
LRD,0.0113093756679639,-,Left Replicating,-78
LRD,-0.234382692791426,+,Left Replicating,-78
ERD,-0.194337258865688,-,Left Replicating,-79
ERD,-0.349697606704293,+,Left Replicating,-79
LRD,-0.0927660097942106,-,Left Replicating,-79
LRD,-0.383653793682334,+,Left Replicating,-79
ERD,-0.0349546350550401,-,Left Replicating,-8
ERD,-0.0284018468481792,+,Left Replicating,-8
LRD,0.195872500951082,-,Left Replicating,-8
LRD,-0.0192548244747129,+,Left Replicating,-8
ERD,-0.263835967569334,-,Left Replicating,-80
ERD,-0.233560584138374,+,Left Replicating,-80
LRD,-0.149496928606745,-,Left Replicating,-80
LRD,0.0293158129297081,+,Left Replicating,-80
ERD,-0.257227504066166,-,Left Replicating,-81
ERD,-0.26519444414238,+,Left Replicating,-81
LRD,-0.236327957613934,-,Left Replicating,-81
LRD,-0.144546561994412,+,Left Replicating,-81
ERD,-0.272522796679883,-,Left Replicating,-82
ERD,-0.197439889668449,+,Left Replicating,-82
LRD,0.116651645454734,-,Left Replicating,-82
LRD,-0.154028077864054,+,Left Replicating,-82
ERD,-0.132162420041021,-,Left Replicating,-83
ERD,-0.00872869879171679,+,Left Replicating,-83
LRD,0.0543677582910559,-,Left Replicating,-83
LRD,-0.0161696130380832,+,Left Replicating,-83
ERD,-0.156129233638775,-,Left Replicating,-84
ERD,-0.394766073845674,+,Left Replicating,-84
LRD,-0.0393746493871413,-,Left Replicating,-84
LRD,-0.145549066135414,+,Left Replicating,-84
ERD,-0.0493627792385382,-,Left Replicating,-85
ERD,-0.248250743240855,+,Left Replicating,-85
LRD,-0.149348019463297,-,Left Replicating,-85
LRD,-0.0434011637303467,+,Left Replicating,-85
ERD,-0.336139606583143,-,Left Replicating,-86
ERD,-0.320857709941792,+,Left Replicating,-86
LRD,-0.211546115818789,-,Left Replicating,-86
LRD,0.0834206454150139,+,Left Replicating,-86
ERD,-0.248093246979096,-,Left Replicating,-87
ERD,-0.303110635067632,+,Left Replicating,-87
LRD,-0.165640967086827,-,Left Replicating,-87
LRD,-0.621566872995289,+,Left Replicating,-87
ERD,-0.192849642227477,-,Left Replicating,-88
ERD,-0.20895985000296,+,Left Replicating,-88
LRD,0.134676250422832,-,Left Replicating,-88
LRD,-0.15651224268895,+,Left Replicating,-88
ERD,-0.498826956474829,-,Left Replicating,-89
ERD,-0.36060952211721,+,Left Replicating,-89
LRD,-0.293773144092763,-,Left Replicating,-89
LRD,-0.393629006129569,+,Left Replicating,-89
ERD,-0.326062526401257,-,Left Replicating,-9
ERD,-0.217960788612629,+,Left Replicating,-9
LRD,-0.0412628629554463,-,Left Replicating,-9
LRD,-0.16013817679836,+,Left Replicating,-9
ERD,-0.217578314228334,-,Left Replicating,-90
ERD,-0.395029039053008,+,Left Replicating,-90
LRD,0.0935355042650966,-,Left Replicating,-90
LRD,-0.34028192370613,+,Left Replicating,-90
ERD,-0.0808636196890865,-,Left Replicating,-91
ERD,-0.207563120441348,+,Left Replicating,-91
LRD,-0.0751996175867113,-,Left Replicating,-91
LRD,-0.0748307932649209,+,Left Replicating,-91
ERD,-0.352429400865517,-,Left Replicating,-92
ERD,-0.349454004349559,+,Left Replicating,-92
LRD,-0.124864428002615,-,Left Replicating,-92
LRD,-0.399341052246025,+,Left Replicating,-92
ERD,-0.31035141210881,-,Left Replicating,-93
ERD,-0.245290501847357,+,Left Replicating,-93
LRD,0.0299341424019017,-,Left Replicating,-93
LRD,0.0854336267617667,+,Left Replicating,-93
ERD,-0.213178296842458,-,Left Replicating,-94
ERD,-0.164960218135994,+,Left Replicating,-94
LRD,0.00938843798736269,-,Left Replicating,-94
LRD,-0.255918725820527,+,Left Replicating,-94
ERD,-0.368431462786897,-,Left Replicating,-95
ERD,-0.212603165673008,+,Left Replicating,-95
LRD,0.0682663512679289,-,Left Replicating,-95
LRD,0.0070834278080036,+,Left Replicating,-95
ERD,-0.0776304355894869,-,Left Replicating,-96
ERD,-0.323834680623657,+,Left Replicating,-96
LRD,-0.163286030662192,-,Left Replicating,-96
LRD,-0.112889795344045,+,Left Replicating,-96
ERD,-0.170444962476974,-,Left Replicating,-97
ERD,-0.327250819555938,+,Left Replicating,-97
LRD,-0.0645653385185672,-,Left Replicating,-97
LRD,0.135674797519775,+,Left Replicating,-97
ERD,-0.18577717838703,-,Left Replicating,-98
ERD,-0.376623388836473,+,Left Replicating,-98
LRD,-0.149979389544607,-,Left Replicating,-98
LRD,-0.326135787708663,+,Left Replicating,-98
ERD,-0.108404146007678,-,Left Replicating,-99
ERD,-0.295761777200323,+,Left Replicating,-99
LRD,0.0544489321146035,-,Left Replicating,-99
LRD,-0.223834222636595,+,Left Replicating,-99
ERD,-0.262860725449384,-,Right Replicating,1
ERD,-0.266858502205428,+,Right Replicating,1
LRD,0.0492489408469488,-,Right Replicating,1
LRD,-0.0673785710242,+,Right Replicating,1
ERD,-0.377193442310408,-,Right Replicating,10
ERD,-0.15552103804322,+,Right Replicating,10
LRD,0.107759302804472,-,Right Replicating,10
LRD,0.223930824162469,+,Right Replicating,10
ERD,-0.194499633353864,-,Right Replicating,100
ERD,-0.102097568840908,+,Right Replicating,100
LRD,-0.28383164271837,-,Right Replicating,100
LRD,-0.382172803361586,+,Right Replicating,100
ERD,-0.322087674589661,-,Right Replicating,11
ERD,-0.271391632459136,+,Right Replicating,11
LRD,0.0717446248483065,-,Right Replicating,11
LRD,0.0113875743007592,+,Right Replicating,11
ERD,-0.208266267536506,-,Right Replicating,12
ERD,-0.116169144430255,+,Right Replicating,12
LRD,0.287191194095213,-,Right Replicating,12
LRD,0.404993953275846,+,Right Replicating,12
ERD,-0.267947173151728,-,Right Replicating,13
ERD,-0.33109895791372,+,Right Replicating,13
LRD,0.0926879292231515,-,Right Replicating,13
LRD,0.0417600005916592,+,Right Replicating,13
ERD,-0.334469128536883,-,Right Replicating,14
ERD,-0.14633884579336,+,Right Replicating,14
LRD,0.243837975437096,-,Right Replicating,14
LRD,-0.131967393151202,+,Right Replicating,14
ERD,-0.226999657193684,-,Right Replicating,15
ERD,-0.142538000737306,+,Right Replicating,15
LRD,-0.0324882937667954,-,Right Replicating,15
LRD,-0.0789228741930047,+,Right Replicating,15
ERD,-0.253311592789606,-,Right Replicating,16
ERD,-0.289130880139836,+,Right Replicating,16
LRD,-0.191537770972154,-,Right Replicating,16
LRD,0.114602859977373,+,Right Replicating,16
ERD,-0.389202897963931,-,Right Replicating,17
ERD,-0.0324754993036637,+,Right Replicating,17
LRD,0.0319552386924684,-,Right Replicating,17
LRD,0.139843819467485,+,Right Replicating,17
ERD,-0.416370142809046,-,Right Replicating,18
ERD,-0.0705184017800499,+,Right Replicating,18
LRD,0.0682141979658552,-,Right Replicating,18
LRD,0.0967273845463232,+,Right Replicating,18
ERD,-0.244460515285098,-,Right Replicating,19
ERD,-0.0706109742872426,+,Right Replicating,19
LRD,0.0339708614475303,-,Right Replicating,19
LRD,-0.139322788447103,+,Right Replicating,19
ERD,-0.325489477110081,-,Right Replicating,2
ERD,-0.305375619675072,+,Right Replicating,2
LRD,0.200920049967266,-,Right Replicating,2
LRD,0.184323382698226,+,Right Replicating,2
ERD,-0.126320389578807,-,Right Replicating,20
ERD,-0.291386659311218,+,Right Replicating,20
LRD,0.114245137035979,-,Right Replicating,20
LRD,-0.10556659281013,+,Right Replicating,20
ERD,-0.335328136820669,-,Right Replicating,21
ERD,-0.0375593523043108,+,Right Replicating,21
LRD,-0.0585339434840327,-,Right Replicating,21
LRD,-0.198913132071018,+,Right Replicating,21
ERD,-0.356161636935874,-,Right Replicating,22
ERD,-0.179643466608648,+,Right Replicating,22
LRD,0.138689237568545,-,Right Replicating,22
LRD,-0.0240838696854951,+,Right Replicating,22
ERD,-0.3441978465927,-,Right Replicating,23
ERD,-0.0671817614294328,+,Right Replicating,23
LRD,-0.0315105898259911,-,Right Replicating,23
LRD,0.019616887643787,+,Right Replicating,23
ERD,-0.211153386244134,-,Right Replicating,24
ERD,-0.241833704702184,+,Right Replicating,24
LRD,-0.254275634133851,-,Right Replicating,24
LRD,-0.158375799779927,+,Right Replicating,24
ERD,-0.179795006516736,-,Right Replicating,25
ERD,-0.213790282848413,+,Right Replicating,25
LRD,0.148349165731536,-,Right Replicating,25
LRD,0.131066162527812,+,Right Replicating,25
ERD,-0.356684422261915,-,Right Replicating,26
ERD,-0.105896088232518,+,Right Replicating,26
LRD,-0.183272108156295,-,Right Replicating,26
LRD,0.222641510826659,+,Right Replicating,26
ERD,-0.344352692842027,-,Right Replicating,27
ERD,-0.238054816169427,+,Right Replicating,27
LRD,0.0582276208164819,-,Right Replicating,27
LRD,0.00916727466785423,+,Right Replicating,27
ERD,-0.0713435912536613,-,Right Replicating,28
ERD,-0.263618130490139,+,Right Replicating,28
LRD,-0.21517220450141,-,Right Replicating,28
LRD,-0.111472658955331,+,Right Replicating,28
ERD,-0.291221501264312,-,Right Replicating,29
ERD,-0.34910095656172,+,Right Replicating,29
LRD,-0.0146679098390602,-,Right Replicating,29
LRD,0.0196727021928219,+,Right Replicating,29
ERD,-0.207706436422192,-,Right Replicating,3
ERD,-0.30585652731224,+,Right Replicating,3
LRD,-0.0235395508236017,-,Right Replicating,3
LRD,0.00629407358445669,+,Right Replicating,3
ERD,-0.252621950314838,-,Right Replicating,30
ERD,-0.303409635545639,+,Right Replicating,30
LRD,0.239500856619482,-,Right Replicating,30
LRD,-0.0520502869638657,+,Right Replicating,30
ERD,-0.106253628804238,-,Right Replicating,31
ERD,-0.18810466596437,+,Right Replicating,31
LRD,-0.08124189418018,-,Right Replicating,31
LRD,-0.027928020295175,+,Right Replicating,31
ERD,-0.0980104121643282,-,Right Replicating,32
ERD,-0.237012275808495,+,Right Replicating,32
LRD,0.017456521367107,-,Right Replicating,32
LRD,0.163027477200773,+,Right Replicating,32
ERD,-0.39061368386905,-,Right Replicating,33
ERD,-0.1398018510289,+,Right Replicating,33
LRD,0.0261785858351094,-,Right Replicating,33
LRD,0.115737086944293,+,Right Replicating,33
ERD,-0.311198048905117,-,Right Replicating,34
ERD,-0.206008066523077,+,Right Replicating,34
LRD,0.0196749266882263,-,Right Replicating,34
LRD,-0.0787326134919913,+,Right Replicating,34
ERD,-0.219415254793179,-,Right Replicating,35
ERD,-0.330261168937883,+,Right Replicating,35
LRD,0.186742527574048,-,Right Replicating,35
LRD,0.319733753399061,+,Right Replicating,35
ERD,-0.343974162425596,-,Right Replicating,36
ERD,-0.311181203872237,+,Right Replicating,36
LRD,-0.0625769682093563,-,Right Replicating,36
LRD,0.00551196579849506,+,Right Replicating,36
ERD,-0.11425887979266,-,Right Replicating,37
ERD,-0.305851098847136,+,Right Replicating,37
LRD,0.223038211821043,-,Right Replicating,37
LRD,0.0399751797417935,+,Right Replicating,37
ERD,-0.257396987593308,-,Right Replicating,38
ERD,-0.422270089852867,+,Right Replicating,38
LRD,0.0524573451581249,-,Right Replicating,38
LRD,-0.192326757911967,+,Right Replicating,38
ERD,-0.160388986742363,-,Right Replicating,39
ERD,-0.1821079696855,+,Right Replicating,39
LRD,0.212414814086277,-,Right Replicating,39
LRD,0.244209699009025,+,Right Replicating,39
ERD,-0.0715732836429506,-,Right Replicating,4
ERD,-0.269914805389609,+,Right Replicating,4
LRD,0.103040169890535,-,Right Replicating,4
LRD,0.122973025665711,+,Right Replicating,4
ERD,-0.134839889766094,-,Right Replicating,40
ERD,-0.471732234223358,+,Right Replicating,40
LRD,0.0813829079397073,-,Right Replicating,40
LRD,-0.116757657419488,+,Right Replicating,40
ERD,-0.139719625094251,-,Right Replicating,41
ERD,-0.188750892308686,+,Right Replicating,41
LRD,0.217733584461288,-,Right Replicating,41
LRD,0.102520744609557,+,Right Replicating,41
ERD,-0.25952923998021,-,Right Replicating,42
ERD,-0.230419407205968,+,Right Replicating,42
LRD,-0.0795441191685561,-,Right Replicating,42
LRD,-0.148430093057646,+,Right Replicating,42
ERD,-0.237174429752307,-,Right Replicating,43
ERD,-0.201953655500246,+,Right Replicating,43
LRD,-0.0831394976690421,-,Right Replicating,43
LRD,-0.0190885141081154,+,Right Replicating,43
ERD,-0.260738316074295,-,Right Replicating,44
ERD,-0.0994331867671118,+,Right Replicating,44
LRD,0.0757758582197623,-,Right Replicating,44
LRD,-0.390139550339742,+,Right Replicating,44
ERD,-0.292013638359851,-,Right Replicating,45
ERD,-0.190488459327405,+,Right Replicating,45
LRD,-0.060454982364751,-,Right Replicating,45
LRD,0.00428566571915533,+,Right Replicating,45
