chromosomes,start_position,end_position,dataset,score,dataset_strand,product,windows,phase,time_after_exposure,repdomains,sample_strand,replicate,real,sim,xr_ds,direction,log2val
.,0,100,Initiation Zones,0,.,CPD,95,late,12,ERD,-,_,2.02768477764946,1.48026608434421,1.36981100836865,Right Replicating,0.453976859537926
.,0,100,Initiation Zones,0,.,CPD,95,late,12,ERD,+,_,1.86236711153072,1.4489407691892,1.28533005015303,Right Replicating,0.362138865706164
.,0,100,Initiation Zones,0,.,CPD,95,late,12,LRD,-,_,0.520961227493621,0.744061164873585,0.700159142941067,Right Replicating,-0.514245217634071
.,0,100,Initiation Zones,0,.,CPD,95,late,12,LRD,+,_,0.382359814499948,0.917999963279638,0.416513975810993,Right Replicating,-1.26356318994496
.,0,100,Initiation Zones,0,.,CPD,96,late,12,ERD,-,_,1.70322173466566,1.48044025226785,1.15048326472921,Right Replicating,0.202239997844684
.,0,100,Initiation Zones,0,.,CPD,96,late,12,ERD,+,_,1.92289874487466,1.5808278219738,1.21638721064117,Right Replicating,0.282602552752671
.,0,100,Initiation Zones,0,.,CPD,96,late,12,LRD,-,_,0.376352772886851,0.614851474432304,0.612103554332922,Right Replicating,-0.708152349347701
.,0,100,Initiation Zones,0,.,CPD,96,late,12,LRD,+,_,0.3569696215829,0.825923645892493,0.432206564563434,Right Replicating,-1.21020711016984
.,0,100,Initiation Zones,0,.,CPD,97,late,12,ERD,-,_,1.73078626366147,1.44502471305625,1.19775547644499,Right Replicating,0.260333409856829
.,0,100,Initiation Zones,0,.,CPD,97,late,12,ERD,+,_,1.81929428663788,1.70733025779307,1.06557842475628,Right Replicating,0.0916367769247511
.,0,100,Initiation Zones,0,.,CPD,97,late,12,LRD,-,_,0.406548735691637,0.720003984577482,0.564647896956029,Right Replicating,-0.824576582518321
.,0,100,Initiation Zones,0,.,CPD,97,late,12,LRD,+,_,0.359375772137624,0.69579214195992,0.516498750798374,Right Replicating,-0.953163235088741
.,0,100,Initiation Zones,0,.,CPD,98,late,12,ERD,-,_,2.19633328460966,1.43988871778696,1.52534932559602,Right Replicating,0.609139677162493
.,0,100,Initiation Zones,0,.,CPD,98,late,12,ERD,+,_,1.85103016517208,1.44409041684583,1.28179658529628,Right Replicating,0.35816733163777
.,0,100,Initiation Zones,0,.,CPD,98,late,12,LRD,-,_,0.428592215526667,0.713471653880511,0.600713725900098,Right Replicating,-0.735250466045842
.,0,100,Initiation Zones,0,.,CPD,98,late,12,LRD,+,_,0.34714787677654,0.843905752448078,0.411358585682704,Right Replicating,-1.28153153981333
.,0,100,Initiation Zones,0,.,CPD,99,late,12,ERD,-,_,1.82807084760165,1.59224780087275,1.14810700105828,Right Replicating,0.199257104297971
.,0,100,Initiation Zones,0,.,CPD,99,late,12,ERD,+,_,1.59340875440432,1.47406308588934,1.08096374548514,Right Replicating,0.112318137239159
.,0,100,Initiation Zones,0,.,CPD,99,late,12,LRD,-,_,0.396185548880638,0.629662643478912,0.629202880278393,Right Replicating,-0.668402819947744
.,0,100,Initiation Zones,0,.,CPD,99,late,12,LRD,+,_,0.461967970213597,0.75464023356847,0.612169812400655,Right Replicating,-0.707996191109797
