repdomains,log2val,sample_strand,direction,windows
ERD,-0.307205120419786,+,Left Replicating,-3
LRD,0.16768102170923,-,Left Replicating,-3
LRD,-0.0394366961304272,+,Left Replicating,-3
ERD,-0.0937665132946617,-,Left Replicating,-30
ERD,-0.252336815413747,+,Left Replicating,-30
LRD,0.0340426714799482,-,Left Replicating,-30
LRD,-0.1992870055851,+,Left Replicating,-30
ERD,-0.154820746184307,-,Left Replicating,-31
ERD,-0.166504893098773,+,Left Replicating,-31
LRD,-0.197217394926653,-,Left Replicating,-31
LRD,-0.235585165003337,+,Left Replicating,-31
ERD,-0.211504835946825,-,Left Replicating,-32
ERD,-0.199963410055597,+,Left Replicating,-32
LRD,-0.245623574331424,-,Left Replicating,-32
LRD,-0.180433738837732,+,Left Replicating,-32
ERD,-0.259695507095783,-,Left Replicating,-33
ERD,-0.0251225132026426,+,Left Replicating,-33
LRD,-0.341548452003329,-,Left Replicating,-33
LRD,-0.128795164940911,+,Left Replicating,-33
ERD,-0.285652108228785,-,Left Replicating,-34
ERD,-0.25680919684794,+,Left Replicating,-34
LRD,-0.1741348371603,-,Left Replicating,-34
LRD,-0.262946402067916,+,Left Replicating,-34
ERD,-0.237802541107585,-,Left Replicating,-35
ERD,-0.491615770441287,+,Left Replicating,-35
LRD,-0.168419465026459,-,Left Replicating,-35
LRD,-0.378104943242181,+,Left Replicating,-35
ERD,-0.183265195139018,-,Left Replicating,-36
ERD,-0.16909226627175,+,Left Replicating,-36
LRD,-0.404626512986057,-,Left Replicating,-36
LRD,-0.201900183950835,+,Left Replicating,-36
ERD,-0.142647168982479,-,Left Replicating,-37
ERD,-0.343622734689572,+,Left Replicating,-37
LRD,-0.167941195202548,-,Left Replicating,-37
LRD,-0.298243844736289,+,Left Replicating,-37
ERD,-0.203567758070167,-,Left Replicating,-38
ERD,-0.141150611664538,+,Left Replicating,-38
LRD,-0.0931972285919686,-,Left Replicating,-38
LRD,-0.281945465248654,+,Left Replicating,-38
ERD,-0.215132302671858,-,Left Replicating,-39
ERD,-0.231901083704136,+,Left Replicating,-39
LRD,-0.315417590871099,-,Left Replicating,-39
LRD,-0.527502784247298,+,Left Replicating,-39
ERD,-0.159367964566508,-,Left Replicating,-4
ERD,-0.266085469988542,+,Left Replicating,-4
LRD,-0.111796900849124,-,Left Replicating,-4
LRD,-0.0542166635115277,+,Left Replicating,-4
ERD,-0.284670209918455,-,Left Replicating,-40
ERD,-0.302918037136967,+,Left Replicating,-40
LRD,-0.441043771937841,-,Left Replicating,-40
LRD,-0.686618455640973,+,Left Replicating,-40
ERD,-0.126257985493717,-,Left Replicating,-41
ERD,-0.159172642808322,+,Left Replicating,-41
LRD,-0.20242734732005,-,Left Replicating,-41
LRD,-0.362359896221913,+,Left Replicating,-41
ERD,0.095071881625393,-,Left Replicating,-42
ERD,-0.376647879529663,+,Left Replicating,-42
LRD,-0.394825847916231,-,Left Replicating,-42
LRD,-0.250011947692496,+,Left Replicating,-42
ERD,-0.246239341044627,-,Left Replicating,-43
ERD,-0.111477493704236,+,Left Replicating,-43
LRD,-0.249928523108166,-,Left Replicating,-43
LRD,-0.187331046174974,+,Left Replicating,-43
ERD,-0.209706191999542,-,Left Replicating,-44
ERD,-0.39723856690556,+,Left Replicating,-44
LRD,-0.380287165914956,-,Left Replicating,-44
LRD,-0.501134532298485,+,Left Replicating,-44
ERD,-0.0788710690051294,-,Left Replicating,-45
ERD,-0.278553066865176,+,Left Replicating,-45
LRD,-0.105566880767938,-,Left Replicating,-45
LRD,-0.0987278518627123,+,Left Replicating,-45
ERD,-0.203287391557115,-,Left Replicating,-46
ERD,-0.332955631999546,+,Left Replicating,-46
LRD,-0.126109864828182,-,Left Replicating,-46
LRD,-0.181600471608541,+,Left Replicating,-46
ERD,-0.364552328922812,-,Left Replicating,-47
ERD,-0.175460166175491,+,Left Replicating,-47
LRD,-0.436909119825737,-,Left Replicating,-47
LRD,-0.305931462534737,+,Left Replicating,-47
ERD,-0.303743649956277,-,Left Replicating,-48
ERD,-0.213418472474286,+,Left Replicating,-48
LRD,-0.253302793296072,-,Left Replicating,-48
LRD,-0.327646005796176,+,Left Replicating,-48
ERD,-0.302527975513068,-,Left Replicating,-49
ERD,-0.296522214877348,+,Left Replicating,-49
LRD,-0.309284644051397,-,Left Replicating,-49
LRD,-0.234984873373857,+,Left Replicating,-49
ERD,-0.121367377460528,-,Left Replicating,-5
ERD,-0.139860122591686,+,Left Replicating,-5
LRD,-0.254194937659915,-,Left Replicating,-5
LRD,-0.0258847064233616,+,Left Replicating,-5
ERD,-0.113812458340089,-,Left Replicating,-50
ERD,-0.201629671674457,+,Left Replicating,-50
LRD,-0.187206826034025,-,Left Replicating,-50
LRD,-0.247047751622993,+,Left Replicating,-50
ERD,0.0239004377475483,-,Left Replicating,-51
ERD,-0.319321859121078,+,Left Replicating,-51
LRD,-0.386027733610039,-,Left Replicating,-51
LRD,-0.10058960749374,+,Left Replicating,-51
ERD,-0.0901777991100363,-,Left Replicating,-52
ERD,-0.336592942848515,+,Left Replicating,-52
LRD,-0.0501825252526913,-,Left Replicating,-52
LRD,-0.266267493001701,+,Left Replicating,-52
ERD,-0.267628554822018,-,Left Replicating,-53
ERD,-0.270736185160204,+,Left Replicating,-53
LRD,-0.271874655599095,-,Left Replicating,-53
LRD,-0.245254535974019,+,Left Replicating,-53
ERD,-0.175926008012233,-,Left Replicating,-54
ERD,-0.170040549325814,+,Left Replicating,-54
LRD,-0.0895671148734207,-,Left Replicating,-54
LRD,0.0132363324170022,+,Left Replicating,-54
ERD,-0.218811693208308,-,Left Replicating,-55
ERD,-0.197886077861569,+,Left Replicating,-55
LRD,-0.0761087734111378,-,Left Replicating,-55
LRD,-0.208533306926513,+,Left Replicating,-55
ERD,-0.0742149625351263,-,Left Replicating,-56
ERD,-0.345398607597297,+,Left Replicating,-56
LRD,-0.287752646020346,-,Left Replicating,-56
LRD,-0.0876538522174804,+,Left Replicating,-56
ERD,-0.0874032628596836,-,Left Replicating,-57
ERD,-0.254546140973103,+,Left Replicating,-57
LRD,-0.229957381079121,-,Left Replicating,-57
LRD,-0.140703698063487,+,Left Replicating,-57
ERD,-0.0821597527927086,-,Left Replicating,-58
ERD,-0.206692457206984,+,Left Replicating,-58
LRD,-0.105519348489038,-,Left Replicating,-58
LRD,-0.360526287431741,+,Left Replicating,-58
ERD,-0.173692103796157,-,Left Replicating,-59
ERD,-0.106478609423122,+,Left Replicating,-59
LRD,-0.300839321498157,-,Left Replicating,-59
LRD,-0.216385323665491,+,Left Replicating,-59
ERD,-0.0453042681966932,-,Left Replicating,-6
ERD,-0.0539138895966294,+,Left Replicating,-6
LRD,0.0375144899467795,-,Left Replicating,-6
LRD,-0.0562249606567068,+,Left Replicating,-6
ERD,-0.328772301775611,-,Left Replicating,-60
ERD,-0.176393131753491,+,Left Replicating,-60
LRD,-0.37647050700022,-,Left Replicating,-60
LRD,-0.195305310383946,+,Left Replicating,-60
ERD,-0.449622703579373,-,Left Replicating,-61
ERD,-0.256179451796093,+,Left Replicating,-61
LRD,-0.368926112481761,-,Left Replicating,-61
LRD,-0.613382686810929,+,Left Replicating,-61
ERD,-0.200189383945755,-,Left Replicating,-62
ERD,-0.0778959272149682,+,Left Replicating,-62
LRD,-0.0610874158791899,-,Left Replicating,-62
LRD,-0.213293975400223,+,Left Replicating,-62
ERD,-0.261790805209531,-,Left Replicating,-63
ERD,-0.26276264162828,+,Left Replicating,-63
LRD,-0.217958947294605,-,Left Replicating,-63
LRD,-0.184846900368091,+,Left Replicating,-63
ERD,-0.26130870984938,-,Left Replicating,-64
ERD,-0.263749852461698,+,Left Replicating,-64
LRD,-0.188851565906308,-,Left Replicating,-64
LRD,-0.139871957433995,+,Left Replicating,-64
ERD,-0.149622377542284,-,Left Replicating,-65
ERD,-0.286915109087235,+,Left Replicating,-65
LRD,-0.255242270500465,-,Left Replicating,-65
LRD,-0.350507414857195,+,Left Replicating,-65
ERD,-0.337572421125844,-,Left Replicating,-66
ERD,-0.261301507103325,+,Left Replicating,-66
LRD,-0.177514350011633,-,Left Replicating,-66
LRD,-0.260512875027284,+,Left Replicating,-66
ERD,-0.202192549328177,-,Left Replicating,-67
ERD,-0.379151698413861,+,Left Replicating,-67
LRD,-0.132311761913521,-,Left Replicating,-67
LRD,-0.244410938242192,+,Left Replicating,-67
ERD,-0.241735978660023,-,Left Replicating,-68
ERD,-0.0827066790442138,+,Left Replicating,-68
LRD,-0.275366362084431,-,Left Replicating,-68
LRD,-0.176743927426986,+,Left Replicating,-68
ERD,-0.245129465809251,-,Left Replicating,-69
ERD,-0.261856396310258,+,Left Replicating,-69
LRD,-0.151246952266844,-,Left Replicating,-69
LRD,-0.255031521192158,+,Left Replicating,-69
ERD,-0.0961693660384981,-,Left Replicating,-7
ERD,-0.187315169762168,+,Left Replicating,-7
LRD,-0.10693619181548,-,Left Replicating,-7
LRD,-0.0761156695598864,+,Left Replicating,-7
ERD,-0.202286510846952,-,Left Replicating,-70
ERD,-0.31936829551883,+,Left Replicating,-70
LRD,-0.199844709175636,-,Left Replicating,-70
LRD,-0.236147735227486,+,Left Replicating,-70
ERD,-0.182065693304586,-,Left Replicating,-71
ERD,-0.252484038230784,+,Left Replicating,-71
LRD,-0.316223899260384,-,Left Replicating,-71
LRD,-0.301210538996283,+,Left Replicating,-71
ERD,-0.131524859816313,-,Left Replicating,-72
ERD,-0.459659217043209,+,Left Replicating,-72
LRD,-0.335758837304092,-,Left Replicating,-72
LRD,-0.316571314292942,+,Left Replicating,-72
ERD,-0.255821829144025,-,Left Replicating,-73
ERD,-0.368668384214799,+,Left Replicating,-73
LRD,-0.15314032043296,-,Left Replicating,-73
LRD,-0.230780689640449,+,Left Replicating,-73
ERD,-0.147425782011173,-,Left Replicating,-74
ERD,-0.318689125257004,+,Left Replicating,-74
LRD,-0.218535192606879,-,Left Replicating,-74
LRD,-0.204454701909293,+,Left Replicating,-74
ERD,-0.0409430379331693,-,Left Replicating,-75
ERD,-0.279316111711368,+,Left Replicating,-75
LRD,-0.363615877879816,-,Left Replicating,-75
LRD,-0.560431196331485,+,Left Replicating,-75
ERD,-0.233445479706353,-,Left Replicating,-76
ERD,-0.303154626684915,+,Left Replicating,-76
LRD,-0.042298256514705,-,Left Replicating,-76
LRD,-0.20427404168821,+,Left Replicating,-76
ERD,-0.122003389085968,-,Left Replicating,-77
ERD,-0.31097410501239,+,Left Replicating,-77
LRD,-0.229038600251746,-,Left Replicating,-77
LRD,-0.49317842920101,+,Left Replicating,-77
ERD,-0.261287910472752,-,Left Replicating,-78
ERD,-0.355268570222472,+,Left Replicating,-78
LRD,-0.0420764905558932,-,Left Replicating,-78
LRD,-0.152683172467349,+,Left Replicating,-78
ERD,-0.297285572524883,-,Left Replicating,-79
ERD,-0.211443998276958,+,Left Replicating,-79
LRD,-0.25251075047219,-,Left Replicating,-79
LRD,-0.346642515729056,+,Left Replicating,-79
ERD,-0.101244080759944,-,Left Replicating,-8
ERD,-0.308559100465502,+,Left Replicating,-8
LRD,-0.200037175967954,-,Left Replicating,-8
LRD,-0.300474710798386,+,Left Replicating,-8
ERD,-0.212996513244257,-,Left Replicating,-80
ERD,-0.291826294741487,+,Left Replicating,-80
LRD,-0.218129611641668,-,Left Replicating,-80
LRD,-0.191911561325636,+,Left Replicating,-80
ERD,-0.292646685333079,-,Left Replicating,-81
ERD,-0.337330311079673,+,Left Replicating,-81
LRD,-0.134939675583,-,Left Replicating,-81
LRD,-0.286828672474501,+,Left Replicating,-81
ERD,-0.134114143849282,-,Left Replicating,-82
ERD,-0.378196172837637,+,Left Replicating,-82
LRD,-0.536306663078605,-,Left Replicating,-82
LRD,-0.245997189861273,+,Left Replicating,-82
ERD,-0.0645682933398737,-,Left Replicating,-83
ERD,-0.230165582970858,+,Left Replicating,-83
LRD,-0.136418601613586,-,Left Replicating,-83
LRD,-0.157800804784653,+,Left Replicating,-83
ERD,-0.0978936716181971,-,Left Replicating,-84
ERD,-0.273766667013563,+,Left Replicating,-84
LRD,-0.46416242018513,-,Left Replicating,-84
LRD,-0.400310583517239,+,Left Replicating,-84
ERD,-0.210738468223375,-,Left Replicating,-85
ERD,-0.182480377703645,+,Left Replicating,-85
LRD,-0.223126918387863,-,Left Replicating,-85
LRD,-0.182411300154577,+,Left Replicating,-85
ERD,-0.33350015034138,-,Left Replicating,-86
ERD,-0.500691348579971,+,Left Replicating,-86
LRD,-0.459465859419597,-,Left Replicating,-86
LRD,-0.282850812909254,+,Left Replicating,-86
ERD,-0.185276408825086,-,Left Replicating,-87
ERD,-0.305125393649538,+,Left Replicating,-87
LRD,-0.307341618248772,-,Left Replicating,-87
LRD,-0.547398385400413,+,Left Replicating,-87
ERD,-0.0687426987443306,-,Left Replicating,-88
ERD,-0.276957306019649,+,Left Replicating,-88
LRD,-0.162202568785233,-,Left Replicating,-88
LRD,-0.277368630701407,+,Left Replicating,-88
ERD,-0.211854702098296,-,Left Replicating,-89
ERD,-0.249685472149157,+,Left Replicating,-89
LRD,-0.245870552354624,-,Left Replicating,-89
LRD,-0.565093410584177,+,Left Replicating,-89
ERD,-0.127367895637645,-,Left Replicating,-9
ERD,-0.324142945527892,+,Left Replicating,-9
LRD,-0.0352616118623774,-,Left Replicating,-9
LRD,0.0642745906646791,+,Left Replicating,-9
ERD,-0.0846701833097746,-,Left Replicating,-90
ERD,-0.130490654346052,+,Left Replicating,-90
LRD,-0.0715137311812781,-,Left Replicating,-90
LRD,-0.367979156067082,+,Left Replicating,-90
ERD,-0.276167234165984,-,Left Replicating,-91
ERD,-0.379174125161857,+,Left Replicating,-91
LRD,-0.109389334685328,-,Left Replicating,-91
LRD,-0.517824265246776,+,Left Replicating,-91
ERD,-0.282268137938993,-,Left Replicating,-92
ERD,-0.18230893216423,+,Left Replicating,-92
LRD,-0.172193636751296,-,Left Replicating,-92
LRD,-0.49393532803911,+,Left Replicating,-92
ERD,-0.188501640637844,-,Left Replicating,-93
ERD,-0.144582558190583,+,Left Replicating,-93
LRD,-0.456405200853257,-,Left Replicating,-93
LRD,-0.425540838204574,+,Left Replicating,-93
ERD,-0.100692153986906,-,Left Replicating,-94
ERD,-0.290843913193279,+,Left Replicating,-94
LRD,-0.136846139150992,-,Left Replicating,-94
LRD,-0.377603234480568,+,Left Replicating,-94
ERD,-0.338568681461364,-,Left Replicating,-95
ERD,-0.255439830371591,+,Left Replicating,-95
LRD,-0.281678201924565,-,Left Replicating,-95
LRD,-0.217395074887616,+,Left Replicating,-95
ERD,-0.157607975333296,-,Left Replicating,-96
ERD,-0.237739219544492,+,Left Replicating,-96
LRD,-0.398096788136209,-,Left Replicating,-96
LRD,-0.327795745781027,+,Left Replicating,-96
ERD,-0.299377672037657,-,Left Replicating,-97
ERD,-0.181938311942146,+,Left Replicating,-97
LRD,-0.238422550927997,-,Left Replicating,-97
LRD,-0.344621175823381,+,Left Replicating,-97
ERD,-0.152160700096898,-,Left Replicating,-98
ERD,-0.322489927983354,+,Left Replicating,-98
LRD,-0.260709603938729,-,Left Replicating,-98
LRD,-0.365944625822233,+,Left Replicating,-98
ERD,-0.188418923514121,-,Left Replicating,-99
ERD,-0.222184179355842,+,Left Replicating,-99
LRD,-0.203533231986857,-,Left Replicating,-99
LRD,-0.338631352187936,+,Left Replicating,-99
ERD,-0.222812250605384,-,Right Replicating,1
ERD,-0.213582351803843,+,Right Replicating,1
LRD,-0.0453374980235568,-,Right Replicating,1
LRD,0.049012312576124,+,Right Replicating,1
ERD,-0.184177515029695,-,Right Replicating,10
ERD,-0.205466054700228,+,Right Replicating,10
LRD,-0.023497401954334,-,Right Replicating,10
LRD,0.0833650050776548,+,Right Replicating,10
ERD,-0.219114955134181,-,Right Replicating,100
ERD,-0.102956409305749,+,Right Replicating,100
LRD,-0.37978778617473,-,Right Replicating,100
LRD,-0.279722043775121,+,Right Replicating,100
ERD,-0.275996182802791,-,Right Replicating,11
ERD,-0.20392548561968,+,Right Replicating,11
LRD,0.0985969173942108,-,Right Replicating,11
LRD,-0.0931014945410739,+,Right Replicating,11
ERD,-0.101173499354032,-,Right Replicating,12
ERD,-0.242632042053247,+,Right Replicating,12
LRD,-0.0656751804240463,-,Right Replicating,12
LRD,0.0113998830622576,+,Right Replicating,12
ERD,-0.198468501884394,-,Right Replicating,13
ERD,-0.147663457499342,+,Right Replicating,13
LRD,-0.0159338518028548,-,Right Replicating,13
LRD,0.0917474396099233,+,Right Replicating,13
ERD,-0.260356597951751,-,Right Replicating,14
ERD,0.0237226714337001,+,Right Replicating,14
LRD,-0.111835613708932,-,Right Replicating,14
LRD,-0.160635970375502,+,Right Replicating,14
ERD,-0.0542760667342394,-,Right Replicating,15
ERD,-0.148524570457959,+,Right Replicating,15
LRD,-0.218372760852037,-,Right Replicating,15
LRD,-0.229035805334498,+,Right Replicating,15
ERD,-0.135980969399603,-,Right Replicating,16
ERD,-0.285206526651596,+,Right Replicating,16
LRD,0.0667592207947971,-,Right Replicating,16
LRD,0.050221979732096,+,Right Replicating,16
ERD,-0.167468353670214,-,Right Replicating,17
ERD,-0.0366996280716317,+,Right Replicating,17
LRD,-0.0858211439425175,-,Right Replicating,17
LRD,-0.156270037743036,+,Right Replicating,17
ERD,-0.133565039953689,-,Right Replicating,18
ERD,-0.160238251582009,+,Right Replicating,18
LRD,-0.143772882848341,-,Right Replicating,18
LRD,-0.175453583928461,+,Right Replicating,18
ERD,-0.262760497655767,-,Right Replicating,19
ERD,-0.0888048169347858,+,Right Replicating,19
LRD,-0.215275656742382,-,Right Replicating,19
LRD,-0.0230789288497399,+,Right Replicating,19
ERD,-0.329395623927994,-,Right Replicating,2
ERD,-0.298840145996868,+,Right Replicating,2
LRD,-0.247204696761366,-,Right Replicating,2
LRD,-0.172791260861481,+,Right Replicating,2
ERD,-0.185486817928691,-,Right Replicating,20
ERD,-0.221172061867192,+,Right Replicating,20
LRD,-0.274510953710082,-,Right Replicating,20
LRD,-0.0560264265440692,+,Right Replicating,20
ERD,-0.18770624718715,-,Right Replicating,21
ERD,-0.191955966673523,+,Right Replicating,21
LRD,-0.122547552515371,-,Right Replicating,21
LRD,-0.388392772055217,+,Right Replicating,21
ERD,-0.258854566531194,-,Right Replicating,22
ERD,0.0455580834237055,+,Right Replicating,22
LRD,-0.0875481846371318,-,Right Replicating,22
LRD,0.0128110457102855,+,Right Replicating,22
ERD,-0.0956211962416679,-,Right Replicating,23
ERD,-0.134503623380656,+,Right Replicating,23
LRD,-0.0897316757481367,-,Right Replicating,23
LRD,-0.0610257648155438,+,Right Replicating,23
ERD,-0.237999418445363,-,Right Replicating,24
ERD,-0.476559275099005,+,Right Replicating,24
LRD,0.031256347010606,-,Right Replicating,24
LRD,-0.228015839362729,+,Right Replicating,24
ERD,-0.209185561033189,-,Right Replicating,25
ERD,-0.232936958695937,+,Right Replicating,25
LRD,-0.221950459298714,-,Right Replicating,25
LRD,-0.164757696523099,+,Right Replicating,25
ERD,-0.310563495479376,-,Right Replicating,26
ERD,-0.0949573032815178,+,Right Replicating,26
LRD,0.0997319737027357,-,Right Replicating,26
LRD,-0.0185222894968873,+,Right Replicating,26
ERD,-0.292061381492581,-,Right Replicating,27
ERD,-0.264034595923278,+,Right Replicating,27
LRD,-0.191164485859088,-,Right Replicating,27
LRD,-0.0939642239158577,+,Right Replicating,27
ERD,-0.125917987956257,-,Right Replicating,28
ERD,-0.221392622501606,+,Right Replicating,28
LRD,-0.135403424339625,-,Right Replicating,28
LRD,-0.118814536878521,+,Right Replicating,28
ERD,-0.338084497708557,-,Right Replicating,29
ERD,-0.116394749430507,+,Right Replicating,29
LRD,-0.388099204933951,-,Right Replicating,29
LRD,-0.160479681631538,+,Right Replicating,29
ERD,0.023467583163611,-,Right Replicating,3
ERD,-0.16080325803776,+,Right Replicating,3
LRD,0.067664731387783,-,Right Replicating,3
LRD,0.26292807467282,+,Right Replicating,3
ERD,-0.242484352708062,-,Right Replicating,30
ERD,0.038219735429801,+,Right Replicating,30
LRD,-0.025765353773963,-,Right Replicating,30
LRD,-0.156187296570862,+,Right Replicating,30
ERD,-0.322211052249781,-,Right Replicating,31
ERD,-0.136735515297422,+,Right Replicating,31
LRD,-0.0502887757455873,-,Right Replicating,31
LRD,-0.128771383650035,+,Right Replicating,31
ERD,-0.161156594346794,-,Right Replicating,32
ERD,-0.126068041162925,+,Right Replicating,32
LRD,-0.361089484584593,-,Right Replicating,32
LRD,0.0261838951991011,+,Right Replicating,32
ERD,-0.08776516758131,-,Right Replicating,33
ERD,-0.101594430501777,+,Right Replicating,33
LRD,0.135861241727999,-,Right Replicating,33
LRD,-0.244393459662934,+,Right Replicating,33
ERD,-0.169115957015473,-,Right Replicating,34
ERD,-0.151543102714806,+,Right Replicating,34
LRD,-0.360914356347405,-,Right Replicating,34
LRD,-0.203738654448147,+,Right Replicating,34
ERD,-0.319065165263464,-,Right Replicating,35
ERD,-0.287175415658981,+,Right Replicating,35
LRD,-0.116705978432788,-,Right Replicating,35
LRD,-0.0642274531877882,+,Right Replicating,35
ERD,-0.298120950797121,-,Right Replicating,36
ERD,-0.285852807199444,+,Right Replicating,36
LRD,0.175086667589625,-,Right Replicating,36
LRD,-0.317993435516017,+,Right Replicating,36
ERD,-0.0316725089945615,-,Right Replicating,37
ERD,-0.193370684815564,+,Right Replicating,37
LRD,-0.0819362250535626,-,Right Replicating,37
LRD,0.0439041232424533,+,Right Replicating,37
ERD,-0.197961186118184,-,Right Replicating,38
ERD,-0.316742295123867,+,Right Replicating,38
LRD,-0.301196754198152,-,Right Replicating,38
LRD,-0.168247085086294,+,Right Replicating,38
ERD,-0.130379497877418,-,Right Replicating,39
ERD,-0.22979055512333,+,Right Replicating,39
LRD,-0.219088549314839,-,Right Replicating,39
LRD,-0.125844566279209,+,Right Replicating,39
ERD,-0.207533343135419,-,Right Replicating,4
ERD,-0.152104470449124,+,Right Replicating,4
LRD,-0.030070019781895,-,Right Replicating,4
LRD,-0.142173619794943,+,Right Replicating,4
ERD,-0.0914707972426256,-,Right Replicating,40
ERD,-0.106446331893819,+,Right Replicating,40
LRD,-0.00195431128513991,-,Right Replicating,40
LRD,-0.2229223493077,+,Right Replicating,40
ERD,-0.227602999038445,-,Right Replicating,41
ERD,-0.235766134991104,+,Right Replicating,41
LRD,-0.238071733428887,-,Right Replicating,41
LRD,-0.360748834167781,+,Right Replicating,41
ERD,-0.198696580208037,-,Right Replicating,42
ERD,-0.261241089022537,+,Right Replicating,42
LRD,-0.217666173714843,-,Right Replicating,42
LRD,-0.368414033274726,+,Right Replicating,42
ERD,-0.248476052711525,-,Right Replicating,43
ERD,-0.19975968032667,+,Right Replicating,43
LRD,-0.157277842240223,-,Right Replicating,43
LRD,-0.137941890688527,+,Right Replicating,43
ERD,-0.24880456350575,-,Right Replicating,44
ERD,-0.162949269182688,+,Right Replicating,44
LRD,-0.368004211244191,-,Right Replicating,44
LRD,-0.306551684064892,+,Right Replicating,44
ERD,-0.209367671725801,-,Right Replicating,45
ERD,-0.216000884516042,+,Right Replicating,45
