chromosomes,start_position,end_position,dataset,score,dataset_strand,product,windows,phase,time_after_exposure,repdomains,sample_strand,replicate,real,sim,xr_ds,direction,log2val
.,0,100,Initiation Zones,0,.,CPD,-1,late,120,ERD,-,_,1.31559971350376,1.56136132337668,0.842597862395217,Left Replicating,-0.247083838986877
.,0,100,Initiation Zones,0,.,CPD,-1,late,120,ERD,+,_,1.41864414676692,1.55504731554011,0.91228358943804,Left Replicating,-0.132445729402558
.,0,100,Initiation Zones,0,.,CPD,-1,late,120,LRD,-,_,0.746515430524172,0.76716780585334,0.97307971584366,Left Replicating,-0.039370097751993
.,0,100,Initiation Zones,0,.,CPD,-1,late,120,LRD,+,_,0.756921489981571,0.800600549115137,0.945442131932282,Left Replicating,-0.0809389376422573
.,0,100,Initiation Zones,0,.,CPD,-10,late,120,ERD,-,_,1.36196306172949,1.51600168634661,0.898391521589708,Left Replicating,-0.154583782262607
.,0,100,Initiation Zones,0,.,CPD,-10,late,120,ERD,+,_,1.37190330637344,1.57090722475492,0.873319114429226,Left Replicating,-0.195419177938701
.,0,100,Initiation Zones,0,.,CPD,-10,late,120,LRD,-,_,0.62482051203769,0.770075097739031,0.811376077310104,Left Replicating,-0.301557328274736
.,0,100,Initiation Zones,0,.,CPD,-10,late,120,LRD,+,_,0.731807897777354,0.767757164288422,0.953176253920878,Left Replicating,-0.0691850841662692
.,0,100,Initiation Zones,0,.,CPD,-100,late,120,ERD,-,_,1.23302322501679,1.55914161296858,0.790834658481812,Left Replicating,-0.338551996045642
.,0,100,Initiation Zones,0,.,CPD,-100,late,120,ERD,+,_,1.3536068242756,1.56912140783435,0.86265270330089,Left Replicating,-0.213148235448229
.,0,100,Initiation Zones,0,.,CPD,-100,late,120,LRD,-,_,0.546337947406836,0.833838670271209,0.655208215792076,Left Replicating,-0.609974647541877
.,0,100,Initiation Zones,0,.,CPD,-100,late,120,LRD,+,_,0.79231162831936,0.769806332692292,1.02923500973077,Left Replicating,0.0415724367140109
.,0,100,Initiation Zones,0,.,CPD,-11,late,120,ERD,-,_,1.39234454804755,1.52951292751983,0.910318914600675,Left Replicating,-0.135556037587028
.,0,100,Initiation Zones,0,.,CPD,-11,late,120,ERD,+,_,1.29750573882191,1.47524612192759,0.879518149233674,Left Replicating,-0.185214746252936
.,0,100,Initiation Zones,0,.,CPD,-11,late,120,LRD,-,_,0.636364749171194,0.808075264510058,0.787506779528794,Left Replicating,-0.34463575138685
.,0,100,Initiation Zones,0,.,CPD,-11,late,120,LRD,+,_,0.766703903924716,0.801610736737043,0.956454135139937,Left Replicating,-0.0642323062350969
.,0,100,Initiation Zones,0,.,CPD,-12,late,120,ERD,-,_,1.2888557005631,1.58810844768646,0.811566554186331,Left Replicating,-0.301218684085267
.,0,100,Initiation Zones,0,.,CPD,-12,late,120,ERD,+,_,1.25024220993894,1.58400815257984,0.789290262113046,Left Replicating,-0.341372144836205
.,0,100,Initiation Zones,0,.,CPD,-12,late,120,LRD,-,_,0.676023904227939,0.730311461090566,0.925665199363625,Left Replicating,-0.111437610427019
.,0,100,Initiation Zones,0,.,CPD,-12,late,120,LRD,+,_,0.717014503747329,0.770484576961489,0.930602020062457,Left Replicating,-0.103763776123466
.,0,100,Initiation Zones,0,.,CPD,-13,late,120,ERD,-,_,1.31934249935293,1.57383284740922,0.838298998222574,Left Replicating,-0.254463189487695
.,0,100,Initiation Zones,0,.,CPD,-13,late,120,ERD,+,_,1.42555251728949,1.68422579916541,0.846414131641907,Left Replicating,-0.240564380148677
.,0,100,Initiation Zones,0,.,CPD,-13,late,120,LRD,-,_,0.606947055987501,0.759315787520805,0.79933417158256,Left Replicating,-0.323129329036533
.,0,100,Initiation Zones,0,.,CPD,-13,late,120,LRD,+,_,0.701424322061088,0.715064988091208,0.980923879287487,Left Replicating,-0.0277869087337499
.,0,100,Initiation Zones,0,.,CPD,-14,late,120,ERD,-,_,1.32316799874781,1.5413006569732,0.858474946313358,Left Replicating,-0.220152063580038
.,0,100,Initiation Zones,0,.,CPD,-14,late,120,ERD,+,_,1.33965892440706,1.6471021938732,0.813342930019915,Left Replicating,-0.298064330379149
.,0,100,Initiation Zones,0,.,CPD,-14,late,120,LRD,-,_,0.615913343631924,0.800299161829396,0.769603884407443,Left Replicating,-0.377812014073051
