chromosomes,start_position,end_position,dataset,score,dataset_strand,product,windows,phase,time_after_exposure,repdomains,sample_strand,replicate,real,sim,xr_ds,direction,log2val
.,0,100,Initiation Zones,0,.,CPD,-1,early,120,ERD,-,_,1.29021029166084,1.53265057066073,0.841816338543905,Left Replicating,-0.248422584130325
.,0,100,Initiation Zones,0,.,CPD,-1,early,120,ERD,+,_,1.48825201675621,1.61639895112518,0.920720726600469,Left Replicating,-0.119164471086757
.,0,100,Initiation Zones,0,.,CPD,-1,early,120,LRD,-,_,0.608527347856987,0.836339646058379,0.727607917100357,Left Replicating,-0.458766853850572
.,0,100,Initiation Zones,0,.,CPD,-1,early,120,LRD,+,_,0.686200294698558,0.82241479338675,0.834372509123708,Left Replicating,-0.261236470112454
.,0,100,Initiation Zones,0,.,CPD,-10,early,120,ERD,-,_,1.36544849113069,1.51755490903967,0.899768754986776,Left Replicating,-0.15237382555685
.,0,100,Initiation Zones,0,.,CPD,-10,early,120,ERD,+,_,1.34783412633497,1.56971454885391,0.858649190274157,Left Replicating,-0.219859270655339
.,0,100,Initiation Zones,0,.,CPD,-10,early,120,LRD,-,_,0.534514305051482,0.761744466486153,0.701697653961493,Left Replicating,-0.511078555938568
.,0,100,Initiation Zones,0,.,CPD,-10,early,120,LRD,+,_,0.596384463651914,0.789621956308753,0.755278470775855,Left Replicating,-0.404919431461512
.,0,100,Initiation Zones,0,.,CPD,-100,early,120,ERD,-,_,1.43533555018867,1.63037572135118,0.880371028218654,Left Replicating,-0.183816425956181
.,0,100,Initiation Zones,0,.,CPD,-100,early,120,ERD,+,_,1.62207915119487,1.70876606918041,0.949269288787367,Left Replicating,-0.0751106857360171
.,0,100,Initiation Zones,0,.,CPD,-100,early,120,LRD,-,_,0.531677173413768,0.805648831075805,0.659936628597605,Left Replicating,-0.599600600715467
.,0,100,Initiation Zones,0,.,CPD,-100,early,120,LRD,+,_,0.656777098304955,0.835682111356424,0.785917383392255,Left Replicating,-0.347550432320529
.,0,100,Initiation Zones,0,.,CPD,-11,early,120,ERD,-,_,1.41131528748783,1.51375787971285,0.932325642298586,Left Replicating,-0.101094148083442
.,0,100,Initiation Zones,0,.,CPD,-11,early,120,ERD,+,_,1.37849670819604,1.46422993239605,0.941448250508222,Left Replicating,-0.0870462998747722
.,0,100,Initiation Zones,0,.,CPD,-11,early,120,LRD,-,_,0.603805631832779,0.759303602080308,0.795209755595124,Left Replicating,-0.330592638965063
.,0,100,Initiation Zones,0,.,CPD,-11,early,120,LRD,+,_,0.640903724366294,0.781038780712151,0.820578619389318,Left Replicating,-0.285286530350856
.,0,100,Initiation Zones,0,.,CPD,-12,early,120,ERD,-,_,1.4235634414067,1.58488020022703,0.898215171848809,Left Replicating,-0.15486700384739
.,0,100,Initiation Zones,0,.,CPD,-12,early,120,ERD,+,_,1.3990129966042,1.57159711389451,0.890185521617152,Left Replicating,-0.167822058555728
.,0,100,Initiation Zones,0,.,CPD,-12,early,120,LRD,-,_,0.589441533763901,0.763779413888852,0.771743153907103,Left Replicating,-0.373807315061967
.,0,100,Initiation Zones,0,.,CPD,-12,early,120,LRD,+,_,0.597745087705981,0.801727752072181,0.745571156993159,Left Replicating,-0.423582045608439
.,0,100,Initiation Zones,0,.,CPD,-13,early,120,ERD,-,_,1.35638018914421,1.55112418639183,0.87444977071718,Left Replicating,-0.193552578228644
.,0,100,Initiation Zones,0,.,CPD,-13,early,120,ERD,+,_,1.37554152536519,1.59441097839497,0.862727078528954,Left Replicating,-0.213023856138943
.,0,100,Initiation Zones,0,.,CPD,-13,early,120,LRD,-,_,0.553798387412604,0.781479635494461,0.70865363889131,Left Replicating,-0.496847425883647
.,0,100,Initiation Zones,0,.,CPD,-13,early,120,LRD,+,_,0.589098994765616,0.714922957148417,0.824003466213101,Left Replicating,-0.279277688694969
.,0,100,Initiation Zones,0,.,CPD,-14,early,120,ERD,-,_,1.37962080203125,1.50999836983081,0.913657146653632,Left Replicating,-0.130275204896558
.,0,100,Initiation Zones,0,.,CPD,-14,early,120,ERD,+,_,1.44998435963819,1.57985420347218,0.917796310856685,Left Replicating,-0.123754087134195
.,0,100,Initiation Zones,0,.,CPD,-14,early,120,LRD,-,_,0.523710247165698,0.799600096835821,0.654965212283147,Left Replicating,-0.610509813274534
.,0,100,Initiation Zones,0,.,CPD,-14,early,120,LRD,+,_,0.686653780960061,0.866274030604195,0.79265192849097,Left Replicating,-0.335240610142207
.,0,100,Initiation Zones,0,.,CPD,-15,early,120,ERD,-,_,1.33082438550985,1.52930167055809,0.870217048166952,Left Replicating,-0.200552814316668
.,0,100,Initiation Zones,0,.,CPD,-15,early,120,ERD,+,_,1.4132382994017,1.54493337063653,0.91475679551114,Left Replicating,-0.128539866844119
.,0,100,Initiation Zones,0,.,CPD,-15,early,120,LRD,-,_,0.537046949080782,0.799737752231008,0.671528820019557,Left Replicating,-0.57447877772598
.,0,100,Initiation Zones,0,.,CPD,-15,early,120,LRD,+,_,0.623998605437039,0.765325559807729,0.815337469708714,Left Replicating,-0.294530777747379
.,0,100,Initiation Zones,0,.,CPD,-16,early,120,ERD,-,_,1.30870932657651,1.54248713002823,0.848441002261434,Left Replicating,-0.237113751800762
.,0,100,Initiation Zones,0,.,CPD,-16,early,120,ERD,+,_,1.43661650439369,1.63365547273292,0.879387685085394,Left Replicating,-0.185428765646596
