repdomains,log2val,sample_strand,direction,windows
ERD,-0.142275897692447,+,Left Replicating,-3
LRD,0.0585859584842902,-,Left Replicating,-3
LRD,0.101831507023733,+,Left Replicating,-3
ERD,-0.48967007715572,-,Left Replicating,-30
ERD,-0.356058827993928,+,Left Replicating,-30
LRD,0.0376116491496859,-,Left Replicating,-30
LRD,-0.0803107705253675,+,Left Replicating,-30
ERD,-0.40385205910289,-,Left Replicating,-31
ERD,-0.349483490622197,+,Left Replicating,-31
LRD,-0.0423532664374271,-,Left Replicating,-31
LRD,0.0340049760799876,+,Left Replicating,-31
ERD,-0.392862487035444,-,Left Replicating,-32
ERD,-0.254566555346768,+,Left Replicating,-32
LRD,-0.178224702719234,-,Left Replicating,-32
LRD,-0.188738323192378,+,Left Replicating,-32
ERD,-0.397086316806782,-,Left Replicating,-33
ERD,-0.313182198971815,+,Left Replicating,-33
LRD,-0.110150085720467,-,Left Replicating,-33
LRD,-0.224881459290145,+,Left Replicating,-33
ERD,-0.248337234146994,-,Left Replicating,-34
ERD,-0.180677520513776,+,Left Replicating,-34
LRD,-0.10266330665214,-,Left Replicating,-34
LRD,-0.139564657819632,+,Left Replicating,-34
ERD,-0.207509778496271,-,Left Replicating,-35
ERD,-0.161149355652796,+,Left Replicating,-35
LRD,-0.00664916645176697,-,Left Replicating,-35
LRD,-0.117864582402661,+,Left Replicating,-35
ERD,-0.233391233899513,-,Left Replicating,-36
ERD,-0.426840709032332,+,Left Replicating,-36
LRD,0.0281404385365373,-,Left Replicating,-36
LRD,-0.271770834723138,+,Left Replicating,-36
ERD,-0.19166278176348,-,Left Replicating,-37
ERD,-0.436043953249715,+,Left Replicating,-37
LRD,0.0279686025579708,-,Left Replicating,-37
LRD,-0.291990485486497,+,Left Replicating,-37
ERD,-0.258381130519826,-,Left Replicating,-38
ERD,-0.34289726678549,+,Left Replicating,-38
LRD,-0.0648235382164989,-,Left Replicating,-38
LRD,-0.22970850486208,+,Left Replicating,-38
ERD,-0.295469853440196,-,Left Replicating,-39
ERD,-0.22269271858638,+,Left Replicating,-39
LRD,-0.191733195335525,-,Left Replicating,-39
LRD,-0.353551743331145,+,Left Replicating,-39
ERD,-0.276025417325326,-,Left Replicating,-4
ERD,-0.417212981216405,+,Left Replicating,-4
LRD,-0.042554460061511,-,Left Replicating,-4
LRD,-0.217173233878948,+,Left Replicating,-4
ERD,-0.225315469933544,-,Left Replicating,-40
ERD,-0.0952937187220541,+,Left Replicating,-40
LRD,-0.379928912304786,-,Left Replicating,-40
LRD,-0.109466146523074,+,Left Replicating,-40
ERD,-0.348238253677093,-,Left Replicating,-41
ERD,-0.360323313103175,+,Left Replicating,-41
LRD,-0.126047306507048,-,Left Replicating,-41
LRD,0.0807960203501802,+,Left Replicating,-41
ERD,-0.347735652997914,-,Left Replicating,-42
ERD,-0.162400221737993,+,Left Replicating,-42
LRD,-0.204109677647424,-,Left Replicating,-42
LRD,-0.232708136786696,+,Left Replicating,-42
ERD,-0.319407165756442,-,Left Replicating,-43
ERD,-0.179008424578586,+,Left Replicating,-43
LRD,-0.209445307242575,-,Left Replicating,-43
LRD,-0.232833410931261,+,Left Replicating,-43
ERD,-0.267365325564523,-,Left Replicating,-44
ERD,-0.269874405068804,+,Left Replicating,-44
LRD,-0.0715297226995869,-,Left Replicating,-44
LRD,-0.214430252481257,+,Left Replicating,-44
ERD,-0.245578578521255,-,Left Replicating,-45
ERD,-0.310094722180986,+,Left Replicating,-45
LRD,-0.276534136586996,-,Left Replicating,-45
LRD,0.22016116260478,+,Left Replicating,-45
ERD,-0.277498319628117,-,Left Replicating,-46
ERD,-0.376575070828286,+,Left Replicating,-46
LRD,-0.153184145758951,-,Left Replicating,-46
LRD,-0.212118831651475,+,Left Replicating,-46
ERD,-0.169830608477043,-,Left Replicating,-47
ERD,-0.190971391559207,+,Left Replicating,-47
LRD,-0.117585445265468,-,Left Replicating,-47
LRD,-0.121766136028537,+,Left Replicating,-47
ERD,-0.279838170267465,-,Left Replicating,-48
ERD,-0.348225168337394,+,Left Replicating,-48
LRD,-0.310580186163622,-,Left Replicating,-48
LRD,-0.222865953535587,+,Left Replicating,-48
ERD,-0.165461251999453,-,Left Replicating,-49
ERD,-0.391245083636022,+,Left Replicating,-49
LRD,-0.200397362499562,-,Left Replicating,-49
LRD,-0.366631891467467,+,Left Replicating,-49
ERD,-0.198325633669912,-,Left Replicating,-5
ERD,-0.370136929823059,+,Left Replicating,-5
LRD,-0.167500551411841,-,Left Replicating,-5
LRD,-0.105144778140916,+,Left Replicating,-5
ERD,-0.23026389425412,-,Left Replicating,-50
ERD,-0.373024276314907,+,Left Replicating,-50
LRD,-0.227347447459088,-,Left Replicating,-50
LRD,-0.197599113005113,+,Left Replicating,-50
ERD,-0.22115017807599,-,Left Replicating,-51
ERD,-0.431008326063836,+,Left Replicating,-51
LRD,0.0566970952701798,-,Left Replicating,-51
LRD,-0.0271174489781507,+,Left Replicating,-51
ERD,-0.34213478862072,-,Left Replicating,-52
ERD,-0.260195897624197,+,Left Replicating,-52
LRD,0.263874568598676,-,Left Replicating,-52
LRD,-0.0790333739978325,+,Left Replicating,-52
ERD,-0.267308143805421,-,Left Replicating,-53
ERD,-0.17712838660123,+,Left Replicating,-53
LRD,0.0585174292463921,-,Left Replicating,-53
LRD,-0.185051991679564,+,Left Replicating,-53
ERD,-0.264155539735416,-,Left Replicating,-54
ERD,-0.386622018268686,+,Left Replicating,-54
LRD,-0.112595430210415,-,Left Replicating,-54
LRD,-0.542682362775773,+,Left Replicating,-54
ERD,-0.405300540898819,-,Left Replicating,-55
ERD,-0.281766569172926,+,Left Replicating,-55
LRD,-0.195295795012604,-,Left Replicating,-55
LRD,-0.313574257892325,+,Left Replicating,-55
ERD,-0.510993428525333,-,Left Replicating,-56
ERD,-0.414876204495216,+,Left Replicating,-56
LRD,0.0214370613782777,-,Left Replicating,-56
LRD,-0.266865436344227,+,Left Replicating,-56
ERD,-0.406946140966683,-,Left Replicating,-57
ERD,-0.0646162849185585,+,Left Replicating,-57
LRD,-0.0116353227442054,-,Left Replicating,-57
LRD,0.0302618644560786,+,Left Replicating,-57
ERD,-0.390301250103464,-,Left Replicating,-58
ERD,-0.378861738000192,+,Left Replicating,-58
LRD,-0.0172385925410707,-,Left Replicating,-58
LRD,-0.633023206046931,+,Left Replicating,-58
ERD,-0.299341358229172,-,Left Replicating,-59
ERD,-0.523557663624794,+,Left Replicating,-59
LRD,-0.114625669795928,-,Left Replicating,-59
LRD,-0.449122191626946,+,Left Replicating,-59
ERD,-0.0575229201140377,-,Left Replicating,-6
ERD,-0.440077272499462,+,Left Replicating,-6
LRD,0.106231518471722,-,Left Replicating,-6
LRD,-0.12512213654095,+,Left Replicating,-6
ERD,-0.214537885472903,-,Left Replicating,-60
ERD,-0.355817101936251,+,Left Replicating,-60
LRD,-0.130926575217692,-,Left Replicating,-60
LRD,-0.207844690745402,+,Left Replicating,-60
ERD,-0.23513987831443,-,Left Replicating,-61
ERD,-0.312218768299095,+,Left Replicating,-61
LRD,-0.222165785221099,-,Left Replicating,-61
LRD,-0.482112293205105,+,Left Replicating,-61
ERD,-0.371167071674518,-,Left Replicating,-62
ERD,-0.0553504707372582,+,Left Replicating,-62
LRD,-0.190970445969309,-,Left Replicating,-62
LRD,0.10512732064134,+,Left Replicating,-62
ERD,-0.374043694197107,-,Left Replicating,-63
ERD,-0.268984409799709,+,Left Replicating,-63
LRD,0.0311569806109409,-,Left Replicating,-63
LRD,-0.21796798465374,+,Left Replicating,-63
ERD,-0.120200192165752,-,Left Replicating,-64
ERD,-0.30833573941704,+,Left Replicating,-64
LRD,0.0504559294384026,-,Left Replicating,-64
LRD,-0.171951959504475,+,Left Replicating,-64
ERD,-0.195126260116319,-,Left Replicating,-65
ERD,-0.427521964700625,+,Left Replicating,-65
LRD,-0.464627701756687,-,Left Replicating,-65
LRD,-0.157246814370693,+,Left Replicating,-65
ERD,-0.126844757940524,-,Left Replicating,-66
ERD,-0.089070248395002,+,Left Replicating,-66
LRD,-0.261432878438569,-,Left Replicating,-66
LRD,-0.0738730875164487,+,Left Replicating,-66
ERD,0.0963204113586956,-,Left Replicating,-67
ERD,-0.220398330419179,+,Left Replicating,-67
LRD,-0.185139685225732,-,Left Replicating,-67
LRD,-0.503759284137504,+,Left Replicating,-67
ERD,-0.561289981670925,-,Left Replicating,-68
ERD,-0.132329004193668,+,Left Replicating,-68
LRD,-0.102030502033321,-,Left Replicating,-68
LRD,-0.209888923694666,+,Left Replicating,-68
ERD,-0.6304368175559,-,Left Replicating,-69
ERD,-0.256947488203125,+,Left Replicating,-69
LRD,-0.0821788693177186,-,Left Replicating,-69
LRD,-0.210584686668411,+,Left Replicating,-69
ERD,-0.00451843849027697,-,Left Replicating,-7
ERD,-0.36343617972701,+,Left Replicating,-7
LRD,-0.112900018291652,-,Left Replicating,-7
LRD,0.0805438819764284,+,Left Replicating,-7
ERD,-0.0857204448021857,-,Left Replicating,-70
ERD,-0.0514466625046087,+,Left Replicating,-70
LRD,-0.202661425611862,-,Left Replicating,-70
LRD,-0.110959156286587,+,Left Replicating,-70
ERD,-0.316333792949,-,Left Replicating,-71
ERD,-0.386934905989063,+,Left Replicating,-71
LRD,-0.430788717626002,-,Left Replicating,-71
LRD,-0.447905976804769,+,Left Replicating,-71
ERD,-0.290999243776635,-,Left Replicating,-72
ERD,-0.380981518593487,+,Left Replicating,-72
LRD,-0.194226736022678,-,Left Replicating,-72
LRD,-0.420371733832801,+,Left Replicating,-72
ERD,-0.314047669508877,-,Left Replicating,-73
ERD,-0.482283339651407,+,Left Replicating,-73
LRD,0.0178611810605764,-,Left Replicating,-73
LRD,-0.18516369898141,+,Left Replicating,-73
ERD,-0.388670476970672,-,Left Replicating,-74
ERD,-0.474772317539166,+,Left Replicating,-74
LRD,-0.0858009392258712,-,Left Replicating,-74
LRD,-0.0413881356423681,+,Left Replicating,-74
ERD,-0.367992518508251,-,Left Replicating,-75
ERD,-0.392467966904275,+,Left Replicating,-75
LRD,0.0950445100310469,-,Left Replicating,-75
LRD,-0.0390844536291247,+,Left Replicating,-75
ERD,-0.0981596723297923,-,Left Replicating,-76
ERD,-0.315110757695209,+,Left Replicating,-76
LRD,-0.129685575629879,-,Left Replicating,-76
LRD,0.0621501199850812,+,Left Replicating,-76
ERD,-0.168983963950717,-,Left Replicating,-77
ERD,-0.254376704255917,+,Left Replicating,-77
LRD,-0.322730843412193,-,Left Replicating,-77
LRD,-0.0194172253565232,+,Left Replicating,-77
ERD,-0.365822852346164,-,Left Replicating,-78
ERD,-0.47528733557658,+,Left Replicating,-78
LRD,0.118774455946665,-,Left Replicating,-78
LRD,-0.295656311208093,+,Left Replicating,-78
ERD,-0.273711573305014,-,Left Replicating,-79
ERD,-0.3584093774378,+,Left Replicating,-79
LRD,-0.124741395331764,-,Left Replicating,-79
LRD,-0.433894065991779,+,Left Replicating,-79
ERD,-0.00860914188007926,-,Left Replicating,-8
ERD,-0.00474762770436635,+,Left Replicating,-8
LRD,0.180809868595927,-,Left Replicating,-8
LRD,-0.189384482148022,+,Left Replicating,-8
ERD,-0.165247669050913,-,Left Replicating,-80
ERD,-0.416155712634167,+,Left Replicating,-80
LRD,-0.235643162947209,-,Left Replicating,-80
LRD,0.0284084917334762,+,Left Replicating,-80
ERD,-0.18282518939672,-,Left Replicating,-81
ERD,-0.0811093531287478,+,Left Replicating,-81
LRD,-0.295526072478779,-,Left Replicating,-81
LRD,-0.0154612470864884,+,Left Replicating,-81
ERD,-0.221078958274585,-,Left Replicating,-82
ERD,-0.139325651043357,+,Left Replicating,-82
LRD,-0.0138558093738025,-,Left Replicating,-82
LRD,-0.171603428898737,+,Left Replicating,-82
ERD,-0.14416911409984,-,Left Replicating,-83
ERD,0.0591998181895203,+,Left Replicating,-83
LRD,0.00907318926706825,-,Left Replicating,-83
LRD,0.0130331933190044,+,Left Replicating,-83
ERD,-0.189501159028434,-,Left Replicating,-84
ERD,-0.335109059800046,+,Left Replicating,-84
LRD,-0.112255252821435,-,Left Replicating,-84
LRD,-0.198749984239438,+,Left Replicating,-84
ERD,-0.121909492654993,-,Left Replicating,-85
ERD,-0.306781683987369,+,Left Replicating,-85
LRD,-0.115093142002757,-,Left Replicating,-85
LRD,-0.227318113368589,+,Left Replicating,-85
ERD,-0.295158450335915,-,Left Replicating,-86
ERD,-0.245020473289075,+,Left Replicating,-86
LRD,-0.234065083807883,-,Left Replicating,-86
LRD,0.10013592970172,+,Left Replicating,-86
ERD,-0.0945015994931341,-,Left Replicating,-87
ERD,-0.295252547805755,+,Left Replicating,-87
LRD,-0.174946112534028,-,Left Replicating,-87
LRD,-0.733088626062008,+,Left Replicating,-87
ERD,-0.182592245072554,-,Left Replicating,-88
ERD,-0.197239308316408,+,Left Replicating,-88
LRD,0.043748409743638,-,Left Replicating,-88
LRD,-0.217631858939685,+,Left Replicating,-88
ERD,-0.490842813719742,-,Left Replicating,-89
ERD,-0.226271680680607,+,Left Replicating,-89
LRD,-0.377965312833679,-,Left Replicating,-89
LRD,-0.405877736141999,+,Left Replicating,-89
ERD,-0.457471775330091,-,Left Replicating,-9
ERD,-0.151612327873283,+,Left Replicating,-9
LRD,-0.0727455873545241,-,Left Replicating,-9
LRD,-0.274486307938138,+,Left Replicating,-9
ERD,-0.251572430726521,-,Left Replicating,-90
ERD,-0.467511546566918,+,Left Replicating,-90
LRD,0.06450753237749,-,Left Replicating,-90
LRD,-0.375609450123147,+,Left Replicating,-90
ERD,-0.0656022705594508,-,Left Replicating,-91
ERD,-0.302379733713574,+,Left Replicating,-91
LRD,-0.00173616273207415,-,Left Replicating,-91
LRD,-0.173368131125015,+,Left Replicating,-91
ERD,-0.541456489733652,-,Left Replicating,-92
ERD,-0.375839900549706,+,Left Replicating,-92
LRD,-0.287971004528288,-,Left Replicating,-92
LRD,-0.483614195372395,+,Left Replicating,-92
ERD,-0.483387841515144,-,Left Replicating,-93
ERD,-0.156359256656908,+,Left Replicating,-93
LRD,-0.0101015784014155,-,Left Replicating,-93
LRD,-0.0614188533059511,+,Left Replicating,-93
ERD,-0.267096336646823,-,Left Replicating,-94
ERD,-0.200263154829007,+,Left Replicating,-94
LRD,-0.0227257498530166,-,Left Replicating,-94
LRD,-0.262203529838686,+,Left Replicating,-94
ERD,-0.351279956927565,-,Left Replicating,-95
ERD,-0.264258415263509,+,Left Replicating,-95
LRD,0.071442368071724,-,Left Replicating,-95
LRD,0.130165398816165,+,Left Replicating,-95
ERD,-0.160745861444922,-,Left Replicating,-96
ERD,-0.223037579519169,+,Left Replicating,-96
LRD,-0.297547096585355,-,Left Replicating,-96
LRD,-0.151235589933893,+,Left Replicating,-96
ERD,-0.309475603733973,-,Left Replicating,-97
ERD,-0.259062629836429,+,Left Replicating,-97
LRD,-0.0507983783156385,-,Left Replicating,-97
LRD,0.105099929927551,+,Left Replicating,-97
ERD,-0.24877845633288,-,Left Replicating,-98
ERD,-0.200399157362389,+,Left Replicating,-98
LRD,-0.193995428125903,-,Left Replicating,-98
LRD,-0.227299890262196,+,Left Replicating,-98
ERD,-0.138307228365629,-,Left Replicating,-99
ERD,-0.194985595508193,+,Left Replicating,-99
LRD,0.0700886779532754,-,Left Replicating,-99
LRD,-0.27238955151749,+,Left Replicating,-99
ERD,-0.349417191166348,-,Right Replicating,1
ERD,-0.420013775945972,+,Right Replicating,1
LRD,0.0285322354396911,-,Right Replicating,1
LRD,-0.062209635296063,+,Right Replicating,1
ERD,-0.361935590101214,-,Right Replicating,10
ERD,-0.217513893037724,+,Right Replicating,10
LRD,0.124558341614858,-,Right Replicating,10
LRD,0.237258604740802,+,Right Replicating,10
ERD,-0.361274717128546,-,Right Replicating,100
ERD,-0.155560677937327,+,Right Replicating,100
LRD,-0.234862790226834,-,Right Replicating,100
LRD,-0.359823958223808,+,Right Replicating,100
ERD,-0.484027690984597,-,Right Replicating,11
ERD,-0.301789239244457,+,Right Replicating,11
LRD,0.0802824870965136,-,Right Replicating,11
LRD,-0.0940818824599377,+,Right Replicating,11
ERD,-0.316932004642861,-,Right Replicating,12
ERD,-0.13560887157565,+,Right Replicating,12
LRD,0.345672994235158,-,Right Replicating,12
LRD,0.376084742895247,+,Right Replicating,12
ERD,-0.256235950381387,-,Right Replicating,13
ERD,-0.365608506900915,+,Right Replicating,13
LRD,0.0401466034377871,-,Right Replicating,13
LRD,0.0216881473935039,+,Right Replicating,13
ERD,-0.284339322142775,-,Right Replicating,14
ERD,-0.162254346284399,+,Right Replicating,14
LRD,0.161810310791834,-,Right Replicating,14
LRD,-0.139985272349726,+,Right Replicating,14
ERD,-0.298998192122105,-,Right Replicating,15
ERD,-0.300725363349179,+,Right Replicating,15
LRD,-0.163960897782944,-,Right Replicating,15
LRD,-0.167720236416762,+,Right Replicating,15
ERD,-0.200855295297258,-,Right Replicating,16
ERD,-0.375048086683898,+,Right Replicating,16
LRD,-0.260523666784766,-,Right Replicating,16
LRD,0.129447384265278,+,Right Replicating,16
ERD,-0.428427789082757,-,Right Replicating,17
ERD,0.0435138290771014,+,Right Replicating,17
LRD,0.0475055703339331,-,Right Replicating,17
LRD,0.175429518425008,+,Right Replicating,17
ERD,-0.517732648551777,-,Right Replicating,18
ERD,-0.134266333935084,+,Right Replicating,18
LRD,0.0401688371646947,-,Right Replicating,18
LRD,0.0411914183456142,+,Right Replicating,18
ERD,-0.381405324068283,-,Right Replicating,19
ERD,-0.149500915532852,+,Right Replicating,19
LRD,0.0126079752751246,-,Right Replicating,19
LRD,-0.147061502592543,+,Right Replicating,19
ERD,-0.305148446377833,-,Right Replicating,2
ERD,-0.331891802777808,+,Right Replicating,2
LRD,0.0832761276561262,-,Right Replicating,2
LRD,0.128964957476857,+,Right Replicating,2
ERD,-0.195421524793491,-,Right Replicating,20
ERD,-0.302397903616592,+,Right Replicating,20
LRD,0.0465858859381975,-,Right Replicating,20
LRD,-0.0689185092430489,+,Right Replicating,20
ERD,-0.423974051838143,-,Right Replicating,21
ERD,-0.275413491585583,+,Right Replicating,21
LRD,-0.124417199312069,-,Right Replicating,21
LRD,-0.231040286092299,+,Right Replicating,21
ERD,-0.48816698083045,-,Right Replicating,22
ERD,-0.120774723618605,+,Right Replicating,22
LRD,0.13653226791304,-,Right Replicating,22
LRD,-0.0758342019827215,+,Right Replicating,22
ERD,-0.262715512458668,-,Right Replicating,23
ERD,-0.0822659664252041,+,Right Replicating,23
LRD,-0.0446242124858792,-,Right Replicating,23
LRD,-0.0968090638730836,+,Right Replicating,23
ERD,-0.151297416992007,-,Right Replicating,24
ERD,-0.389447303895508,+,Right Replicating,24
LRD,-0.128367901317666,-,Right Replicating,24
LRD,-0.15718663689768,+,Right Replicating,24
ERD,-0.060834817159383,-,Right Replicating,25
ERD,-0.252437257042413,+,Right Replicating,25
LRD,0.221136286337993,-,Right Replicating,25
LRD,0.204046053378876,+,Right Replicating,25
ERD,-0.37188507166341,-,Right Replicating,26
ERD,-0.145090950522979,+,Right Replicating,26
LRD,-0.115180995505682,-,Right Replicating,26
LRD,0.258218015474869,+,Right Replicating,26
ERD,-0.315931706607156,-,Right Replicating,27
ERD,-0.347032742859539,+,Right Replicating,27
LRD,-0.0405515276913127,-,Right Replicating,27
LRD,-0.00347532439046945,+,Right Replicating,27
ERD,0.0405056941734164,-,Right Replicating,28
ERD,-0.298870125234681,+,Right Replicating,28
LRD,-0.356631124343771,-,Right Replicating,28
LRD,-0.183553933439945,+,Right Replicating,28
ERD,-0.320241859735288,-,Right Replicating,29
ERD,-0.250093515705624,+,Right Replicating,29
LRD,0.0148757891030189,-,Right Replicating,29
LRD,0.0184096567362358,+,Right Replicating,29
ERD,-0.198798446558778,-,Right Replicating,3
ERD,-0.322161457052584,+,Right Replicating,3
LRD,-0.03463385868136,-,Right Replicating,3
LRD,-0.141496189855058,+,Right Replicating,3
ERD,-0.227006720473035,-,Right Replicating,30
ERD,-0.342393406867908,+,Right Replicating,30
LRD,0.177231134716172,-,Right Replicating,30
LRD,0.00604818814354203,+,Right Replicating,30
ERD,-0.0632427220810463,-,Right Replicating,31
ERD,-0.224605042278868,+,Right Replicating,31
LRD,-0.101005489860757,-,Right Replicating,31
LRD,-0.101390743010317,+,Right Replicating,31
ERD,-0.184129678406172,-,Right Replicating,32
ERD,-0.302490681449218,+,Right Replicating,32
LRD,0.00702496434273794,-,Right Replicating,32
LRD,0.184420383360842,+,Right Replicating,32
ERD,-0.291811400639101,-,Right Replicating,33
ERD,-0.232906219363565,+,Right Replicating,33
LRD,-0.0150606114299423,-,Right Replicating,33
LRD,0.0659805388413922,+,Right Replicating,33
ERD,-0.261688144477892,-,Right Replicating,34
ERD,-0.315211619574775,+,Right Replicating,34
LRD,0.00572200661582192,-,Right Replicating,34
LRD,-0.0423020230026,+,Right Replicating,34
ERD,-0.309614747987805,-,Right Replicating,35
ERD,-0.36088240126187,+,Right Replicating,35
LRD,0.117342788063313,-,Right Replicating,35
LRD,0.234784562203904,+,Right Replicating,35
ERD,-0.382513293864613,-,Right Replicating,36
ERD,-0.350450442774129,+,Right Replicating,36
LRD,-0.153611938737544,-,Right Replicating,36
LRD,-0.210596095701605,+,Right Replicating,36
ERD,-0.135090318956212,-,Right Replicating,37
ERD,-0.217353727601256,+,Right Replicating,37
LRD,0.312815982787375,-,Right Replicating,37
LRD,0.0930441626061274,+,Right Replicating,37
ERD,-0.374726938767134,-,Right Replicating,38
ERD,-0.337376486536393,+,Right Replicating,38
LRD,0.00804401017037667,-,Right Replicating,38
LRD,-0.0619091439333194,+,Right Replicating,38
ERD,-0.17554363862347,-,Right Replicating,39
ERD,-0.220655571900568,+,Right Replicating,39
LRD,0.189364150274698,-,Right Replicating,39
LRD,0.115538078231795,+,Right Replicating,39
ERD,0.0771526898909386,-,Right Replicating,4
ERD,-0.313992285825342,+,Right Replicating,4
LRD,0.163323414170818,-,Right Replicating,4
LRD,-0.0675951652706186,+,Right Replicating,4
ERD,-0.114196453707968,-,Right Replicating,40
ERD,-0.553722528966396,+,Right Replicating,40
LRD,0.139244904692204,-,Right Replicating,40
LRD,-0.144031945058274,+,Right Replicating,40
ERD,-0.189104217133844,-,Right Replicating,41
ERD,-0.187392893397536,+,Right Replicating,41
LRD,0.0286982197865531,-,Right Replicating,41
LRD,0.0128666252953192,+,Right Replicating,41
ERD,-0.354891762514923,-,Right Replicating,42
ERD,-0.248110271516981,+,Right Replicating,42
LRD,-0.194757626568095,-,Right Replicating,42
LRD,-0.19470918089401,+,Right Replicating,42
ERD,-0.288050390888551,-,Right Replicating,43
ERD,-0.157110038489125,+,Right Replicating,43
LRD,-0.160494348056738,-,Right Replicating,43
LRD,-0.106886359442069,+,Right Replicating,43
ERD,-0.244310811009021,-,Right Replicating,44
ERD,-0.209648868235159,+,Right Replicating,44
LRD,-0.220407674571314,-,Right Replicating,44
LRD,-0.490712125182345,+,Right Replicating,44
ERD,-0.242012986273004,-,Right Replicating,45
ERD,-0.238450774463841,+,Right Replicating,45
LRD,0.0102069790254279,-,Right Replicating,45
LRD,-0.128103603671259,+,Right Replicating,45
