repDomain,sample_names,cell_line,product,method,phase,time_after_exposure,replicate,sample_strand,windows,real,sim,xr_ds
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-50,0.183802301182986,0.166807058466004,1.10188563285795
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-51,0.19536522445531,0.161519988467082,1.20954209017373
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-52,0.200905791856632,0.170243653965304,1.18010737655794
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-53,0.188620185879788,0.155968564968213,1.20934744714891
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-54,0.184765878122346,0.165485290966273,1.11650937097486
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-55,0.188861080114628,0.161519988467082,1.16927373452059
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-56,0.198978637977911,0.153060676468806,1.29999842264165
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-57,0.189583762819148,0.169979300465358,1.11533441013181
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-58,0.186452137766227,0.161784341967028,1.15247332034287
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-59,0.189824657053988,0.161784341967028,1.17331909099507
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-6,0.183561406948146,0.173944602964549,1.05528659021146
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-60,0.19536522445531,0.177116844963903,1.10303017477037
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-61,0.178984416486184,0.158612099967674,1.12844112474812
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-62,0.19608790715983,0.168128825965735,1.16629558336292
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-63,0.198255955273391,0.17050800746525,1.16273691904937
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-64,0.199219532212751,0.166807058466004,1.19431116431654
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-65,0.184765878122346,0.159669513967459,1.15717693084481
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-66,0.188138397410107,0.170772360965196,1.10169114221271
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-67,0.176816368372623,0.162048695466974,1.09113108169797
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-68,0.187174820470747,0.160198220967351,1.16839512536718
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-69,0.194160753281109,0.165220937466327,1.17515828356004
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-7,0.184524983887506,0.160198220967351,1.15185413903637
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-70,0.183561406948146,0.159405160467513,1.1515399276271
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-71,0.188379291644947,0.163899169966597,1.14936086426392
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-72,0.19584701292499,0.169979300465358,1.15218154439284
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-73,0.201869368795992,0.162577402466866,1.24168159739872
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-74,0.187174820470747,0.157290332467944,1.18999570751682
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-75,0.179707099190704,0.165485290966273,1.08594001401206
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-76,0.180429781895225,0.160462574467297,1.12443529274172
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-77,0.183802301182986,0.158083392967782,1.1626920306578
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-78,0.189583762819148,0.157290332467944,1.20531096758783
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-79,0.174889214493903,0.167335765465896,1.04513947754669
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-8,0.189583762819148,0.159669513967459,1.18735103595158
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-80,0.207409936197314,0.161519988467082,1.28411311916101
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-81,0.197292378334031,0.166542704966058,1.18463536649197
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-82,0.197292378334031,0.162048695466974,1.21748822331149
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-83,0.198978637977911,0.167864472465789,1.18535289245593
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-84,0.199219532212751,0.173680249464603,1.14704770880326
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-85,0.198015061038551,0.160462574467297,1.23402644944418
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-86,0.188138397410107,0.175530723964226,1.07182602088766
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-87,0.191270022463028,0.164692230466435,1.16137854178865
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-88,0.192956282106909,0.161784341967028,1.19267587802925
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-89,0.197533272568871,0.168393179465681,1.17304794170199
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-9,0.191510916697869,0.172094128464927,1.11282655838487
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-90,0.197292378334031,0.166278351466112,1.18651872955476
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-91,0.191510916697869,0.185840510462125,1.0305122183621
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-92,0.198015061038551,0.167864472465789,1.17961268474428
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-93,0.185729455061706,0.162048695466974,1.14613360216503
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-94,0.198978637977911,0.156497271968105,1.27145115998229
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-95,0.185247666592026,0.172358481964873,1.0747812610103
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-96,0.203073839970193,0.166278351466112,1.22128850917541
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-97,0.207169041962474,0.174208956464496,1.18919857030827
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-98,0.201628474561152,0.153853736968644,1.31052048870444
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,-99,0.203314734205033,0.167335765465896,1.21501063229946
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,0,0.185006772357186,0.160462574467297,1.1529590184588
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,1,0.185488560826866,0.173680249464603,1.06798879779747
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,10,0.182356935773945,0.151738908969075,1.20178098691292
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,100,0.171516695206141,0.156232918468159,1.09782686573251
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,11,0.187656608940427,0.17182977496498,1.09210763372455
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,12,0.176816368372623,0.163106109466758,1.08405729834822
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,13,0.184524983887506,0.157290332467944,1.17314892143872
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,14,0.182356935773945,0.158083392967782,1.15354897406023
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,15,0.182597830008785,0.16707141196595,1.09293282351621
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,16,0.179225310721024,0.154911150968429,1.15695551676297
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,17,0.183079618478466,0.16231304896692,1.12794146646693
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,18,0.185970349296547,0.172094128464927,1.08063157619261
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,19,0.187415714705587,0.159669513967459,1.17377268865353
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,2,0.179707099190704,0.169186239965519,1.06218507620554
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,20,0.180911570364905,0.155704211468267,1.16189259531863
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,21,0.182356935773945,0.154911150968429,1.17717113735157
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,22,0.163808079691259,0.158083392967782,1.03621308105807
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,23,0.181875147304265,0.146451838970153,1.24187684212919
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,24,0.176816368372623,0.14935972746956,1.18382894350593
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,25,0.178502628016504,0.148566666969722,1.20149850338154
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,26,0.186933926235907,0.162841755966812,1.14794835714007
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,27,0.176093685668103,0.160726927967243,1.09560786045753
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,28,0.177298156842303,0.160991281467189,1.10129042533547
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,29,0.173443849084862,0.15887645346762,1.09169008559352
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,3,0.174166531789382,0.163370462966704,1.06608335819479
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,30,0.184765878122346,0.161255634967135,1.14579486267256
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,31,0.186693032001067,0.146980545970045,1.27018872306486
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,32,0.172721166380342,0.150945848469237,1.14425913751144
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,33,0.178261733781664,0.166013997966166,1.07377531994618
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,34,0.169107752857741,0.161519988467082,1.04697724698145
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,35,0.171757589440981,0.175530723964226,0.978504421117675
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,36,0.172480272145502,0.152003262469021,1.13471427746923
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,37,0.164530762395779,0.150945848469237,1.08999859263642
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,38,0.184765878122346,0.148831020469668,1.24144736452978
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,39,0.174407426024222,0.151474555469129,1.15139751018954
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,4,0.175611897198423,0.162048695466974,1.08369830866188
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,40,0.16693970474418,0.157290332467944,1.06134752292041
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,41,0.179947993425544,0.15411809046859,1.16759812477834
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,42,0.171275800971301,0.156497271968105,1.09443314134069
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,43,0.1664579162745,0.168393179465681,0.988507472824482
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,44,0.182356935773945,0.165485290966273,1.10195253432591
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,45,0.176334579902943,0.160991281467189,1.09530515128473
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,46,0.179947993425544,0.156497271968105,1.1498474776111
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,47,0.173443849084862,0.15755468596789,1.10084855946595
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,48,0.192715387872069,0.153853736968644,1.25258828072109
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,49,0.185006772357186,0.168921886465573,1.09522085165022
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,5,0.171034906736461,0.154382443968536,1.10786500291004
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,50,0.171757589440981,0.163899169966597,1.04794667035828
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,51,0.176093685668103,0.169979300465358,1.03597135172345
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,52,0.163808079691259,0.160726927967243,1.01917010275119
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,53,0.173443849084862,0.159140806967566,1.08987664691314
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,54,0.182116041539105,0.16707141196595,1.09004909574967
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,55,0.164289868160939,0.16231304896692,1.01217905280321
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,56,0.16718059897902,0.15411809046859,1.08475649075792
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,57,0.179947993425544,0.156761625468051,1.14790844307887
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,58,0.163567185456419,0.162048695466974,1.00937057830098
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,59,0.185488560826866,0.160726927967243,1.15406026340944
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,6,0.175371002963583,0.156232918468159,1.12249713237818
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,60,0.181393358834585,0.150417141469344,1.20593542107402
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,61,0.177298156842303,0.152003262469021,1.16641020700748
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,62,0.181875147304265,0.161519988467082,1.12602253770797
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,63,0.175852791433263,0.153060676468806,1.14890901758887
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,64,0.173925637554542,0.15887645346762,1.09472255805351
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,65,0.177779945311984,0.162577402466866,1.09350956906951
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,66,0.169348647092581,0.154382443968536,1.09694239020529
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,67,0.170794012501621,0.170772360965196,1.00012678595238
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,68,0.163567185456419,0.151210201969183,1.08172056730507
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,69,0.163085396986738,0.159669513967459,1.02139345786432
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,7,0.189824657053988,0.164163523466543,1.15631446648789
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,70,0.187415714705587,0.159405160467513,1.17571924369276
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,71,0.175371002963583,0.152003262469021,1.15373183519218
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,72,0.181875147304265,0.153589383468698,1.1841648374175
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,73,0.187415714705587,0.155968564968213,1.20162492194362
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,74,0.182116041539105,0.152267615968967,1.19602609116978
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,75,0.175852791433263,0.161255634967135,1.09052183800648
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,76,0.175371002963583,0.159669513967459,1.0983374258866
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,77,0.179225310721024,0.155968564968213,1.14911175054762
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,78,0.171516695206141,0.159669513967459,1.07419814180118
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,79,0.182356935773945,0.158612099967674,1.14970381081336
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,8,0.188138397410107,0.161519988467082,1.16479947278136
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,80,0.176575474137783,0.157025978967997,1.12449847661049
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,81,0.176334579902943,0.155175504468375,1.1363557702426
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,82,0.178261733781664,0.156232918468159,1.14099983236244
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,83,0.16669881050934,0.164692230466435,1.01218381727676
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,84,0.164771656630619,0.157290332467944,1.04756378885651
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,85,0.171275800971301,0.164692230466435,1.03997499145054
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,86,0.158749300759617,0.153589383468698,1.03359553358693
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,87,0.170312224031941,0.159933867467405,1.06489155004428
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,88,0.176334579902943,0.162841755966812,1.08285850183832
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,89,0.159953771933817,0.160726927967243,0.995189629745281
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,9,0.178020839546824,0.149095373969614,1.19400645913471
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,90,0.172239377910662,0.145394424970368,1.18463536649197
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,91,0.183079618478466,0.151210201969183,1.21076234337534
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,92,0.185729455061706,0.157025978967997,1.18279444129152
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,93,0.166217022039659,0.152531969468913,1.08971924127378
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,94,0.179466204955864,0.157819039467836,1.13716447369736
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,95,0.1664579162745,0.148566666969722,1.12042572987401
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,96,0.185488560826866,0.153853736968644,1.20561622019405
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,97,0.188861080114628,0.163370462966704,1.15602953364415
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,98,0.16838507015322,0.161255634967135,1.04421200652949
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,-,99,0.16862596438806,0.154911150968429,1.08853341630924
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-1,0.179225310721024,0.163899169966597,1.09350956906951
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-10,0.178261733781664,0.15755468596789,1.13142768611779
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-100,0.174889214493903,0.154382443968536,1.1328309748066
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-11,0.174648320259063,0.150152787969398,1.16313737907189
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-12,0.192233599402389,0.162841755966812,1.18049328479095
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-13,0.169107752857741,0.16574964446622,1.02026012425146
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-14,0.178984416486184,0.160726927967243,1.11359321521196
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-15,0.183079618478466,0.150945848469237,1.21288276779456
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-16,0.180188887660384,0.164692230466435,1.09409464642054
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-17,0.174648320259063,0.159140806967566,1.09744523473892
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-18,0.189583762819148,0.15755468596789,1.20328863374959
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-19,0.169830435562261,0.162577402466866,1.04461279972088
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-2,0.185488560826866,0.160462574467297,1.1559615159027
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-20,0.175371002963583,0.166542704966058,1.05300921465953
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-21,0.174166531789382,0.154911150968429,1.12429951427369
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-22,0.191751810932709,0.148037959969829,1.29528812050496
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-23,0.186452137766227,0.151474555469129,1.23091391282694
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-24,0.175130108728743,0.15068149496929,1.16225359168646
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-25,0.181393358834585,0.155439857968321,1.16696812005292
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-26,0.16718059897902,0.169186239965519,0.988145365799795
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-27,0.176334579902943,0.15068149496929,1.17024708268843
ERD,Hela_CPD_DS_NA_late_12_NA,HeLa_S3,CPD,Damage_seq,late,0,_,+,-28,0.190547339758508,0.151474555469129,1.25794948972366
