repdomains,log2val,sample_strand,direction,windows
ERD,-0.162866107600424,-,Right Replicating,13
ERD,-0.194748743816552,+,Right Replicating,13
LRD,-0.0874980157035426,-,Right Replicating,13
LRD,-0.232162529941513,+,Right Replicating,13
ERD,-0.19973726192875,-,Right Replicating,14
ERD,-0.00816362053493327,+,Right Replicating,14
LRD,-0.0808556651638478,-,Right Replicating,14
LRD,-0.405205570949722,+,Right Replicating,14
ERD,-0.177422495665524,-,Right Replicating,15
ERD,-0.0434341059237082,+,Right Replicating,15
LRD,-0.161381091921726,-,Right Replicating,15
LRD,-0.212063061843294,+,Right Replicating,15
ERD,-0.17005721346503,-,Right Replicating,16
ERD,-0.277511853711978,+,Right Replicating,16
LRD,-0.0477542598357434,-,Right Replicating,16
LRD,-0.443694938503337,+,Right Replicating,16
ERD,-0.067990191760245,-,Right Replicating,17
ERD,-0.188417398252712,+,Right Replicating,17
LRD,-0.154938482783318,-,Right Replicating,17
LRD,-0.389674641883509,+,Right Replicating,17
ERD,-0.237935994854588,-,Right Replicating,18
ERD,-0.162394096545051,+,Right Replicating,18
LRD,-0.120495465722521,-,Right Replicating,18
LRD,-0.151718105879886,+,Right Replicating,18
ERD,-0.0439066643553789,-,Right Replicating,19
ERD,-0.256645118018292,+,Right Replicating,19
LRD,-0.302270378414736,-,Right Replicating,19
LRD,-0.299059299632649,+,Right Replicating,19
ERD,-0.274664008259375,-,Right Replicating,2
ERD,-0.105681631536054,+,Right Replicating,2
LRD,-0.261268866684039,-,Right Replicating,2
LRD,-0.0376727494098967,+,Right Replicating,2
ERD,-0.0749000496269056,-,Right Replicating,20
ERD,-0.260066378518113,+,Right Replicating,20
LRD,-0.358523874170468,-,Right Replicating,20
LRD,-0.249011740651488,+,Right Replicating,20
ERD,-0.0529778264590559,-,Right Replicating,21
ERD,-0.287725757688829,+,Right Replicating,21
LRD,-0.179527236210357,-,Right Replicating,21
LRD,-0.310513668079267,+,Right Replicating,21
ERD,-0.177509982577143,-,Right Replicating,22
ERD,-0.0771516845857895,+,Right Replicating,22
LRD,-0.0404561487886198,-,Right Replicating,22
LRD,-0.330123493934842,+,Right Replicating,22
ERD,-0.10126092954818,-,Right Replicating,23
ERD,-0.189778670434667,+,Right Replicating,23
LRD,-0.00834808310036196,-,Right Replicating,23
LRD,-0.343785078525526,+,Right Replicating,23
ERD,-0.179470341676951,-,Right Replicating,24
ERD,-0.0811472514351898,+,Right Replicating,24
LRD,-0.107363092821019,-,Right Replicating,24
LRD,-0.43468640639686,+,Right Replicating,24
ERD,0.00561327613686837,-,Right Replicating,25
ERD,-0.0497916955082724,+,Right Replicating,25
LRD,-0.27063252745893,-,Right Replicating,25
LRD,-0.495881603335685,+,Right Replicating,25
ERD,-0.206147987089535,-,Right Replicating,26
ERD,-0.00845576442771666,+,Right Replicating,26
LRD,-0.151518654596342,-,Right Replicating,26
LRD,-0.371440214862874,+,Right Replicating,26
ERD,0.0102073179940291,-,Right Replicating,27
ERD,-0.106611243821604,+,Right Replicating,27
LRD,-0.213005058843844,-,Right Replicating,27
LRD,-0.370200214454876,+,Right Replicating,27
ERD,-0.0689597022292719,-,Right Replicating,28
ERD,-0.130426516641674,+,Right Replicating,28
LRD,-0.295771087911061,-,Right Replicating,28
LRD,-0.295074430484646,+,Right Replicating,28
ERD,-0.270384300539643,-,Right Replicating,29
ERD,-0.060845137018081,+,Right Replicating,29
LRD,-0.2245945125732,-,Right Replicating,29
LRD,-0.26674567542733,+,Right Replicating,29
ERD,0.120794643707443,-,Right Replicating,3
ERD,0.0379738256380472,+,Right Replicating,3
LRD,-0.389046164800355,-,Right Replicating,3
LRD,-0.301250109046358,+,Right Replicating,3
ERD,0.0275037630018483,-,Right Replicating,30
ERD,0.00322617251825987,+,Right Replicating,30
LRD,-0.0298428196183862,-,Right Replicating,30
LRD,-0.577674319154278,+,Right Replicating,30
ERD,-0.24955842403022,-,Right Replicating,31
ERD,-0.0802785240171952,+,Right Replicating,31
LRD,-0.0939826754353281,-,Right Replicating,31
LRD,-0.378104123124119,+,Right Replicating,31
ERD,-0.164470463698565,-,Right Replicating,32
ERD,-0.0331232691787514,+,Right Replicating,32
LRD,-0.176640247364891,-,Right Replicating,32
LRD,-0.561195339621908,+,Right Replicating,32
ERD,-0.0310585306709187,-,Right Replicating,33
ERD,-0.0779330341271016,+,Right Replicating,33
LRD,-0.155882597679115,-,Right Replicating,33
LRD,-0.608408631583088,+,Right Replicating,33
ERD,-0.191703432731058,-,Right Replicating,34
ERD,-0.15999149128725,+,Right Replicating,34
LRD,0.0550002664219642,-,Right Replicating,34
LRD,-0.641158155892225,+,Right Replicating,34
ERD,-0.37622559754861,-,Right Replicating,35
ERD,-0.056983504072501,+,Right Replicating,35
LRD,-0.0580459057064433,-,Right Replicating,35
LRD,-0.403993846497723,+,Right Replicating,35
ERD,-0.0261513329642931,-,Right Replicating,36
ERD,-0.105752340134854,+,Right Replicating,36
LRD,-0.355300040140375,-,Right Replicating,36
LRD,-0.518195510453022,+,Right Replicating,36
ERD,-0.236111790432299,-,Right Replicating,37
ERD,-0.145258528203748,+,Right Replicating,37
LRD,-0.0642363780209731,-,Right Replicating,37
LRD,-0.67411164601067,+,Right Replicating,37
ERD,-0.147967462450322,-,Right Replicating,38
ERD,-0.129422939980878,+,Right Replicating,38
LRD,-0.206535549823128,-,Right Replicating,38
LRD,-0.44496311935311,+,Right Replicating,38
ERD,-0.194427127266275,-,Right Replicating,39
ERD,-0.171384324594722,+,Right Replicating,39
LRD,-0.23535528207073,-,Right Replicating,39
LRD,-0.49843803692401,+,Right Replicating,39
ERD,-0.0957370275604116,-,Right Replicating,4
ERD,-0.043714632027658,+,Right Replicating,4
LRD,-0.223958559138743,-,Right Replicating,4
LRD,-0.25296527461944,+,Right Replicating,4
ERD,-0.0920880084112166,-,Right Replicating,40
ERD,-0.153265883018102,+,Right Replicating,40
LRD,-0.168324519344929,-,Right Replicating,40
LRD,-0.611681794839539,+,Right Replicating,40
ERD,-0.0647464956930947,-,Right Replicating,41
ERD,-0.097120994924368,+,Right Replicating,41
LRD,-0.126082978124573,-,Right Replicating,41
LRD,-0.429261132353136,+,Right Replicating,41
ERD,0.0759417136768893,-,Right Replicating,42
ERD,0.076965740739267,+,Right Replicating,42
LRD,-0.234395272048986,-,Right Replicating,42
LRD,-0.528925244757211,+,Right Replicating,42
ERD,-0.250658535008438,-,Right Replicating,43
ERD,-0.0710388585963739,+,Right Replicating,43
LRD,-0.197357504854672,-,Right Replicating,43
LRD,-0.619138649829982,+,Right Replicating,43
ERD,-0.113521872190693,-,Right Replicating,44
